"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"2974","14","2672","152","171","142","0","12","19","32","0","12","0","12","112","91","0","12","112","91","1400000US25001010100","Census Tract 101, Barnstable County, Massachusetts"
"3098","284","2986","286","19","28","0","12","0","12","0","12","17","25","76","61","2","3","74","61","1400000US25001010206","Census Tract 102.06, Barnstable County, Massachusetts"
"1653","287","1636","289","0","12","17","29","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25001010208","Census Tract 102.08, Barnstable County, Massachusetts"
"2171","267","2099","273","13","22","22","34","31","45","0","12","0","12","6","13","0","12","6","13","1400000US25001010304","Census Tract 103.04, Barnstable County, Massachusetts"
"2812","268","2737","262","6","14","0","12","69","72","0","12","0","12","0","12","0","12","0","12","1400000US25001010306","Census Tract 103.06, Barnstable County, Massachusetts"
"3214","270","3163","282","0","12","0","12","13","27","0","12","0","12","38","67","0","12","38","67","1400000US25001010400","Census Tract 104, Barnstable County, Massachusetts"
"2691","270","2662","263","6","15","0","12","19","30","0","12","0","12","4","11","0","12","4","11","1400000US25001010500","Census Tract 105, Barnstable County, Massachusetts"
"3424","226","3026","249","370","209","0","12","28","25","0","12","0","12","0","12","0","12","0","12","1400000US25001010600","Census Tract 106, Barnstable County, Massachusetts"
"2740","223","2640","230","40","34","0","12","0","12","0","12","19","32","41","48","0","12","41","48","1400000US25001010700","Census Tract 107, Barnstable County, Massachusetts"
"5021","283","4893","297","62","83","12","19","25","25","0","17","0","17","29","43","4","10","25","38","1400000US25001010800","Census Tract 108, Barnstable County, Massachusetts"
"4815","281","4531","329","132","107","0","12","0","12","0","12","8","17","144","154","0","12","144","154","1400000US25001010900","Census Tract 109, Barnstable County, Massachusetts"
"4296","280","3936","331","119","125","0","12","0","12","0","12","181","181","60","49","35","29","25","29","1400000US25001011002","Census Tract 110.02, Barnstable County, Massachusetts"
"4418","314","4263","320","0","12","0","12","60","88","0","12","13","19","82","89","11","18","71","87","1400000US25001011100","Census Tract 111, Barnstable County, Massachusetts"
"3539","279","3248","345","47","72","0","12","199","199","0","12","0","12","45","73","0","12","45","73","1400000US25001011200","Census Tract 112, Barnstable County, Massachusetts"
"2787","277","2737","293","0","12","24","35","0","12","0","12","26","48","0","12","0","12","0","12","1400000US25001011300","Census Tract 113, Barnstable County, Massachusetts"
"2968","282","2849","283","89","138","0","12","0","12","0","12","0","12","30","48","0","12","30","48","1400000US25001011400","Census Tract 114, Barnstable County, Massachusetts"
"3638","396","3208","323","315","322","62","55","10","16","0","12","0","12","43","66","0","12","43","66","1400000US25001011500","Census Tract 115, Barnstable County, Massachusetts"
"3075","411","2970","419","0","12","0","12","11","23","0","12","0","12","94","132","57","117","37","58","1400000US25001011600","Census Tract 116, Barnstable County, Massachusetts"
"1803","243","1694","234","16","22","0","12","27","42","0","12","0","12","66","62","0","12","66","62","1400000US25001011700","Census Tract 117, Barnstable County, Massachusetts"
"2330","259","2195","276","21","31","0","12","23","38","0","12","15","24","76","77","0","12","76","77","1400000US25001011801","Census Tract 118.01, Barnstable County, Massachusetts"
"4107","418","3846","466","72","70","0","12","72","52","0","12","1","2","116","113","0","12","116","113","1400000US25001011802","Census Tract 118.02, Barnstable County, Massachusetts"
"5876","390","5771","435","103","145","0","17","0","17","0","17","2","4","0","17","0","17","0","17","1400000US25001012001","Census Tract 120.01, Barnstable County, Massachusetts"
"3123","407","2822","358","157","152","0","12","86","118","0","12","0","12","58","68","13","23","45","65","1400000US25001012002","Census Tract 120.02, Barnstable County, Massachusetts"
"5173","493","4796","491","122","125","38","40","117","152","0","17","1","3","99","70","33","50","66","51","1400000US25001012101","Census Tract 121.01, Barnstable County, Massachusetts"
"3211","420","2969","390","91","108","0","12","0","12","0","12","63","93","88","109","6","15","82","107","1400000US25001012102","Census Tract 121.02, Barnstable County, Massachusetts"
"4745","526","4587","540","9","11","0","12","51","47","0","12","6","12","92","84","0","12","92","84","1400000US25001012200","Census Tract 122, Barnstable County, Massachusetts"
"2478","312","2219","329","14","18","0","12","115","133","0","12","71","102","59","87","0","12","59","87","1400000US25001012502","Census Tract 125.02, Barnstable County, Massachusetts"
"2882","302","2765","306","0","12","1","2","52","56","0","12","0","12","64","60","0","12","64","60","1400000US25001012601","Census Tract 126.01, Barnstable County, Massachusetts"
"4827","473","3972","435","430","213","70","82","54","75","0","12","127","189","174","186","34","44","140","149","1400000US25001012602","Census Tract 126.02, Barnstable County, Massachusetts"
"4474","552","3994","498","28","44","0","12","0","12","0","12","310","332","142","176","0","12","142","176","1400000US25001012700","Census Tract 127, Barnstable County, Massachusetts"
"4377","458","4168","461","0","12","27","45","107","122","0","12","0","12","75","78","7","11","68","77","1400000US25001012800","Census Tract 128, Barnstable County, Massachusetts"
"4154","316","3959","306","20","23","29","33","34","25","0","12","68","75","44","43","16","28","28","31","1400000US25001012900","Census Tract 129, Barnstable County, Massachusetts"
"3467","348","3333","347","30","38","0","12","0","12","0","12","83","81","21","27","13","23","8","13","1400000US25001013002","Census Tract 130.02, Barnstable County, Massachusetts"
"6003","415","5726","402","70","65","0","17","0","17","0","17","107","89","100","81","0","17","100","81","1400000US25001013100","Census Tract 131, Barnstable County, Massachusetts"
"4814","357","4641","355","119","98","0","12","27","24","0","12","11","17","16","31","0","12","16","31","1400000US25001013200","Census Tract 132, Barnstable County, Massachusetts"
"2952","309","2919","311","0","12","0","12","33","47","0","12","0","12","0","12","0","12","0","12","1400000US25001013300","Census Tract 133, Barnstable County, Massachusetts"
"4280","295","4046","315","0","12","0","12","0","12","0","12","98","122","136","145","0","12","136","145","1400000US25001013400","Census Tract 134, Barnstable County, Massachusetts"
"6701","361","6458","403","81","63","0","17","69","109","0","17","81","127","12","19","0","17","12","19","1400000US25001013500","Census Tract 135, Barnstable County, Massachusetts"
"6585","486","6466","484","5","11","0","17","35","44","0","17","61","72","18","29","0","17","18","29","1400000US25001013600","Census Tract 136, Barnstable County, Massachusetts"
"4170","355","4048","344","17","17","26","31","14","13","0","12","29","39","36","38","3","5","33","38","1400000US25001013700","Census Tract 137, Barnstable County, Massachusetts"
"4941","383","4911","384","0","12","0","12","8","12","0","12","0","12","22","25","0","12","22","25","1400000US25001013800","Census Tract 138, Barnstable County, Massachusetts"
"5284","434","4983","397","127","143","0","17","50","56","0","17","52","82","72","77","23","34","49","69","1400000US25001013900","Census Tract 139, Barnstable County, Massachusetts"
"4158","377","3965","392","113","132","0","12","52","71","0","12","10","16","18","27","1","2","17","26","1400000US25001014002","Census Tract 140.02, Barnstable County, Massachusetts"
"1284","310","723","240","72","88","66","74","3","5","8","14","23","28","389","154","0","12","389","154","1400000US25001014100","Census Tract 141, Barnstable County, Massachusetts"
"4499","499","4323","502","24","30","57","75","95","113","0","12","0","12","0","12","0","12","0","12","1400000US25001014300","Census Tract 143, Barnstable County, Massachusetts"
"6385","530","5946","546","23","34","0","17","334","205","0","17","42","36","40","53","0","17","40","53","1400000US25001014402","Census Tract 144.02, Barnstable County, Massachusetts"
"6017","480","5141","530","397","420","0","17","0","17","0","17","90","87","389","244","43","50","346","254","1400000US25001014500","Census Tract 145, Barnstable County, Massachusetts"
"3837","278","3333","298","28","48","21","30","217","135","0","12","54","64","184","133","37","55","147","113","1400000US25001014600","Census Tract 146, Barnstable County, Massachusetts"
"3621","321","3276","370","118","101","0","12","0","12","0","12","170","128","57","55","15","24","42","47","1400000US25001014700","Census Tract 147, Barnstable County, Massachusetts"
"3154","454","2886","348","84","90","0","12","111","149","0","12","0","12","73","63","24","38","49","53","1400000US25001014800","Census Tract 148, Barnstable County, Massachusetts"
"4076","369","3928","352","22","34","0","12","74","67","0","12","1","3","51","44","13","21","38","37","1400000US25001014900","Census Tract 149, Barnstable County, Massachusetts"
"4389","235","4145","294","16","25","49","54","5","10","0","12","67","85","107","133","13","23","94","124","1400000US25001015001","Census Tract 150.01, Barnstable County, Massachusetts"
"3521","289","3280","326","33","32","79","83","0","12","0","12","106","142","23","36","0","12","23","36","1400000US25001015002","Census Tract 150.02, Barnstable County, Massachusetts"
"3931","241","3600","293","169","220","24","41","18","27","0","12","25","30","95","61","14","26","81","56","1400000US25001015100","Census Tract 151, Barnstable County, Massachusetts"
"2109","197","2086","195","0","12","0","12","23","28","0","12","0","12","0","12","0","12","0","12","1400000US25001015200","Census Tract 152, Barnstable County, Massachusetts"
"2949","408","1780","352","518","244","211","200","19","31","0","12","227","161","194","142","42","45","152","142","1400000US25001015300","Census Tract 153, Barnstable County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25001990000","Census Tract 9900, Barnstable County, Massachusetts"
"3248","438","2604","333","401","261","11","17","26","42","0","12","61","54","145","95","30","32","115","98","1400000US25003900100","Census Tract 9001, Berkshire County, Massachusetts"
"4407","431","3286","444","543","272","7","15","22","35","0","12","130","116","419","199","27","48","392","194","1400000US25003900200","Census Tract 9002, Berkshire County, Massachusetts"
"2642","203","2451","216","69","57","0","12","29","36","0","12","7","12","86","63","15","23","71","57","1400000US25003900300","Census Tract 9003, Berkshire County, Massachusetts"
"4729","365","4453","352","171","138","0","12","0","12","0","12","33","40","72","97","0","12","72","97","1400000US25003900400","Census Tract 9004, Berkshire County, Massachusetts"
"3387","230","3236","253","44","39","0","12","34","40","0","12","2","3","71","95","4","7","67","95","1400000US25003900500","Census Tract 9005, Berkshire County, Massachusetts"
"3965","379","2984","321","618","178","20","32","38","55","0","12","39","56","266","193","11","17","255","192","1400000US25003900600","Census Tract 9006, Berkshire County, Massachusetts"
"3029","214","2848","220","69","55","0","12","52","75","13","18","17","25","30","35","5","10","25","34","1400000US25003900700","Census Tract 9007, Berkshire County, Massachusetts"
"5310","254","5085","305","159","156","0","17","0","17","0","17","0","17","66","78","43","71","23","26","1400000US25003900800","Census Tract 9008, Berkshire County, Massachusetts"
