"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"4582","427","3392","440","62","88","2","3","955","200","0","13","0","13","171","104","5","8","166","103","1400000US25017357100","Census Tract 3571, Middlesex County, Massachusetts"
"3228","340","2477","316","21","26","11","18","625","231","0","13","0","13","94","57","21","26","73","50","1400000US25017357200","Census Tract 3572, Middlesex County, Massachusetts"
"3175","322","2500","333","62","62","23","35","425","151","0","13","66","67","99","71","0","13","99","71","1400000US25017357300","Census Tract 3573, Middlesex County, Massachusetts"
"2274","264","1741","192","1","2","0","13","429","201","0","13","6","9","97","77","0","13","97","77","1400000US25017357400","Census Tract 3574, Middlesex County, Massachusetts"
"2337","266","1822","279","29","28","0","13","381","179","0","13","35","51","70","54","0","13","70","54","1400000US25017357500","Census Tract 3575, Middlesex County, Massachusetts"
"2844","373","1936","342","24","29","0","13","704","239","0","13","46","60","134","95","21","30","113","85","1400000US25017357600","Census Tract 3576, Middlesex County, Massachusetts"
"3922","386","3198","379","17","19","0","13","562","188","0","13","0","13","145","111","13","16","132","110","1400000US25017357700","Census Tract 3577, Middlesex County, Massachusetts"
"3796","479","3036","468","80","77","54","74","380","111","0","13","9","15","237","145","1","2","236","145","1400000US25017357800","Census Tract 3578, Middlesex County, Massachusetts"
"5386","503","3339","326","71","111","0","19","1617","434","0","19","81","107","278","123","23","26","255","122","1400000US25017358100","Census Tract 3581, Middlesex County, Massachusetts"
"5749","568","3060","515","164","135","0","19","2107","457","0","19","137","118","281","199","1","2","280","198","1400000US25017358300","Census Tract 3583, Middlesex County, Massachusetts"
"5066","349","3558","330","73","64","16","19","1170","192","0","19","54","65","195","100","0","19","195","100","1400000US25017358400","Census Tract 3584, Middlesex County, Massachusetts"
"5688","489","3659","593","22","25","0","19","1735","287","0","19","11","15","261","148","10","15","251","148","1400000US25017358500","Census Tract 3585, Middlesex County, Massachusetts"
"5954","468","3911","451","0","19","0","19","1780","347","0","19","0","19","263","182","0","19","263","182","1400000US25017358600","Census Tract 3586, Middlesex County, Massachusetts"
"5461","514","3481","398","110","173","0","19","1790","373","0","19","37","54","43","33","20","24","23","22","1400000US25017358700","Census Tract 3587, Middlesex County, Massachusetts"
"6695","560","5037","517","206","195","11","20","1178","471","0","19","61","74","202","175","0","19","202","175","1400000US25017359100","Census Tract 3591, Middlesex County, Massachusetts"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1400000US25017359301","Census Tract 3593.01, Middlesex County, Massachusetts"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1400000US25017359302","Census Tract 3593.02, Middlesex County, Massachusetts"
"7441","564","5686","600","168","211","0","19","1269","467","0","19","10","13","308","190","18","29","290","192","1400000US25017359303","Census Tract 3593.03, Middlesex County, Massachusetts"
"6943","521","4003","480","1253","445","129","114","977","309","0","19","56","56","525","256","277","227","248","114","1400000US25017359400","Census Tract 3594, Middlesex County, Massachusetts"
"6868","24","5736","487","104","90","0","19","399","166","0","19","283","407","346","246","114","185","232","160","1400000US25017360300","Census Tract 3603, Middlesex County, Massachusetts"
