"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"7131","19","6314","347","209","118","15","25","152","126","0","95","175","273","266","129","90","96","176","127","1400000US25003925100","Census Tract 9251, Berkshire County, Massachusetts"
"3255","17","3090","126","4","8","0","95","96","110","0","95","33","47","32","38","0","95","32","38","1400000US25003926100","Census Tract 9261, Berkshire County, Massachusetts"
"1844","155","1839","154","0","95","5","7","0","95","0","95","0","95","0","95","0","95","0","95","1400000US25003931100","Census Tract 9311, Berkshire County, Massachusetts"
"1425","106","1334","110","50","53","0","95","0","95","0","95","0","95","41","47","7","9","34","45","1400000US25003931300","Census Tract 9313, Berkshire County, Massachusetts"
"1765","148","1730","148","6","8","0","95","10","14","0","95","0","95","19","20","0","95","19","20","1400000US25003931400","Census Tract 9314, Berkshire County, Massachusetts"
"2358","174","2264","173","9","18","0","95","41","44","0","95","1","3","43","34","7","9","36","33","1400000US25003932200","Census Tract 9322, Berkshire County, Massachusetts"
"2136","199","2087","197","9","13","15","19","9","14","0","95","0","95","16","25","5","8","11","24","1400000US25003932300","Census Tract 9323, Berkshire County, Massachusetts"
"1151","176","1132","174","19","22","0","95","0","95","0","95","0","95","0","95","0","95","0","95","1400000US25003933200","Census Tract 9332, Berkshire County, Massachusetts"
"1499","173","1445","173","11","11","0","95","5","7","0","95","20","44","18","20","1","2","17","20","1400000US25003933300","Census Tract 9333, Berkshire County, Massachusetts"
"2233","199","2088","200","5","7","2","3","72","61","0","95","18","19","48","31","4","5","44","30","1400000US25003933400","Census Tract 9334, Berkshire County, Massachusetts"
"1573","158","1501","147","17","17","0","95","0","95","0","95","0","95","55","61","0","95","55","61","1400000US25003934200","Census Tract 9342, Berkshire County, Massachusetts"
"1694","118","1651","114","9","7","7","8","3","6","0","95","0","95","24","20","7","8","17","19","1400000US25003934300","Census Tract 9343, Berkshire County, Massachusetts"
"2609","165","2572","163","4","5","11","12","9","12","0","95","4","5","9","13","0","95","9","13","1400000US25003935100","Census Tract 9351, Berkshire County, Massachusetts"
"5226","472","4941","437","95","92","0","95","130","167","0","95","0","95","60","59","8","14","52","57","1400000US25003935200","Census Tract 9352, Berkshire County, Massachusetts"
"3825","367","3608","362","9","13","17","27","8","14","0","95","0","95","183","119","34","46","149","120","1400000US25003935300","Census Tract 9353, Berkshire County, Massachusetts"
"3636","253","3237","323","319","243","0","95","28","44","0","95","40","61","12","19","1","3","11","19","1400000US25005600100","Census Tract 6001, Bristol County, Massachusetts"
"4424","299","3948","356","168","136","0","95","118","121","0","95","123","131","67","60","46","45","21","37","1400000US25005600202","Census Tract 6002.02, Bristol County, Massachusetts"
"5650","324","5371","376","102","141","0","95","104","98","0","95","26","42","47","75","47","75","0","95","1400000US25005600203","Census Tract 6002.03, Bristol County, Massachusetts"
"3791","266","3705","270","1","3","0","95","48","52","0","95","37","62","0","95","0","95","0","95","1400000US25005600204","Census Tract 6002.04, Bristol County, Massachusetts"
"5069","459","4855","504","0","95","6","9","84","89","0","95","124","180","0","95","0","95","0","95","1400000US25005610100","Census Tract 6101, Bristol County, Massachusetts"
"5578","230","5099","297","80","65","0","95","204","171","0","95","33","41","162","124","11","17","151","123","1400000US25005610202","Census Tract 6102.02, Bristol County, Massachusetts"
"6948","370","6390","497","311","272","0","95","155","170","0","95","0","95","92","71","0","95","92","71","1400000US25005610203","Census Tract 6102.03, Bristol County, Massachusetts"
"5499","272","4827","313","119","86","0","95","509","294","0","95","0","95","44","50","0","95","44","50","1400000US25005610204","Census Tract 6102.04, Bristol County, Massachusetts"
"4825","334","4280","378","455","445","10","16","52","53","0","95","0","95","28","38","0","95","28","38","1400000US25005611101","Census Tract 6111.01, Bristol County, Massachusetts"
"5252","388","4735","381","202","113","0","95","173","211","0","95","20","20","122","120","16","32","106","117","1400000US25005611102","Census Tract 6111.02, Bristol County, Massachusetts"
"3024","281","2874","280","0","95","0","95","63","85","0","95","12","22","75","58","19","24","56","52","1400000US25005611201","Census Tract 6112.01, Bristol County, Massachusetts"
"5869","350","5704","385","59","91","0","95","38","35","0","95","0","95","68","69","16","25","52","49","1400000US25005611202","Census Tract 6112.02, Bristol County, Massachusetts"
"4111","255","4020","244","6","9","0","95","26","32","0","95","34","34","25","30","0","95","25","30","1400000US25005612100","Census Tract 6121, Bristol County, Massachusetts"
"9097","257","8277","426","252","234","0","95","170","155","0","95","96","97","302","160","76","112","226","132","1400000US25005612200","Census Tract 6122, Bristol County, Massachusetts"
"6823","418","6427","452","125","129","8","17","122","122","0","95","53","88","88","77","0","95","88","77","1400000US25005613100","Census Tract 6131, Bristol County, Massachusetts"
"7429","468","6808","541","374","308","0","95","14","23","0","95","149","156","84","132","79","131","5","11","1400000US25005613300","Census Tract 6133, Bristol County, Massachusetts"
"3862","299","3297","333","253","209","23","36","8","12","0","95","183","218","98","84","8","13","90","79","1400000US25005613400","Census Tract 6134, Bristol County, Massachusetts"
"3887","409","2979","430","391","261","43","53","45","44","0","95","134","219","295","200","5","11","290","200","1400000US25005613600","Census Tract 6136, Bristol County, Massachusetts"
"4314","467","4093","447","80","73","0","95","118","127","0","95","0","95","23","24","20","22","3","7","1400000US25005613700","Census Tract 6137, Bristol County, Massachusetts"
"4279","473","3627","412","404","228","57","54","0","95","0","95","68","74","123","80","50","46","73","69","1400000US25005613800","Census Tract 6138, Bristol County, Massachusetts"
"2502","335","2170","357","159","121","1","3","59","78","0","95","68","71","45","72","0","95","45","72","1400000US25005613901","Census Tract 6139.01, Bristol County, Massachusetts"
"4438","489","4061","536","122","120","76","92","43","53","0","95","53","79","83","62","0","95","83","62","1400000US25005613902","Census Tract 6139.02, Bristol County, Massachusetts"
"4246","385","3638","432","249","135","0","95","46","69","0","95","237","176","76","48","9","14","67","47","1400000US25005614000","Census Tract 6140, Bristol County, Massachusetts"
"6808","542","5476","512","575","368","0","95","78","79","0","95","452","389","227","183","89","144","138","95","1400000US25005614101","Census Tract 6141.01, Bristol County, Massachusetts"
"7342","446","6875","468","326","338","21","32","0","95","0","95","12","21","108","94","10","18","98","87","1400000US25005614102","Census Tract 6141.02, Bristol County, Massachusetts"
"7003","37","6945","73","0","95","10","22","9","21","0","95","0","95","39","45","0","95","39","45","1400000US25005615100","Census Tract 6151, Bristol County, Massachusetts"
"6336","27","6200","99","41","49","0","95","10","17","0","95","15","23","70","75","42","64","28","37","1400000US25005616100","Census Tract 6161, Bristol County, Massachusetts"
"4709","182","4506","250","129","164","0","95","0","95","0","95","31","44","43","68","0","95","43","68","1400000US25005617101","Census Tract 6171.01, Bristol County, Massachusetts"
"4119","183","3986","181","21","26","0","95","0","95","0","95","75","84","37","48","10","16","27","45","1400000US25005617102","Census Tract 6171.02, Bristol County, Massachusetts"
"2657","250","2526","265","28","42","0","95","48","77","0","95","0","95","55","48","0","95","55","48","1400000US25005630101","Census Tract 6301.01, Bristol County, Massachusetts"
"4099","366","3866","371","45","68","0","95","0","95","0","95","188","248","0","95","0","95","0","95","1400000US25005630102","Census Tract 6301.02, Bristol County, Massachusetts"
"8137","394","7752","422","150","118","0","95","157","129","0","95","0","95","78","68","0","95","78","68","1400000US25005630200","Census Tract 6302, Bristol County, Massachusetts"
"8974","486","8199","662","37","48","0","95","573","415","0","95","0","95","165","164","0","95","165","164","1400000US25005630300","Census Tract 6303, Bristol County, Massachusetts"
"4726","360","4653","356","19","28","1","3","10","17","0","95","22","35","21","33","0","95","21","33","1400000US25005630400","Census Tract 6304, Bristol County, Massachusetts"
"8096","383","7379","460","198","145","0","95","309","202","0","95","64","44","146","183","2","7","144","182","1400000US25005631100","Census Tract 6311, Bristol County, Massachusetts"
"6529","317","5893","335","171","141","0","95","216","111","9","16","9","14","231","154","0","95","231","154","1400000US25005631200","Census Tract 6312, Bristol County, Massachusetts"
"5206","331","4649","367","188","179","0","95","187","150","0","95","93","99","89","73","56","62","33","41","1400000US25005631300","Census Tract 6313, Bristol County, Massachusetts"
"2285","262","1755","285","138","136","4","7","347","198","0","95","41","57","0","95","0","95","0","95","1400000US25005631400","Census Tract 6314, Bristol County, Massachusetts"
"2814","305","2538","370","0","95","33","53","164","164","0","95","26","40","53","50","0","95","53","50","1400000US25005631500","Census Tract 6315, Bristol County, Massachusetts"
"4298","379","3297","426","29","27","0","95","404","243","0","95","527","285","41","54","0","95","41","54","1400000US25005631600","Census Tract 6316, Bristol County, Massachusetts"
"6720","463","5795","519","702","493","0","95","143","192","0","95","11","35","69","79","0","95","69","79","1400000US25005631700","Census Tract 6317, Bristol County, Massachusetts"
"7511","617","6600","529","262","299","0","95","409","156","0","95","158","141","82","62","12","21","70","57","1400000US25005631800","Census Tract 6318, Bristol County, Massachusetts"
"6323","264","5986","318","168","137","0","95","73","103","0","95","66","102","30","70","0","95","30","70","1400000US25005632100","Census Tract 6321, Bristol County, Massachusetts"
"7377","257","7038","297","78","67","0","95","151","159","0","95","69","110","41","40","14","22","27","33","1400000US25005632200","Census Tract 6322, Bristol County, Massachusetts"
"5196","259","5020","273","2","5","0","95","117","94","0","95","0","95","57","51","0","95","57","51","1400000US25005633100","Census Tract 6331, Bristol County, Massachusetts"
"6274","264","6215","268","25","36","0","95","0","95","0","95","0","95","34","34","18","20","16","27","1400000US25005633200","Census Tract 6332, Bristol County, Massachusetts"
"4795","458","4349","454","97","94","44","71","115","119","0","95","133","200","57","65","0","95","57","65","1400000US25005640100","Census Tract 6401, Bristol County, Massachusetts"
"5910","665","5370","683","193","221","0","95","78","114","0","95","149","131","120","89","0","95","120","89","1400000US25005640200","Census Tract 6402, Bristol County, Massachusetts"
"3915","278","3189","380","351","265","0","95","172","132","0","95","77","57","126","79","42","54","84","64","1400000US25005640300","Census Tract 6403, Bristol County, Massachusetts"
"2539","304","2429","326","0","95","0","95","0","95","0","95","29","54","81","69","0","95","81","69","1400000US25005640400","Census Tract 6404, Bristol County, Massachusetts"
"4833","664","4365","642","68","88","0","95","201","308","0","95","69","104","130","94","0","95","130","94","1400000US25005640500","Census Tract 6405, Bristol County, Massachusetts"
"4700","485","4436","442","0","95","11","19","37","65","0","95","89","96","127","129","1","2","126","129","1400000US25005640600","Census Tract 6406, Bristol County, Massachusetts"
"3069","330","2726","351","76","138","0","95","160","123","0","95","0","95","107","70","19","31","88","65","1400000US25005640700","Census Tract 6407, Bristol County, Massachusetts"
"3587","350","2892","377","112","104","0","95","156","190","0","95","324","198","103","107","0","95","103","107","1400000US25005640800","Census Tract 6408, Bristol County, Massachusetts"
"5076","655","4520","699","66","74","0","95","116","108","0","95","331","309","43","52","12","22","31","50","1400000US25005640901","Census Tract 6409.01, Bristol County, Massachusetts"
"2298","289","2054","349","169","169","4","10","0","95","0","95","7","12","64","68","6","9","58","68","1400000US25005641000","Census Tract 6410, Bristol County, Massachusetts"
"1859","609","1489","634","0","95","0","95","33","49","0","95","337","142","0","95","0","95","0","95","1400000US25005641101","Census Tract 6411.01, Bristol County, Massachusetts"
"2960","388","2287","324","238","234","0","95","83","128","0","95","161","130","191","211","0","95","191","211","1400000US25005641200","Census Tract 6412, Bristol County, Massachusetts"
"5846","540","4519","622","330","264","38","58","247","213","0","95","307","155","405","221","153","134","252","189","1400000US25005641300","Census Tract 6413, Bristol County, Massachusetts"
"2617","333","2118","366","155","127","5","13","243","217","0","95","8","16","88","63","16","31","72","51","1400000US25005641400","Census Tract 6414, Bristol County, Massachusetts"
"1853","278","1732","264","11","21","0","95","0","95","0","95","110","126","0","95","0","95","0","95","1400000US25005641500","Census Tract 6415, Bristol County, Massachusetts"
"2274","267","2217","265","0","95","0","95","0","95","0","95","23","38","34","53","0","95","34","53","1400000US25005641600","Census Tract 6416, Bristol County, Massachusetts"
"5642","519","5403","539","11","17","0","95","33","35","0","95","0","95","195","205","0","95","195","205","1400000US25005641700","Census Tract 6417, Bristol County, Massachusetts"
"2396","530","2273","530","65","71","0","95","0","95","0","95","0","95","58","46","0","95","58","46","1400000US25005641800","Census Tract 6418, Bristol County, Massachusetts"
"2395","353","1947","344","156","196","0","95","51","51","0","95","190","159","51","53","0","95","51","53","1400000US25005641900","Census Tract 6419, Bristol County, Massachusetts"
"2682","407","2442","384","135","141","3","7","33","37","0","95","6","11","63","46","10","13","53","44","1400000US25005642000","Census Tract 6420, Bristol County, Massachusetts"
"4390","537","4089","542","83","68","0","95","74","91","0","95","110","91","34","36","10","15","24","32","1400000US25005642100","Census Tract 6421, Bristol County, Massachusetts"
"3432","416","3238","419","55","67","0","95","106","168","0","95","16","27","17","27","17","27","0","95","1400000US25005642200","Census Tract 6422, Bristol County, Massachusetts"
"2429","238","2392","249","0","95","0","95","37","54","0","95","0","95","0","95","0","95","0","95","1400000US25005642300","Census Tract 6423, Bristol County, Massachusetts"
"3100","309","2825","315","41","41","0","95","177","208","0","95","26","29","31","36","0","95","31","36","1400000US25005642400","Census Tract 6424, Bristol County, Massachusetts"
"4623","294","4414","292","71","74","23","27","22","36","0","95","35","46","58","59","9","14","49","57","1400000US25005642500","Census Tract 6425, Bristol County, Massachusetts"
"5616","360","5242","417","161","200","0","95","41","42","0","95","0","95","172","155","15","24","157","154","1400000US25005644101","Census Tract 6441.01, Bristol County, Massachusetts"
"5043","290","4772","314","55","88","0","95","84","65","0","95","9","13","123","106","0","95","123","106","1400000US25005644102","Census Tract 6441.02, Bristol County, Massachusetts"
"7513","469","7307","475","4","9","0","95","33","46","0","95","104","91","65","63","0","95","65","63","1400000US25005644200","Census Tract 6442, Bristol County, Massachusetts"
"5030","275","4695","324","0","95","0","95","99","132","0","95","0","95","236","160","33","53","203","164","1400000US25005645101","Census Tract 6451.01, Bristol County, Massachusetts"
"4927","346","4806","353","9","12","12","28","8","13","0","95","18","29","74","77","21","36","53","72","1400000US25005645102","Census Tract 6451.02, Bristol County, Massachusetts"
"5929","314","5834","320","33","56","0","95","62","70","0","95","0","95","0","95","0","95","0","95","1400000US25005645103","Census Tract 6451.03, Bristol County, Massachusetts"
"7325","349","6995","391","131","140","0","95","49","39","0","95","0","95","150","136","0","95","150","136","1400000US25005646101","Census Tract 6461.01, Bristol County, Massachusetts"
