"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"2973","26","2718","108","57","60","0","12","35","22","0","12","44","66","119","57","0","12","119","57","1400000US25001010100","Census Tract 101, Barnstable County, Massachusetts"
"3617","275","3270","292","70","60","0","12","120","93","0","12","35","42","122","133","0","12","122","133","1400000US25001010206","Census Tract 102.06, Barnstable County, Massachusetts"
"1122","275","1083","267","38","54","0","12","0","12","0","12","0","12","1","2","0","12","1","2","1400000US25001010208","Census Tract 102.08, Barnstable County, Massachusetts"
"2394","212","2207","216","27","40","0","12","134","125","0","12","0","12","26","28","0","12","26","28","1400000US25001010304","Census Tract 103.04, Barnstable County, Massachusetts"
"2507","215","2321","232","56","83","23","34","17","32","0","12","48","60","42","65","0","12","42","65","1400000US25001010306","Census Tract 103.06, Barnstable County, Massachusetts"
"3066","281","2761","309","207","189","0","12","60","73","0","12","0","12","38","61","38","61","0","12","1400000US25001010400","Census Tract 104, Barnstable County, Massachusetts"
"2742","282","2696","275","3","7","0","12","6","11","0","12","37","59","0","12","0","12","0","12","1400000US25001010500","Census Tract 105, Barnstable County, Massachusetts"
"3108","224","2965","233","107","92","0","12","0","12","0","12","0","12","36","39","0","12","36","39","1400000US25001010600","Census Tract 106, Barnstable County, Massachusetts"
"2911","225","2834","218","33","35","0","12","19","29","0","12","0","12","25","49","0","12","25","49","1400000US25001010700","Census Tract 107, Barnstable County, Massachusetts"
"4390","349","4250","335","70","83","0","12","0","12","0","12","0","12","70","86","0","12","70","86","1400000US25001010800","Census Tract 108, Barnstable County, Massachusetts"
"5447","344","5243","356","24","47","0","17","57","65","34","51","0","17","89","82","0","17","89","82","1400000US25001010900","Census Tract 109, Barnstable County, Massachusetts"
"4059","337","3718","346","67","72","0","12","19","30","0","12","168","128","87","71","20","32","67","46","1400000US25001011002","Census Tract 110.02, Barnstable County, Massachusetts"
"4767","363","4722","364","0","12","0","12","33","35","12","18","0","12","0","12","0","12","0","12","1400000US25001011100","Census Tract 111, Barnstable County, Massachusetts"
"3321","330","2907","401","316","184","0","12","0","12","0","12","7","15","91","78","0","12","91","78","1400000US25001011200","Census Tract 112, Barnstable County, Massachusetts"
"2551","272","2428","285","0","12","0","12","51","49","0","12","21","31","51","60","25","37","26","47","1400000US25001011300","Census Tract 113, Barnstable County, Massachusetts"
"2970","269","2728","285","33","54","84","100","57","86","0","12","68","105","0","12","0","12","0","12","1400000US25001011400","Census Tract 114, Barnstable County, Massachusetts"
"3545","341","3288","367","172","125","0","12","4","7","0","12","0","12","81","75","0","12","81","75","1400000US25001011500","Census Tract 115, Barnstable County, Massachusetts"
"3001","366","2635","366","318","203","0","12","13","20","0","12","7","11","28","43","0","12","28","43","1400000US25001011600","Census Tract 116, Barnstable County, Massachusetts"
"1872","178","1798","174","31","37","0","12","8","12","9","15","21","25","5","8","0","12","5","8","1400000US25001011700","Census Tract 117, Barnstable County, Massachusetts"
"2311","176","2311","176","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25001011801","Census Tract 118.01, Barnstable County, Massachusetts"
"4162","382","3948","398","8","15","0","12","139","130","0","12","9","14","58","57","0","12","58","57","1400000US25001011802","Census Tract 118.02, Barnstable County, Massachusetts"
"5705","446","5467","450","8","12","0","17","80","97","0","17","84","112","66","107","0","17","66","107","1400000US25001012001","Census Tract 120.01, Barnstable County, Massachusetts"
"2643","273","2351","262","21","24","0","12","49","63","0","12","76","85","146","141","67","74","79","88","1400000US25001012002","Census Tract 120.02, Barnstable County, Massachusetts"
"5452","547","4366","569","399","260","0","17","243","211","0","17","246","247","198","164","0","17","198","164","1400000US25001012101","Census Tract 121.01, Barnstable County, Massachusetts"
"3065","301","2618","287","113","125","30","40","167","152","0","12","33","37","104","71","0","12","104","71","1400000US25001012102","Census Tract 121.02, Barnstable County, Massachusetts"
"4525","394","4409","402","62","68","0","12","29","36","0","12","25","41","0","12","0","12","0","12","1400000US25001012200","Census Tract 122, Barnstable County, Massachusetts"
"3736","461","3107","568","407","285","61","86","62","81","0","12","94","83","5","12","5","12","0","12","1400000US25001012502","Census Tract 125.02, Barnstable County, Massachusetts"
"3356","367","2612","383","340","208","0","12","89","71","5","10","88","91","222","182","44","52","178","173","1400000US25001012601","Census Tract 126.01, Barnstable County, Massachusetts"
"5055","489","4007","482","840","383","0","17","0","17","49","168","110","165","49","61","2","4","47","61","1400000US25001012602","Census Tract 126.02, Barnstable County, Massachusetts"
"4240","409","3993","435","0","12","0","12","0","12","0","12","51","73","196","186","0","12","196","186","1400000US25001012700","Census Tract 127, Barnstable County, Massachusetts"
"3877","286","3591","300","82","100","40","46","29","35","0","12","34","35","101","102","0","12","101","102","1400000US25001012800","Census Tract 128, Barnstable County, Massachusetts"
"3908","340","3614","321","7","13","33","54","79","55","0","12","58","41","117","67","43","41","74","50","1400000US25001012900","Census Tract 129, Barnstable County, Massachusetts"
"2670","268","2500","260","46","51","21","33","0","12","0","12","55","48","48","73","26","41","22","34","1400000US25001013002","Census Tract 130.02, Barnstable County, Massachusetts"
"5195","326","5016","337","145","199","0","17","0","17","0","17","34","53","0","17","0","17","0","17","1400000US25001013100","Census Tract 131, Barnstable County, Massachusetts"
"4547","445","4354","412","165","157","0","12","28","45","0","12","0","12","0","12","0","12","0","12","1400000US25001013200","Census Tract 132, Barnstable County, Massachusetts"
"3165","304","3107","291","6","12","0","12","52","74","0","12","0","12","0","12","0","12","0","12","1400000US25001013300","Census Tract 133, Barnstable County, Massachusetts"
"3763","277","3712","278","0","12","0","12","51","73","0","12","0","12","0","12","0","12","0","12","1400000US25001013400","Census Tract 134, Barnstable County, Massachusetts"
"7242","399","6716","464","177","247","0","17","204","239","0","17","0","17","145","115","0","17","145","115","1400000US25001013500","Census Tract 135, Barnstable County, Massachusetts"
"6099","457","5746","480","1","2","38","63","15","22","0","17","246","291","53","55","0","17","53","55","1400000US25001013600","Census Tract 136, Barnstable County, Massachusetts"
"4628","461","4385","446","20","23","38","62","79","91","0","12","13","21","93","80","3","8","90","79","1400000US25001013700","Census Tract 137, Barnstable County, Massachusetts"
"5148","446","4621","421","79","56","0","17","146","153","0","17","107","149","195","174","0","17","195","174","1400000US25001013800","Census Tract 138, Barnstable County, Massachusetts"
"4732","563","4277","466","0","12","0","12","0","12","0","12","73","117","382","398","275","369","107","173","1400000US25001013900","Census Tract 139, Barnstable County, Massachusetts"
"4391","470","4312","473","48","51","13","31","0","12","0","12","18","28","0","12","0","12","0","12","1400000US25001014002","Census Tract 140.02, Barnstable County, Massachusetts"
"949","175","778","153","60","64","0","12","28","40","0","12","55","64","28","37","12","21","16","29","1400000US25001014100","Census Tract 141, Barnstable County, Massachusetts"
"3949","492","3900","504","4","10","0","12","30","46","0","12","15","22","0","12","0","12","0","12","1400000US25001014300","Census Tract 143, Barnstable County, Massachusetts"
"7075","626","6131","630","146","220","63","79","338","352","0","17","145","200","252","208","34","40","218","203","1400000US25001014402","Census Tract 144.02, Barnstable County, Massachusetts"
"5508","448","5162","441","19","32","51","77","20","40","0","17","31","37","225","197","16","27","209","195","1400000US25001014500","Census Tract 145, Barnstable County, Massachusetts"
"4307","388","3697","329","247","219","16","23","29","43","0","12","110","125","208","131","0","12","208","131","1400000US25001014600","Census Tract 146, Barnstable County, Massachusetts"
"3344","305","3153","331","89","76","0","12","19","29","0","12","7","10","76","71","17","27","59","64","1400000US25001014700","Census Tract 147, Barnstable County, Massachusetts"
"3367","296","3004","298","46","45","82","119","43","47","0","12","117","123","75","71","28","40","47","57","1400000US25001014800","Census Tract 148, Barnstable County, Massachusetts"
"3574","256","3288","251","69","78","0","12","93","60","0","12","27","43","97","77","0","12","97","77","1400000US25001014900","Census Tract 149, Barnstable County, Massachusetts"
"4471","359","3693","355","118","68","368","130","60","74","0","12","125","113","107","83","0","12","107","83","1400000US25001015001","Census Tract 150.01, Barnstable County, Massachusetts"
"3822","306","2941","278","296","241","331","198","124","149","0","12","15","18","115","96","50","68","65","101","1400000US25001015002","Census Tract 150.02, Barnstable County, Massachusetts"
"3872","402","3578","421","42","45","21","30","132","162","0","12","0","12","99","76","0","12","99","76","1400000US25001015100","Census Tract 151, Barnstable County, Massachusetts"
"1983","315","1983","315","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25001015200","Census Tract 152, Barnstable County, Massachusetts"
"3297","448","2649","401","471","214","0","12","92","137","0","12","8","12","77","57","12","18","65","54","1400000US25001015300","Census Tract 153, Barnstable County, Massachusetts"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25001990000","Census Tract 9900, Barnstable County, Massachusetts"
"3050","292","2509","264","249","140","0","12","25","25","0","12","12","26","255","151","0","12","255","151","1400000US25003900100","Census Tract 9001, Berkshire County, Massachusetts"
"4548","439","3812","417","365","195","14","21","71","80","6","12","93","92","187","88","42","55","145","84","1400000US25003900200","Census Tract 9002, Berkshire County, Massachusetts"
"2586","286","2040","294","260","175","0","12","17","20","0","12","164","165","105","88","0","12","105","88","1400000US25003900300","Census Tract 9003, Berkshire County, Massachusetts"
"5070","389","4207","421","193","219","0","17","188","220","30","47","279","196","173","175","0","17","173","175","1400000US25003900400","Census Tract 9004, Berkshire County, Massachusetts"
"3291","245","2885","298","59","58","0","12","121","114","0","12","194","220","32","47","32","47","0","12","1400000US25003900500","Census Tract 9005, Berkshire County, Massachusetts"
"3110","425","2209","358","386","148","26","37","64","86","0","12","121","96","304","189","31","28","273","182","1400000US25003900600","Census Tract 9006, Berkshire County, Massachusetts"
"2821","255","2765","246","35","43","0","12","0","12","0","12","21","24","0","12","0","12","0","12","1400000US25003900700","Census Tract 9007, Berkshire County, Massachusetts"
"4960","348","4437","418","3","7","19","29","34","39","0","12","15","27","452","239","0","12","452","239","1400000US25003900800","Census Tract 9008, Berkshire County, Massachusetts"
"4846","574","4370","567","246","163","12","22","58","84","0","12","0","12","160","223","11","20","149","226","1400000US25003900900","Census Tract 9009, Berkshire County, Massachusetts"
"3635","183","3424","206","81","45","10","14","65","74","0","12","30","29","25","38","0","12","25","38","1400000US25003901100","Census Tract 9011, Berkshire County, Massachusetts"
"2973","16","2866","65","55","53","0","12","33","36","0","12","0","12","19","26","0","12","19","26","1400000US25003911100","Census Tract 9111, Berkshire County, Massachusetts"
"6610","20","6442","100","7","11","23","35","107","85","0","17","8","18","23","32","0","17","23","32","1400000US25003912100","Census Tract 9121, Berkshire County, Massachusetts"
"4963","23","4554","164","159","77","12","19","31","47","0","12","119","127","88","58","34","40","54","44","1400000US25003913100","Census Tract 9131, Berkshire County, Massachusetts"
"5742","16","5186","326","114","100","9","15","185","122","0","17","223","296","25","31","0","17","25","31","1400000US25003914100","Census Tract 9141, Berkshire County, Massachusetts"
"4475","192","3638","213","200","102","5","11","270","82","0","12","110","46","252","138","23","25","229","134","1400000US25003920101","Census Tract 9201.01, Berkshire County, Massachusetts"
"3039","196","2490","214","185","84","55","41","207","79","0","12","19","17","83","41","13","11","70","39","1400000US25003920102","Census Tract 9201.02, Berkshire County, Massachusetts"
"4587","345","4018","374","164","61","32","44","86","59","23","31","99","90","165","100","32","34","133","76","1400000US25003921300","Census Tract 9213, Berkshire County, Massachusetts"
"1415","222","1249","206","10","18","0","12","2","5","0","12","95","82","59","54","0","12","59","54","1400000US25003921400","Census Tract 9214, Berkshire County, Massachusetts"
"2877","194","2808","204","6","11","0","12","0","12","0","12","11","18","52","50","0","12","52","50","1400000US25003921500","Census Tract 9215, Berkshire County, Massachusetts"
"2456","204","2308","203","69","73","0","12","0","12","0","12","10","16","69","52","0","12","69","52","1400000US25003922100","Census Tract 9221, Berkshire County, Massachusetts"
"3521","206","3447","230","0","12","0","12","13","21","0","12","32","38","29","31","7","11","22","29","1400000US25003922200","Census Tract 9222, Berkshire County, Massachusetts"
"2148","201","2063","214","4","6","2","4","52","53","0","12","0","12","27","27","0","12","27","27","1400000US25003922300","Census Tract 9223, Berkshire County, Massachusetts"
"3159","20","3094","66","32","47","14","15","0","12","0","12","0","12","19","19","0","12","19","19","1400000US25003923100","Census Tract 9231, Berkshire County, Massachusetts"
"1795","314","1586","221","87","118","9","12","40","46","0","12","29","39","44","44","0","12","44","44","1400000US25003924100","Census Tract 9241, Berkshire County, Massachusetts"
"6901","23","6178","224","259","122","6","13","191","215","0","17","192","150","75","54","0","17","75","54","1400000US25003925100","Census Tract 9251, Berkshire County, Massachusetts"
"3160","15","3147","33","0","12","5","13","0","12","0","12","8","20","0","12","0","12","0","12","1400000US25003926100","Census Tract 9261, Berkshire County, Massachusetts"
"1777","112","1729","120","20","28","0","12","0","12","0","12","1","2","27","19","8","11","19","15","1400000US25003931100","Census Tract 9311, Berkshire County, Massachusetts"
"1488","106","1374","102","59","51","2","3","0","12","0","12","9","13","44","30","0","12","44","30","1400000US25003931300","Census Tract 9313, Berkshire County, Massachusetts"
"1685","132","1621","125","4","5","0","12","12","15","0","12","0","12","48","40","14","18","34","36","1400000US25003931400","Census Tract 9314, Berkshire County, Massachusetts"
"2443","205","2285","196","51","36","6","7","8","12","0","12","35","29","58","50","12","20","46","48","1400000US25003932200","Census Tract 9322, Berkshire County, Massachusetts"
"1837","162","1797","165","0","12","0","12","0","12","4","7","5","9","31","29","15","25","16","18","1400000US25003932300","Census Tract 9323, Berkshire County, Massachusetts"
"1248","140","1211","127","5","9","0","12","6","8","0","12","24","49","2","4","0","12","2","4","1400000US25003933200","Census Tract 9332, Berkshire County, Massachusetts"
"1544","194","1505","193","21","20","0","12","5","7","6","10","3","4","4","6","0","12","4","6","1400000US25003933300","Census Tract 9333, Berkshire County, Massachusetts"
"2284","175","2233","171","8","10","5","7","3","5","0","12","5","6","30","17","0","12","30","17","1400000US25003933400","Census Tract 9334, Berkshire County, Massachusetts"
"1084","138","965","140","51","69","15","18","17","18","5","8","21","31","10","10","1","2","9","10","1400000US25003934200","Census Tract 9342, Berkshire County, Massachusetts"
"1981","191","1862","181","15","26","40","55","29","25","4","6","16","22","15","13","0","12","15","13","1400000US25003934300","Census Tract 9343, Berkshire County, Massachusetts"
"2387","158","2272","154","17","12","2","3","46","25","0","12","12","11","38","18","8","10","30","15","1400000US25003935100","Census Tract 9351, Berkshire County, Massachusetts"
"4849","414","4475","438","28","45","0","12","217","136","0","12","44","68","85","86","0","12","85","86","1400000US25003935200","Census Tract 9352, Berkshire County, Massachusetts"
"4080","368","3424","389","41","43","15","24","45","67","0","12","150","116","405","261","41","58","364","261","1400000US25003935300","Census Tract 9353, Berkshire County, Massachusetts"
"4036","335","3665","347","236","310","3","8","10","17","0","12","83","128","39","54","10","25","29","40","1400000US25005600100","Census Tract 6001, Bristol County, Massachusetts"
