"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"2952","18","2617","143","50","49","8","14","48","46","0","12","45","68","184","107","43","66","141","94","1400000US25001010100","Census Tract 101, Barnstable County, Massachusetts"
"3171","266","2888","262","70","54","0","12","107","85","0","12","0","12","106","64","9","13","97","61","1400000US25001010206","Census Tract 102.06, Barnstable County, Massachusetts"
"1580","263","1545","257","20","32","10","17","0","12","0","12","0","12","5","9","0","12","5","9","1400000US25001010208","Census Tract 102.08, Barnstable County, Massachusetts"
"2332","243","2199","278","21","32","0","12","112","146","0","12","0","12","0","12","0","12","0","12","1400000US25001010304","Census Tract 103.04, Barnstable County, Massachusetts"
"2576","248","2386","265","89","102","0","12","13","19","0","12","43","52","45","64","0","12","45","64","1400000US25001010306","Census Tract 103.06, Barnstable County, Massachusetts"
"3037","289","2817","329","193","135","0","12","27","48","0","12","0","12","0","12","0","12","0","12","1400000US25001010400","Census Tract 104, Barnstable County, Massachusetts"
"2790","285","2753","287","5","10","0","12","0","12","0","12","32","40","0","12","0","12","0","12","1400000US25001010500","Census Tract 105, Barnstable County, Massachusetts"
"3091","229","2910","224","122","96","0","12","20","32","0","12","0","12","39","37","5","8","34","36","1400000US25001010600","Census Tract 106, Barnstable County, Massachusetts"
"3058","229","2894","268","60","113","0","12","17","20","0","12","0","12","87","88","0","12","87","88","1400000US25001010700","Census Tract 107, Barnstable County, Massachusetts"
