"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"2596","425","1897","507","0","13","49","76","471","361","0","13","35","30","144","112","44","62","100","92","1400000US06037103401","Census Tract 1034.01, Los Angeles County, California"
"3795","559","2443","597","80","81","0","13","683","346","0","13","473","337","116","87","56","56","60","64","1400000US06037103402","Census Tract 1034.02, Los Angeles County, California"
"3969","1026","1897","393","540","352","27","28","300","189","0","13","497","257","708","835","598","831","110","77","1400000US06037104103","Census Tract 1041.03, Los Angeles County, California"
"5711","861","2622","589","240","138","28","46","314","63","0","19","1946","699","561","371","497","359","64","78","1400000US06037104105","Census Tract 1041.05, Los Angeles County, California"
"5551","515","3117","726","275","135","12","17","96","83","27","37","1862","779","162","92","47","58","115","81","1400000US06037104108","Census Tract 1041.08, Los Angeles County, California"
"3843","502","2100","385","529","168","6","11","365","237","0","13","501","327","342","252","323","250","19","29","1400000US06037104124","Census Tract 1041.24, Los Angeles County, California"
"4718","691","2547","503","456","245","45","48","0","13","0","13","1457","635","213","188","194","186","19","23","1400000US06037104201","Census Tract 1042.01, Los Angeles County, California"
"5420","850","2653","526","356","174","59","90","40","60","0","19","1688","622","624","632","624","632","0","19","1400000US06037104203","Census Tract 1042.03, Los Angeles County, California"
"3684","537","2219","335","166","77","57","73","193","88","0","13","601","262","448","346","328","337","120","100","1400000US06037104204","Census Tract 1042.04, Los Angeles County, California"
"4961","791","2547","697","68","58","0","13","16","18","0","13","1989","543","341","286","280","278","61","88","1400000US06037104310","Census Tract 1043.10, Los Angeles County, California"
"3128","765","1760","577","130","94","0","13","28","32","0","13","616","393","594","530","449","500","145","176","1400000US06037104321","Census Tract 1043.21, Los Angeles County, California"
"2005","321","1557","445","49","54","2","5","23","27","0","13","334","332","40","44","19","30","21","32","1400000US06037104322","Census Tract 1043.22, Los Angeles County, California"
"3134","518","1691","366","21","25","13","21","39","64","7","10","1282","411","81","70","81","70","0","13","1400000US06037104401","Census Tract 1044.01, Los Angeles County, California"
"2723","366","1488","367","0","13","0","13","128","166","0","13","998","297","109","91","101","94","8","11","1400000US06037104403","Census Tract 1044.03, Los Angeles County, California"
"3592","617","1547","380","0","13","12","18","97","87","0","13","1702","482","234","311","234","311","0","13","1400000US06037104404","Census Tract 1044.04, Los Angeles County, California"
"2866","772","1426","286","1","3","10","11","0","13","0","13","937","364","492","644","472","643","20","29","1400000US06037104500","Census Tract 1045, Los Angeles County, California"
"3473","595","1737","382","0","13","14","17","0","13","0","13","1584","519","138","169","125","168","13","20","1400000US06037104610","Census Tract 1046.10, Los Angeles County, California"
"3559","472","1666","450","37","56","60","73","19","32","0","13","1343","371","434","313","434","313","0","13","1400000US06037104620","Census Tract 1046.20, Los Angeles County, California"
"3957","355","2401","426","80","101","0","13","13","18","24","38","1422","397","17","16","6","11","11","11","1400000US06037104701","Census Tract 1047.01, Los Angeles County, California"
"2410","595","1131","276","210","144","95","74","0","13","0","13","635","289","339","438","324","438","15","22","1400000US06037104703","Census Tract 1047.03, Los Angeles County, California"
"4525","727","2624","615","395","247","0","13","68","61","0","13","866","388","572","529","503","526","69","70","1400000US06037104704","Census Tract 1047.04, Los Angeles County, California"
"3268","335","1723","343","69","80","34","39","95","76","0","13","1073","360","274","190","269","189","5","9","1400000US06037104821","Census Tract 1048.21, Los Angeles County, California"
"2566","333","1533","299","14","15","52","78","151","120","0","13","606","258","210","104","149","89","61","48","1400000US06037104822","Census Tract 1048.22, Los Angeles County, California"
"3526","755","1710","359","0","13","5","9","362","146","0","13","780","416","669","637","642","601","27","43","1400000US06037104823","Census Tract 1048.23, Los Angeles County, California"
"2639","1177","1380","519","19","30","60","71","42","50","0","13","948","1085","190","203","145","191","45","70","1400000US06037104824","Census Tract 1048.24, Los Angeles County, California"
"3444","668","2151","419","111","60","23","27","82","50","0","13","430","186","647","512","565","503","82","67","1400000US06037106010","Census Tract 1060.10, Los Angeles County, California"
"5154","899","3665","422","14","20","13","21","67","130","0","19","1096","836","299","202","194","121","105","126","1400000US06037106020","Census Tract 1060.20, Los Angeles County, California"
"4428","687","2801","526","189","140","0","13","372","224","0","13","622","316","444","414","384","410","60","47","1400000US06037106111","Census Tract 1061.11, Los Angeles County, California"
"5214","604","3152","499","204","117","182","221","428","209","38","60","955","572","255","188","75","51","180","177","1400000US06037106112","Census Tract 1061.12, Los Angeles County, California"
"3712","555","2465","475","182","125","28","40","275","138","2","5","460","234","300","228","300","228","0","13","1400000US06037106113","Census Tract 1061.13, Los Angeles County, California"
"6575","1136","4085","567","165","139","60","66","660","621","0","19","1215","481","390","559","363","553","27","48","1400000US06037106114","Census Tract 1061.14, Los Angeles County, California"
"3486","590","2605","447","52","50","12","19","8","10","54","81","588","260","167","151","148","142","19","14","1400000US06037106403","Census Tract 1064.03, Los Angeles County, California"
"4404","806","2628","443","294","254","0","13","57","64","0","13","1056","621","369","341","202","282","167","168","1400000US06037106405","Census Tract 1064.05, Los Angeles County, California"
"6288","1175","3818","621","146","187","37","57","439","325","0","19","996","601","852","744","686","732","166","139","1400000US06037106406","Census Tract 1064.06, Los Angeles County, California"
"2618","257","1928","288","212","115","4","6","120","74","0","13","224","115","130","147","95","141","35","38","1400000US06037106407","Census Tract 1064.07, Los Angeles County, California"
"3822","637","2457","372","75","70","0","13","112","74","0","13","661","256","517","439","401","416","116","117","1400000US06037106408","Census Tract 1064.08, Los Angeles County, California"
"6133","815","3602","494","214","106","46","52","1252","606","0","19","788","475","231","157","36","37","195","152","1400000US06037106510","Census Tract 1065.10, Los Angeles County, California"
"5710","687","4148","581","2","5","0","19","119","80","0","19","1158","504","283","184","249","178","34","43","1400000US06037106520","Census Tract 1065.20, Los Angeles County, California"
"3658","687","2218","456","86","77","0","13","654","211","37","51","131","107","532","516","470","514","62","46","1400000US06037106603","Census Tract 1066.03, Los Angeles County, California"
"4572","668","3677","618","113","95","31","32","93","117","0","13","558","293","100","91","67","84","33","44","1400000US06037106604","Census Tract 1066.04, Los Angeles County, California"
"2271","260","1705","258","14","20","0","13","289","71","0","13","37","37","226","111","74","66","152","78","1400000US06037106641","Census Tract 1066.41, Los Angeles County, California"
"3294","715","2266","583","144","114","7","13","293","152","0","13","272","283","312","211","203","191","109","102","1400000US06037106642","Census Tract 1066.42, Los Angeles County, California"
"4511","941","2656","514","32","50","39","57","973","312","0","13","701","725","110","101","46","71","64","78","1400000US06037106643","Census Tract 1066.43, Los Angeles County, California"
"4158","631","3243","611","47","59","90","94","639","256","0","13","71","58","68","60","1","3","67","60","1400000US06037106645","Census Tract 1066.45, Los Angeles County, California"
"3028","360","1650","280","161","92","4","8","640","189","41","58","349","151","183","105","76","60","107","91","1400000US06037106646","Census Tract 1066.46, Los Angeles County, California"
"4264","426","3220","458","12","21","0","13","0","13","0","13","833","378","199","139","83","98","116","105","1400000US06037106648","Census Tract 1066.48, Los Angeles County, California"
"2916","746","1215","278","49","62","14","19","479","152","0","13","1009","751","150","89","92","68","58","47","1400000US06037106649","Census Tract 1066.49, Los Angeles County, California"
"3243","526","2056","334","11","18","10","12","37","39","0","13","987","494","142","92","115","89","27","22","1400000US06037107010","Census Tract 1070.10, Los Angeles County, California"
"5759","1253","3385","574","9","12","124","98","322","131","0","19","1029","519","890","1042","816","1036","74","74","1400000US06037107020","Census Tract 1070.20, Los Angeles County, California"
"2303","368","1493","294","34","33","58","85","477","115","0","13","126","112","115","88","76","78","39","29","1400000US06037108101","Census Tract 1081.01, Los Angeles County, California"
"3327","508","1374","331","108","84","0","13","1675","513","0","13","112","103","58","45","1","2","57","45","1400000US06037108102","Census Tract 1081.02, Los Angeles County, California"
"3082","562","1860","418","0","13","14","23","751","199","16","27","201","280","240","149","60","57","180","151","1400000US06037108103","Census Tract 1081.03, Los Angeles County, California"
"1818","425","1202","381","35","57","0","13","452","145","0","13","50","45","79","91","74","90","5","9","1400000US06037108104","Census Tract 1081.04, Los Angeles County, California"
"8148","1443","3022","564","1722","1486","60","72","3015","334","0","19","73","95","256","209","0","19","256","209","1400000US06037108202","Census Tract 1082.02, Los Angeles County, California"
"3273","287","1109","199","440","264","58","81","1434","251","0","13","31","37","201","144","81","114","120","87","1400000US06037108203","Census Tract 1082.03, Los Angeles County, California"
"1893","371","891","336","67","71","0","13","911","197","0","13","0","13","24","23","0","13","24","23","1400000US06037108204","Census Tract 1082.04, Los Angeles County, California"
"2647","295","1590","359","59","73","7","10","363","136","0","13","611","236","17","19","11","12","6","10","1400000US06037109100","Census Tract 1091, Los Angeles County, California"
"2746","440","1384","363","134","133","0","13","834","343","0","13","304","253","90","83","0","13","90","83","1400000US06037109200","Census Tract 1092, Los Angeles County, California"
"2908","341","1646","201","19","21","56","76","481","103","0","13","469","185","237","198","176","190","61","44","1400000US06037109300","Census Tract 1093, Los Angeles County, California"
"4044","760","1471","412","19","25","44","47","159","114","149","202","1837","759","365","584","360","583","5","10","1400000US06037109400","Census Tract 1094, Los Angeles County, California"
"4720","850","2409","604","4","5","45","48","170","210","0","13","2092","890","0","13","0","13","0","13","1400000US06037109500","Census Tract 1095, Los Angeles County, California"
"4877","688","2331","717","38","33","4","7","361","199","0","13","1864","481","279","235","73","67","206","228","1400000US06037109601","Census Tract 1096.01, Los Angeles County, California"
"4233","1031","1148","354","94","92","60","105","616","177","0","13","2197","894","118","126","13","20","105","126","1400000US06037109603","Census Tract 1096.03, Los Angeles County, California"
"3013","320","1370","306","68","42","60","55","276","123","1","3","1045","279","193","107","84","75","109","78","1400000US06037109604","Census Tract 1096.04, Los Angeles County, California"
"4787","541","2961","559","356","221","0","13","617","138","0","13","474","278","379","269","225","187","154","185","1400000US06037109700","Census Tract 1097, Los Angeles County, California"
"5221","669","2844","511","143","152","24","31","776","275","0","19","957","710","477","297","256","225","221","182","1400000US06037109800","Census Tract 1098, Los Angeles County, California"
"3156","390","1491","210","85","52","49","82","672","193","0","13","630","251","229","134","115","99","114","76","1400000US06037111100","Census Tract 1111, Los Angeles County, California"
"3459","725","1938","308","10","14","21","37","521","120","0","13","534","258","435","612","422","612","13","20","1400000US06037111201","Census Tract 1112.01, Los Angeles County, California"
"5593","1264","3121","854","209","182","31","45","1180","527","0","19","315","271","737","786","601","783","136","93","1400000US06037111202","Census Tract 1112.02, Los Angeles County, California"
"5909","685","3213","563","262","143","68","87","1344","140","0","19","323","263","699","348","237","179","462","319","1400000US06037111204","Census Tract 1112.04, Los Angeles County, California"
"3905","938","1841","861","189","146","0","13","1291","262","14","22","409","316","161","121","43","58","118","100","1400000US06037111205","Census Tract 1112.05, Los Angeles County, California"
"4363","479","2797","543","32","28","0","13","753","235","0","13","385","264","396","199","26","27","370","195","1400000US06037111206","Census Tract 1112.06, Los Angeles County, California"
"5253","778","2682","637","442","265","8","13","1124","284","5","9","664","298","328","202","154","108","174","143","1400000US06037111302","Census Tract 1113.02, Los Angeles County, California"
"4835","738","2795","762","66","58","6","9","1078","365","0","13","523","600","367","221","216","191","151","130","1400000US06037111303","Census Tract 1113.03, Los Angeles County, California"
"2752","533","867","289","277","174","0","13","601","240","0","13","355","300","652","488","527","470","125","149","1400000US06037111304","Census Tract 1113.04, Los Angeles County, California"
"2353","384","1541","418","0","13","95","123","510","161","0","13","149","195","58","60","28","46","30","42","1400000US06037111401","Census Tract 1114.01, Los Angeles County, California"
"6535","1207","3833","1090","391","314","58","74","722","615","0","19","1336","779","195","187","166","181","29","40","1400000US06037111402","Census Tract 1114.02, Los Angeles County, California"
"3590","532","2677","563","147","139","0","13","498","178","0","13","181","97","87","97","0","13","87","97","1400000US06037113101","Census Tract 1131.01, Los Angeles County, California"
"2783","344","2168","268","48","58","0","13","393","156","0","13","87","69","87","70","50","58","37","38","1400000US06037113102","Census Tract 1131.02, Los Angeles County, California"
"4264","622","2864","237","361","432","0","13","650","138","0","13","276","187","113","104","1","2","112","104","1400000US06037113211","Census Tract 1132.11, Los Angeles County, California"
"2998","281","1376","221","132","100","47","47","904","212","0","13","409","244","130","81","47","61","83","58","1400000US06037113212","Census Tract 1132.12, Los Angeles County, California"
"5652","688","2550","570","290","171","62","83","1152","247","0","19","863","303","735","419","116","95","619","406","1400000US06037113213","Census Tract 1132.13, Los Angeles County, California"
"2275","264","1517","232","62","55","0","13","264","94","0","13","52","54","380","177","125","141","255","106","1400000US06037113231","Census Tract 1132.31, Los Angeles County, California"
"4394","517","2995","502","209","149","0","13","637","210","0","13","154","86","399","241","65","61","334","230","1400000US06037113232","Census Tract 1132.32, Los Angeles County, California"
"5400","1332","2132","409","98","83","6","10","1007","338","0","19","1721","1220","436","478","372","477","64","70","1400000US06037113234","Census Tract 1132.34, Los Angeles County, California"
"1699","355","977","163","128","102","0","13","39","27","0","13","308","288","247","106","53","69","194","122","1400000US06037113235","Census Tract 1132.35, Los Angeles County, California"
"5004","1343","2464","793","647","391","0","19","944","822","0","19","426","259","523","375","108","117","415","368","1400000US06037113237","Census Tract 1132.37, Los Angeles County, California"
"4313","586","2372","821","346","247","54","90","811","331","0","13","585","374","145","148","93","144","52","51","1400000US06037113238","Census Tract 1132.38, Los Angeles County, California"
"2183","308","636","162","35","184","20","33","311","210","7","12","1174","373","0","13","0","13","0","13","1400000US06037113239","Census Tract 1132.39, Los Angeles County, California"
"3972","699","2608","640","211","308","0","13","781","267","45","65","143","103","184","200","154","196","30","37","1400000US06037113301","Census Tract 1133.01, Los Angeles County, California"
"3779","337","2497","307","114","122","42","46","579","137","0","13","387","222","160","110","40","44","120","99","1400000US06037113303","Census Tract 1133.03, Los Angeles County, California"
"4680","769","2621","448","545","642","39","50","640","307","0","13","567","365","268","164","78","60","190","125","1400000US06037113322","Census Tract 1133.22, Los Angeles County, California"
"4029","634","2110","586","235","200","0","13","470","264","57","74","888","456","269","184","114","133","155","127","1400000US06037113323","Census Tract 1133.23, Los Angeles County, California"
"2844","1681","980","437","318","255","0","13","404","178","0","13","279","197","863","1298","816","1296","47","64","1400000US06037113324","Census Tract 1133.24, Los Angeles County, California"
"3017","702","1047","279","95","84","4","6","242","129","0","13","1074","316","555","523","360","506","195","130","1400000US06037113423","Census Tract 1134.23, Los Angeles County, California"
"3493","638","1287","311","64","52","33","41","636","278","6","15","1195","523","272","158","38","46","234","149","1400000US06037113424","Census Tract 1134.24, Los Angeles County, California"
"4407","689","1447","415","307","185","0","13","312","182","0","13","2183","583","158","114","72","78","86","75","1400000US06037113425","Census Tract 1134.25, Los Angeles County, California"
"2414","343","1003","359","46","59","0","13","608","293","41","65","656","333","60","72","52","71","8","13","1400000US06037113426","Census Tract 1134.26, Los Angeles County, California"
"1770","304","710","294","211","152","0","13","371","231","0","13","423","197","55","109","0","13","55","109","1400000US06037113427","Census Tract 1134.27, Los Angeles County, California"
"4237","1546","3187","1519","138","134","0","13","449","146","0","13","242","280","221","232","139","220","82","65","1400000US06037113428","Census Tract 1134.28, Los Angeles County, California"
"4932","493","2798","365","241","251","36","44","650","232","0","13","734","275","473","230","161","126","312","201","1400000US06037115101","Census Tract 1151.01, Los Angeles County, California"
"3181","391","1650","246","501","141","0","13","532","124","5","8","233","99","260","83","36","27","224","76","1400000US06037115103","Census Tract 1151.03, Los Angeles County, California"
"4619","602","1999","442","856","394","9","17","1027","307","10","20","481","234","237","135","116","115","121","82","1400000US06037115104","Census Tract 1151.04, Los Angeles County, California"
"6393","1116","2231","408","644","334","16","27","888","299","0","19","2071","905","543","346","214","266","329","187","1400000US06037115202","Census Tract 1152.02, Los Angeles County, California"
"2652","461","1678","408","53","61","0","13","221","180","0","13","554","534","146","164","146","164","0","13","1400000US06037115203","Census Tract 1152.03, Los Angeles County, California"
"4054","697","2404","380","539","575","0","13","639","188","0","13","211","228","261","177","33","52","228","165","1400000US06037115204","Census Tract 1152.04, Los Angeles County, California"
"4648","731","2347","332","172","113","0","13","1387","722","0","13","489","241","253","142","140","126","113","114","1400000US06037115301","Census Tract 1153.01, Los Angeles County, California"
"3835","462","1578","283","189","91","44","69","389","95","0","13","1487","485","148","108","73","73","75","79","1400000US06037115302","Census Tract 1153.02, Los Angeles County, California"
"6185","731","3108","523","209","136","0","19","1035","557","0","19","1534","451","299","162","160","124","139","93","1400000US06037115401","Census Tract 1154.01, Los Angeles County, California"
"3597","890","760","269","282","175","0","13","590","272","0","13","1513","862","452","200","210","197","242","193","1400000US06037115403","Census Tract 1154.03, Los Angeles County, California"
"2897","418","1055","238","242","111","0","13","484","137","0","13","827","330","289","186","76","37","213","181","1400000US06037115404","Census Tract 1154.04, Los Angeles County, California"
"5094","818","1222","579","536","325","0","19","1570","356","0","19","1250","432","516","321","206","255","310","199","1400000US06037117101","Census Tract 1171.01, Los Angeles County, California"
"2745","399","1457","364","58","41","6","9","334","75","0","13","794","402","96","83","65","72","31","40","1400000US06037117102","Census Tract 1171.02, Los Angeles County, California"
"5126","612","1907","530","98","67","0","19","674","238","0","19","2032","660","415","261","129","122","286","231","1400000US06037117201","Census Tract 1172.01, Los Angeles County, California"
"2857","503","1471","265","180","112","0","13","502","137","0","13","282","203","422","407","285","403","137","68","1400000US06037117202","Census Tract 1172.02, Los Angeles County, California"
"3679","303","2035","286","67","50","0","13","630","226","0","13","667","228","280","164","174","149","106","70","1400000US06037117301","Census Tract 1173.01, Los Angeles County, California"
"4932","600","2718","340","495","275","11","17","1080","530","116","167","277","183","235","158","80","69","155","138","1400000US06037117302","Census Tract 1173.02, Los Angeles County, California"
"4369","1252","1788","490","166","197","15","35","657","271","0","13","1368","740","375","336","310","319","65","83","1400000US06037117303","Census Tract 1173.03, Los Angeles County, California"
"5646","1193","2271","476","403","448","91","123","638","265","0","19","1574","942","669","596","413","544","256","202","1400000US06037117404","Census Tract 1174.04, Los Angeles County, California"
"3421","473","778","320","102","84","0","13","27","19","0","13","2094","371","420","400","420","400","0","13","1400000US06037117405","Census Tract 1174.05, Los Angeles County, California"
"3715","486","790","286","70","59","58","60","96","76","0","13","2628","457","73","58","67","54","6","8","1400000US06037117407","Census Tract 1174.07, Los Angeles County, California"
"2803","357","894","294","324","294","42","60","265","144","0","13","1198","267","80","66","58","55","22","35","1400000US06037117408","Census Tract 1174.08, Los Angeles County, California"
"3661","639","1185","410","113","135","20","31","236","136","0","13","1857","474","250","371","250","371","0","13","1400000US06037117510","Census Tract 1175.10, Los Angeles County, California"
"4226","622","903","232","217","87","0","13","298","177","0","13","2644","602","164","104","46","56","118","92","1400000US06037117520","Census Tract 1175.20, Los Angeles County, California"
"6231","776","1408","406","31","49","0","19","887","220","0","19","3693","835","212","127","109","78","103","100","1400000US06037117530","Census Tract 1175.30, Los Angeles County, California"
"4583","597","2292","416","12","16","48","64","915","340","0","13","1024","323","292","332","250","330","42","39","1400000US06037119001","Census Tract 1190.01, Los Angeles County, California"
"4425","800","3120","756","196","204","75","95","225","183","0","13","611","410","198","139","102","84","96","116","1400000US06037119003","Census Tract 1190.03, Los Angeles County, California"
"3353","1118","1943","1084","35","38","0","13","340","125","0","13","870","369","165","123","122","99","43","48","1400000US06037119004","Census Tract 1190.04, Los Angeles County, California"
"4426","905","2177","394","35","42","67","65","198","98","0","13","1292","309","657","855","651","855","6","9","1400000US06037119201","Census Tract 1192.01, Los Angeles County, California"
"4756","697","2209","649","28","44","40","64","168","99","0","13","2298","715","13","16","4","11","9","17","1400000US06037119202","Census Tract 1192.02, Los Angeles County, California"
"4297","666","1178","359","327","211","27","30","743","332","0","13","1910","417","112","80","68","59","44","53","1400000US06037119310","Census Tract 1193.10, Los Angeles County, California"
"4735","595","676","307","225","202","0","13","855","226","0","13","2854","601","125","172","106","158","19","80","1400000US06037119320","Census Tract 1193.20, Los Angeles County, California"
"4031","422","908","298","242","161","88","91","86","74","0","13","2652","392","55","44","22","33","33","49","1400000US06037119340","Census Tract 1193.40, Los Angeles County, California"
"2825","423","510","209","111","90","58","65","624","180","0","13","1516","372","6","8","6","8","0","13","1400000US06037119341","Census Tract 1193.41, Los Angeles County, California"
"3009","413","863","282","50","38","15","21","424","194","0","13","1511","342","146","111","120","101","26","37","1400000US06037119342","Census Tract 1193.42, Los Angeles County, California"
"5564","773","2558","687","62","59","0","19","502","128","0","19","2265","652","177","140","132","137","45","38","1400000US06037119400","Census Tract 1194, Los Angeles County, California"
"4925","738","2796","824","70","103","0","13","1179","309","0","13","774","505","106","137","0","13","106","137","1400000US06037119700","Census Tract 1197, Los Angeles County, California"
"2648","348","1494","529","58","78","0","13","415","255","0","13","655","469","26","29","25","29","1","4","1400000US06037119801","Census Tract 1198.01, Los Angeles County, California"
"3340","735","1252","362","7","5","0","13","592","410","24","34","1388","731","77","61","70","60","7","11","1400000US06037119802","Census Tract 1198.02, Los Angeles County, California"
"5123","697","1601","534","47","46","43","44","967","179","0","19","2324","740","141","151","79","122","62","85","1400000US06037119900","Census Tract 1199, Los Angeles County, California"
"2796","351","644","211","92","66","0","13","343","153","0","13","1552","436","165","115","90","77","75","85","1400000US06037120010","Census Tract 1200.10, Los Angeles County, California"
"3872","606","921","425","425","259","0","13","510","240","0","13","1909","596","107","137","21","32","86","132","1400000US06037120020","Census Tract 1200.20, Los Angeles County, California"
"2500","330","680","243","33","39","0","13","120","95","0","13","1667","341","0","13","0","13","0","13","1400000US06037120030","Census Tract 1200.30, Los Angeles County, California"
"3376","359","791","287","89","79","71","104","101","93","0","13","2222","382","102","118","26","39","76","110","1400000US06037120103","Census Tract 1201.03, Los Angeles County, California"
"2243","356","373","136","195","86","5","9","331","132","31","45","1237","380","71","76","0","13","71","76","1400000US06037120104","Census Tract 1201.04, Los Angeles County, California"
"2694","418","499","173","37","33","31","36","438","129","0","13","1422","291","267","287","257","287","10","15","1400000US06037120105","Census Tract 1201.05, Los Angeles County, California"
"4519","592","695","338","57","49","15","26","737","291","1","3","2823","634","191","266","176","254","15","27","1400000US06037120106","Census Tract 1201.06, Los Angeles County, California"
"4060","640","870","273","71","50","16","36","364","144","5","7","2319","417","415","584","403","586","12","17","1400000US06037120107","Census Tract 1201.07, Los Angeles County, California"
"4592","604","1398","367","65","90","84","94","438","226","0","13","2368","508","239","309","212","308","27","28","1400000US06037120108","Census Tract 1201.08, Los Angeles County, California"
"5066","796","1524","558","37","32","0","19","1308","416","0","19","1800","456","397","197","278","188","119","102","1400000US06037120300","Census Tract 1203, Los Angeles County, California"
"6533","884","2085","598","292","242","0","19","1215","293","0","19","2493","874","448","346","393","306","55","92","1400000US06037120400","Census Tract 1204, Los Angeles County, California"
"4737","587","2424","416","78","104","70","81","442","136","0","13","1550","505","173","160","173","160","0","13","1400000US06037121010","Census Tract 1210.10, Los Angeles County, California"
"3701","686","1995","481","95","66","48","74","373","87","0","13","540","270","650","542","581","526","69","55","1400000US06037121020","Census Tract 1210.20, Los Angeles County, California"
"3128","570","1691","296","24","23","0","13","255","118","0","13","682","297","476","423","436","420","40","38","1400000US06037121101","Census Tract 1211.01, Los Angeles County, California"
"2247","264","1710","245","39","55","0","13","123","125","0","13","283","154","92","57","57","46","35","35","1400000US06037121102","Census Tract 1211.02, Los Angeles County, California"
"3077","524","1320","382","38","38","10","21","382","161","11","15","1093","502","223","124","93","58","130","96","1400000US06037121210","Census Tract 1212.10, Los Angeles County, California"
"2379","399","1541","414","33","27","0","13","89","82","0","13","539","316","177","145","100","105","77","82","1400000US06037121221","Census Tract 1212.21, Los Angeles County, California"
"4688","813","2693","753","60","68","18","25","176","136","0","13","1650","600","91","58","77","52","14","20","1400000US06037121222","Census Tract 1212.22, Los Angeles County, California"
"2838","432","1520","327","21","22","96","134","738","225","0","13","382","149","81","66","1","2","80","66","1400000US06037121600","Census Tract 1216, Los Angeles County, California"
"3165","728","1174","340","77","72","0","13","99","88","0","13","1391","510","424","466","383","467","41","59","1400000US06037121801","Census Tract 1218.01, Los Angeles County, California"
"3088","579","1612","337","236","149","86","120","171","113","0","13","651","232","332","326","293","322","39","46","1400000US06037121802","Census Tract 1218.02, Los Angeles County, California"
"3686","697","2090","525","35","56","0","13","145","126","0","13","699","305","717","510","605","502","112","122","1400000US06037121900","Census Tract 1219, Los Angeles County, California"
