"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"2159","170","1587","156","108","73","0","12","114","98","8","12","121","79","221","100","20","27","201","97","1400000US06037574202","Census Tract 5742.02, Los Angeles County, California"
"5796","363","4626","430","276","202","27","32","542","213","0","17","25","31","300","183","0","17","300","183","1400000US06037574300","Census Tract 5743, Los Angeles County, California"
"5088","252","3920","281","374","308","0","17","447","74","10","15","110","86","227","105","33","31","194","100","1400000US06037574400","Census Tract 5744, Los Angeles County, California"
"6472","369","5051","351","265","172","0","17","591","208","0","17","355","275","210","144","0","17","210","144","1400000US06037574500","Census Tract 5745, Los Angeles County, California"
"2225","247","1335","228","142","51","3","6","431","97","17","22","93","49","204","99","15","19","189","94","1400000US06037574601","Census Tract 5746.01, Los Angeles County, California"
"1214","86","879","106","31","23","0","12","164","72","0","12","68","36","72","62","6","9","66","61","1400000US06037574602","Census Tract 5746.02, Los Angeles County, California"
"143","123","62","48","18","24","0","12","18","33","0","12","4","8","41","67","0","12","41","67","1400000US06037574700","Census Tract 5747, Los Angeles County, California"
"2918","211","2243","250","321","189","16","26","243","92","0","12","28","30","67","40","0","12","67","40","1400000US06037574800","Census Tract 5748, Los Angeles County, California"
"3674","176","3015","240","34","35","24","26","319","100","0","12","95","75","187","115","26","27","161","111","1400000US06037574901","Census Tract 5749.01, Los Angeles County, California"
"5353","493","2971","435","515","209","99","95","1402","336","9","13","78","47","279","136","37","36","242","128","1400000US06037574902","Census Tract 5749.02, Los Angeles County, California"
"3737","358","2136","369","483","241","40","64","654","198","14","26","241","159","169","85","0","12","169","85","1400000US06037575001","Census Tract 5750.01, Los Angeles County, California"
"4799","308","3122","352","461","197","7","12","710","206","0","12","254","134","245","131","25","28","220","130","1400000US06037575002","Census Tract 5750.02, Los Angeles County, California"
"4627","400","2505","434","549","204","217","249","951","157","0","12","309","224","96","82","46","71","50","41","1400000US06037575101","Census Tract 5751.01, Los Angeles County, California"
"4142","368","2400","417","325","188","0","12","914","214","0","12","379","208","124","114","58","61","66","100","1400000US06037575102","Census Tract 5751.02, Los Angeles County, California"
"5268","252","2904","416","1062","278","80","113","517","188","115","178","419","271","171","123","102","103","69","62","1400000US06037575103","Census Tract 5751.03, Los Angeles County, California"
"4793","383","1734","457","873","261","182","172","1061","189","38","65","680","463","225","149","48","75","177","129","1400000US06037575201","Census Tract 5752.01, Los Angeles County, California"
"4722","409","2260","406","271","126","133","151","1228","226","0","12","590","247","240","183","64","52","176","175","1400000US06037575202","Census Tract 5752.02, Los Angeles County, California"
"5051","510","2378","442","548","263","331","317","1176","513","29","46","534","290","55","86","0","17","55","86","1400000US06037575300","Census Tract 5753, Los Angeles County, California"
