"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"2445","232","2198","240","0","12","21","32","126","65","0","12","25","28","75","56","41","46","34","32","1400000US51013103601","Census Tract 1036.01, Arlington County, Virginia"
"1409","220","970","222","35","35","0","12","349","161","0","12","18","27","37","25","0","12","37","25","1400000US51013103602","Census Tract 1036.02, Arlington County, Virginia"
"2399","324","2229","321","30","40","0","12","80","52","0","12","32","34","28","30","12","18","16","24","1400000US51013103700","Census Tract 1037, Arlington County, Virginia"
"4563","431","3104","385","888","245","18","27","363","260","0","12","112","113","78","65","17","27","61","58","1400000US51013103800","Census Tract 1038, Arlington County, Virginia"
"14","18","14","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US51013980100","Census Tract 9801, Arlington County, Virginia"
"3","6","3","6","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US51013980200","Census Tract 9802, Arlington County, Virginia"
"4163","418","2391","404","681","284","39","59","433","171","0","12","339","196","280","214","0","12","280","214","1400000US51510200102","Census Tract 2001.02, Alexandria city, Virginia"
"7754","568","2963","584","3195","590","0","17","668","229","0","17","694","497","234","197","0","17","234","197","1400000US51510200103","Census Tract 2001.03, Alexandria city, Virginia"
"3742","389","1658","406","1023","229","0","12","555","292","0","12","353","319","153","115","10","15","143","114","1400000US51510200104","Census Tract 2001.04, Alexandria city, Virginia"
"4349","528","935","259","2945","564","0","12","208","153","0","12","109","109","152","123","0","12","152","123","1400000US51510200105","Census Tract 2001.05, Alexandria city, Virginia"
