"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"7894","467","6587","473","211","97","0","17","424","147","0","17","64","78","608","269","0","17","608","269","1400000US11001001001","Census Tract 10.01, District of Columbia, District of Columbia"
"3497","456","2780","483","194","109","0","12","381","179","0","12","21","33","121","82","0","12","121","82","1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia"
"4817","315","3820","362","493","251","0","12","289","85","0","12","54","88","161","126","10","18","151","123","1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia"
"4908","467","3967","493","308","177","0","12","309","113","0","12","114","105","210","158","20","29","190","139","1400000US11001001200","Census Tract 12, District of Columbia, District of Columbia"
"4016","359","3152","367","486","227","0","12","242","117","0","12","34","43","102","120","0","12","102","120","1400000US11001001301","Census Tract 13.01, District of Columbia, District of Columbia"
"7591","617","5702","605","573","363","0","17","703","260","0","17","376","259","237","161","20","33","217","156","1400000US11001001302","Census Tract 13.02, District of Columbia, District of Columbia"
"3369","237","2740","250","260","122","7","12","183","82","0","12","137","157","42","36","0","12","42","36","1400000US11001001401","Census Tract 14.01, District of Columbia, District of Columbia"
"3328","285","2414","221","370","127","21","35","294","151","0","12","101","94","128","78","0","12","128","78","1400000US11001001402","Census Tract 14.02, District of Columbia, District of Columbia"
"6350","469","5247","379","697","392","0","17","141","105","0","17","19","31","246","193","0","17","246","193","1400000US11001001500","Census Tract 15, District of Columbia, District of Columbia"
"4175","277","1114","158","2881","324","9","14","17","20","0","12","40","33","114","56","21","22","93","47","1400000US11001001600","Census Tract 16, District of Columbia, District of Columbia"
"3083","267","1265","147","1495","191","0","12","40","38","9","14","191","190","83","57","3","8","80","56","1400000US11001001702","Census Tract 17.02, District of Columbia, District of Columbia"
"4042","348","374","127","2612","261","8","15","16","25","0","12","830","327","202","210","21","23","181","208","1400000US11001001803","Census Tract 18.03, District of Columbia, District of Columbia"
"5619","736","970","623","3607","504","36","50","94","105","0","17","898","484","14","23","0","17","14","23","1400000US11001001804","Census Tract 18.04, District of Columbia, District of Columbia"
"3997","402","648","193","2906","359","0","12","86","90","0","12","318","320","39","48","0","12","39","48","1400000US11001001901","Census Tract 19.01, District of Columbia, District of Columbia"
"2337","244","281","97","1696","235","6","10","21","19","0","12","245","194","88","63","5","8","83","63","1400000US11001001902","Census Tract 19.02, District of Columbia, District of Columbia"
"2848","332","843","188","1239","230","78","108","98","73","0","12","519","216","71","47","18","18","53","43","1400000US11001002001","Census Tract 20.01, District of Columbia, District of Columbia"
"3911","537","1014","339","2179","479","0","12","28","34","0","12","571","280","119","83","17","20","102","85","1400000US11001002002","Census Tract 20.02, District of Columbia, District of Columbia"
"5859","671","556","305","3870","713","231","366","214","146","0","17","939","600","49","49","0","17","49","49","1400000US11001002101","Census Tract 21.01, District of Columbia, District of Columbia"
"4921","470","551","137","3568","391","42","40","0","12","0","12","629","315","131","68","18","30","113","61","1400000US11001002102","Census Tract 21.02, District of Columbia, District of Columbia"
"3704","328","395","146","2668","292","38","36","85","66","0","12","450","227","68","53","0","12","68","53","1400000US11001002201","Census Tract 22.01, District of Columbia, District of Columbia"
"3974","546","291","133","2555","484","6","12","62","98","0","12","967","369","93","50","0","12","93","50","1400000US11001002202","Census Tract 22.02, District of Columbia, District of Columbia"
"3220","382","780","164","1782","260","0","12","71","52","0","12","407","219","180","121","50","51","130","112","1400000US11001002301","Census Tract 23.01, District of Columbia, District of Columbia"
"1711","235","669","215","813","200","0","12","105","101","0","12","80","75","44","42","15","21","29","36","1400000US11001002302","Census Tract 23.02, District of Columbia, District of Columbia"
"4257","389","1034","235","2296","250","22","31","105","59","0","12","639","330","161","78","13","20","148","79","1400000US11001002400","Census Tract 24, District of Columbia, District of Columbia"
"2648","373","982","249","1447","302","0","12","17","21","0","12","104","104","98","75","13","48","85","52","1400000US11001002501","Census Tract 25.01, District of Columbia, District of Columbia"
"5852","709","1691","588","2820","804","10","21","207","131","0","17","996","420","128","76","20","31","108","71","1400000US11001002502","Census Tract 25.02, District of Columbia, District of Columbia"
"2573","171","1327","188","812","170","11","14","158","86","22","35","121","73","122","65","0","12","122","65","1400000US11001002600","Census Tract 26, District of Columbia, District of Columbia"
"5428","574","3635","424","757","213","22","37","149","90","0","17","479","540","386","183","50","67","336","185","1400000US11001002701","Census Tract 27.01, District of Columbia, District of Columbia"
"6300","620","4233","566","1297","452","0","17","122","83","0","17","349","310","299","246","118","120","181","148","1400000US11001002702","Census Tract 27.02, District of Columbia, District of Columbia"
"4033","394","1193","320","1701","333","0","12","195","157","0","12","813","441","131","78","29","45","102","64","1400000US11001002801","Census Tract 28.01, District of Columbia, District of Columbia"
"4750","513","2222","442","1006","163","0","12","283","117","0","12","1111","477","128","60","39","33","89","45","1400000US11001002802","Census Tract 28.02, District of Columbia, District of Columbia"
"4567","390","2224","296","1247","377","7","14","187","77","0","12","689","335","213","127","63","87","150","86","1400000US11001002900","Census Tract 29, District of Columbia, District of Columbia"
"3534","338","1602","291","1657","352","11","16","119","69","0","12","79","85","66","51","29","37","37","36","1400000US11001003000","Census Tract 30, District of Columbia, District of Columbia"
"3350","406","1229","323","951","169","211","277","192","142","0","12","735","360","32","27","0","12","32","27","1400000US11001003100","Census Tract 31, District of Columbia, District of Columbia"
"4997","547","1821","431","2572","433","0","12","186","99","0","12","379","234","39","38","25","30","14","16","1400000US11001003200","Census Tract 32, District of Columbia, District of Columbia"
"3619","389","1781","262","1369","300","0","12","150","89","0","12","197","154","122","74","24","27","98","68","1400000US11001003301","Census Tract 33.01, District of Columbia, District of Columbia"
"2338","224","965","133","1092","197","4","6","116","57","0","12","75","77","86","48","0","12","86","48","1400000US11001003302","Census Tract 33.02, District of Columbia, District of Columbia"
"4716","492","1331","315","3071","510","0","12","52","45","0","12","118","131","144","79","31","40","113","66","1400000US11001003400","Census Tract 34, District of Columbia, District of Columbia"
"5603","585","1157","396","4043","494","0","17","265","172","0","17","51","57","87","50","0","17","87","50","1400000US11001003500","Census Tract 35, District of Columbia, District of Columbia"
"5036","642","2719","529","1735","359","0","17","248","168","0","17","217","162","117","93","0","17","117","93","1400000US11001003600","Census Tract 36, District of Columbia, District of Columbia"
"5860","555","2723","485","2215","527","19","30","296","175","0","17","533","318","74","55","0","17","74","55","1400000US11001003700","Census Tract 37, District of Columbia, District of Columbia"
"4969","549","3484","530","727","222","0","12","257","156","48","68","246","190","207","182","12","21","195","181","1400000US11001003800","Census Tract 38, District of Columbia, District of Columbia"
"4492","358","3493","311","506","114","20","31","312","157","0","12","63","74","98","86","22","36","76","63","1400000US11001003900","Census Tract 39, District of Columbia, District of Columbia"
"4120","441","3498","501","126","78","0","12","187","107","63","93","203","179","43","50","31","48","12","18","1400000US11001004001","Census Tract 40.01, District of Columbia, District of Columbia"
"2998","267","2570","270","177","121","10","16","175","91","0","12","19","19","47","30","0","12","47","30","1400000US11001004002","Census Tract 40.02, District of Columbia, District of Columbia"
"2759","225","2283","244","117","87","0","12","174","79","0","12","124","144","61","46","17","21","44","40","1400000US11001004100","Census Tract 41, District of Columbia, District of Columbia"
"3625","283","2966","286","234","124","19","28","158","74","0","12","101","121","147","108","51","59","96","85","1400000US11001004201","Census Tract 42.01, District of Columbia, District of Columbia"
"2635","246","2145","210","82","48","9","13","245","89","0","12","57","64","97","55","22","31","75","43","1400000US11001004202","Census Tract 42.02, District of Columbia, District of Columbia"
"3720","297","2377","364","992","169","0","12","63","41","0","12","94","111","194","148","69","96","125","97","1400000US11001004300","Census Tract 43, District of Columbia, District of Columbia"
"5702","376","4089","356","935","364","0","17","244","100","0","17","120","127","314","290","79","77","235","284","1400000US11001004400","Census Tract 44, District of Columbia, District of Columbia"
"2947","308","1014","255","1581","352","96","123","70","44","0","12","148","165","38","46","0","12","38","46","1400000US11001004600","Census Tract 46, District of Columbia, District of Columbia"
"4478","641","801","224","3107","616","0","12","409","147","0","12","0","12","161","125","0","12","161","125","1400000US11001004701","Census Tract 47.01, District of Columbia, District of Columbia"
"2558","226","1383","157","958","231","0","12","137","63","0","12","39","41","41","28","0","12","41","28","1400000US11001004702","Census Tract 47.02, District of Columbia, District of Columbia"
"2223","284","861","182","1055","280","0","12","162","130","0","12","57","90","88","60","11","17","77","58","1400000US11001004801","Census Tract 48.01, District of Columbia, District of Columbia"
"3548","382","1145","290","1731","329","0","12","404","174","0","12","176","246","92","46","0","12","92","46","1400000US11001004802","Census Tract 48.02, District of Columbia, District of Columbia"
"2600","301","1125","219","1074","229","0","12","182","125","0","12","147","124","72","48","16","21","56","40","1400000US11001004901","Census Tract 49.01, District of Columbia, District of Columbia"
"2842","300","1468","229","609","191","11","17","283","92","0","12","377","357","94","93","56","89","38","29","1400000US11001004902","Census Tract 49.02, District of Columbia, District of Columbia"
"2116","249","1492","216","289","165","0","12","99","54","0","12","29","28","207","95","5","8","202","95","1400000US11001005001","Census Tract 50.01, District of Columbia, District of Columbia"
"6051","487","3369","445","1207","299","24","28","332","78","30","47","820","519","269","177","54","87","215","161","1400000US11001005002","Census Tract 50.02, District of Columbia, District of Columbia"
"6224","503","4884","493","227","136","0","17","491","198","0","17","238","206","384","275","140","224","244","155","1400000US11001005201","Census Tract 52.01, District of Columbia, District of Columbia"
"4999","308","4053","289","162","93","61","58","500","136","0","12","0","12","223","102","33","38","190","102","1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia"
"6632","721","4985","635","398","224","58","57","770","273","0","17","152","153","269","163","49","89","220","141","1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia"
"6964","1006","5286","768","460","168","0","17","832","357","0","17","185","135","201","147","82","115","119","94","1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia"
"2781","315","1858","188","201","244","0","12","633","160","0","12","6","11","83","62","0","12","83","62","1400000US11001005800","Census Tract 58, District of Columbia, District of Columbia"
"2882","299","1749","237","543","149","0","12","348","128","0","12","145","116","97","59","0","12","97","59","1400000US11001005900","Census Tract 59, District of Columbia, District of Columbia"
"117","94","66","104","51","78","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US11001006202","Census Tract 62.02, District of Columbia, District of Columbia"
"2130","280","209","102","1849","294","7","14","53","62","0","12","12","19","0","12","0","12","0","12","1400000US11001006400","Census Tract 64, District of Columbia, District of Columbia"
"2583","277","2144","302","304","112","0","12","56","44","0","12","28","45","51","31","0","12","51","31","1400000US11001006500","Census Tract 65, District of Columbia, District of Columbia"
"1904","208","1688","201","68","51","40","64","91","70","0","12","2","9","15","23","0","12","15","23","1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia"
"4213","234","3382","225","578","86","0","12","142","91","0","12","17","18","94","52","26","31","68","43","1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia"
"2017","195","755","120","1144","183","5","7","52","26","0","12","17","21","44","28","0","12","44","28","1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia"
"2342","224","1296","186","841","171","22","26","46","30","0","12","24","21","113","70","0","12","113","70","1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia"
"2949","251","105","51","2706","250","0","12","0","12","0","12","118","71","20","18","5","11","15","18","1400000US11001006804","Census Tract 68.04, District of Columbia, District of Columbia"
"2181","192","1543","212","522","115","0","12","43","29","0","12","0","12","73","61","9","14","64","58","1400000US11001006900","Census Tract 69, District of Columbia, District of Columbia"
"2794","430","2104","305","382","130","0","12","30","32","0","12","77","73","201","110","0","12","201","110","1400000US11001007000","Census Tract 70, District of Columbia, District of Columbia"
"3064","403","1177","203","1728","400","0","12","46","38","0","12","37","44","76","60","0","12","76","60","1400000US11001007100","Census Tract 71, District of Columbia, District of Columbia"
"4584","514","3183","517","1047","258","7","12","189","88","0","12","11","16","147","95","0","12","147","95","1400000US11001007200","Census Tract 72, District of Columbia, District of Columbia"
"4002","392","2674","386","974","339","13","20","78","57","0","12","138","143","125","74","23","20","102","68","1400000US11001007301","Census Tract 73.01, District of Columbia, District of Columbia"
"3514","467","122","56","3336","487","0","12","0","12","0","12","0","12","56","62","34","55","22","28","1400000US11001007304","Census Tract 73.04, District of Columbia, District of Columbia"
"2453","200","5","7","2438","200","0","12","10","12","0","12","0","12","0","12","0","12","0","12","1400000US11001007401","Census Tract 74.01, District of Columbia, District of Columbia"
"3500","371","43","50","3426","383","0","12","0","12","0","12","31","57","0","12","0","12","0","12","1400000US11001007403","Census Tract 74.03, District of Columbia, District of Columbia"
"3795","466","27","37","3728","464","16","32","0","12","0","12","0","12","24","34","0","12","24","34","1400000US11001007404","Census Tract 74.04, District of Columbia, District of Columbia"
"3061","468","0","12","3010","472","0","12","0","12","12","19","4","7","35","59","0","12","35","59","1400000US11001007406","Census Tract 74.06, District of Columbia, District of Columbia"
"2734","308","23","35","2662","310","0","12","0","12","0","12","0","12","49","53","0","12","49","53","1400000US11001007407","Census Tract 74.07, District of Columbia, District of Columbia"
"3548","454","30","38","3305","454","9","14","0","12","0","12","170","182","34","50","34","50","0","12","1400000US11001007408","Census Tract 74.08, District of Columbia, District of Columbia"
"3802","410","25","29","3731","386","0","12","46","74","0","12","0","12","0","12","0","12","0","12","1400000US11001007409","Census Tract 74.09, District of Columbia, District of Columbia"
"5361","522","68","52","5276","523","0","17","0","17","0","17","0","17","17","20","0","17","17","20","1400000US11001007502","Census Tract 75.02, District of Columbia, District of Columbia"
"2694","301","39","33","2623","306","0","12","5","8","0","12","11","17","16","17","0","12","16","17","1400000US11001007503","Census Tract 75.03, District of Columbia, District of Columbia"
"2780","341","14","16","2765","341","1","2","0","12","0","12","0","12","0","12","0","12","0","12","1400000US11001007504","Census Tract 75.04, District of Columbia, District of Columbia"
"4182","548","104","67","4027","550","25","38","0","12","17","28","9","15","0","12","0","12","0","12","1400000US11001007601","Census Tract 76.01, District of Columbia, District of Columbia"
"3950","501","262","119","3346","477","0","12","67","60","0","12","194","276","81","82","15","27","66","64","1400000US11001007603","Census Tract 76.03, District of Columbia, District of Columbia"
"3766","348","157","92","3515","368","63","45","0","12","0","12","19","28","12","15","0","12","12","15","1400000US11001007604","Census Tract 76.04, District of Columbia, District of Columbia"
"3609","411","83","58","3221","366","34","51","164","170","0","12","0","12","107","94","0","12","107","94","1400000US11001007605","Census Tract 76.05, District of Columbia, District of Columbia"
"5267","785","0","17","5211","792","0","17","17","28","0","17","39","60","0","17","0","17","0","17","1400000US11001007703","Census Tract 77.03, District of Columbia, District of Columbia"
"4423","531","0","12","4402","539","0","12","0","12","0","12","0","12","21","20","0","12","21","20","1400000US11001007707","Census Tract 77.07, District of Columbia, District of Columbia"
"3070","319","0","12","3070","319","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US11001007708","Census Tract 77.08, District of Columbia, District of Columbia"
"2165","256","37","29","2001","260","0","12","0","12","0","12","60","68","67","54","17","24","50","40","1400000US11001007709","Census Tract 77.09, District of Columbia, District of Columbia"
"3473","467","45","36","2967","382","42","58","4","7","0","12","370","329","45","44","29","39","16","23","1400000US11001007803","Census Tract 78.03, District of Columbia, District of Columbia"
"3214","570","15","12","3050","553","0","12","8","12","0","12","91","145","50","53","0","12","50","53","1400000US11001007804","Census Tract 78.04, District of Columbia, District of Columbia"
"2080","281","57","44","1991","283","13","20","0","12","0","12","3","5","16","18","0","12","16","18","1400000US11001007806","Census Tract 78.06, District of Columbia, District of Columbia"
"2314","276","33","50","2249","282","0","12","12","17","0","12","0","12","20","22","0","12","20","22","1400000US11001007807","Census Tract 78.07, District of Columbia, District of Columbia"
"4289","590","29","25","4153","580","0","12","38","46","0","12","40","59","29","31","0","12","29","31","1400000US11001007808","Census Tract 78.08, District of Columbia, District of Columbia"
"2805","423","67","77","2629","409","12","20","16","23","0","12","0","12","81","68","35","47","46","49","1400000US11001007809","Census Tract 78.09, District of Columbia, District of Columbia"
"3951","456","774","125","3029","453","28","34","13","21","0","12","32","35","75","57","9","15","66","56","1400000US11001007901","Census Tract 79.01, District of Columbia, District of Columbia"
"1825","239","344","101","1370","242","7","13","32","21","0","12","7","10","65","34","9","14","56","31","1400000US11001007903","Census Tract 79.03, District of Columbia, District of Columbia"
"3184","373","1752","227","1075","288","0","12","227","167","0","12","27","28","103","86","0","12","103","86","1400000US11001008001","Census Tract 80.01, District of Columbia, District of Columbia"
"3546","239","2213","212","1139","191","0","12","111","63","0","12","1","2","82","51","13","20","69","48","1400000US11001008002","Census Tract 80.02, District of Columbia, District of Columbia"
"3212","241","2613","206","385","86","0","12","93","54","0","12","19","22","102","67","8","13","94","66","1400000US11001008100","Census Tract 81, District of Columbia, District of Columbia"
"2929","274","2534","268","161","84","0","12","85","52","0","12","24","25","125","77","0","12","125","77","1400000US11001008200","Census Tract 82, District of Columbia, District of Columbia"
"2383","237","1865","224","265","108","0","12","102","81","0","12","21","28","130","76","0","12","130","76","1400000US11001008301","Census Tract 83.01, District of Columbia, District of Columbia"
"2409","172","1775","131","445","128","1","4","118","55","0","12","11","13","59","37","5","7","54","36","1400000US11001008302","Census Tract 83.02, District of Columbia, District of Columbia"
"2133","310","1079","235","882","307","0","12","52","47","0","12","16","26","104","73","6","12","98","71","1400000US11001008402","Census Tract 84.02, District of Columbia, District of Columbia"
"1355","180","675","110","618","125","0","12","42","29","0","12","13","15","7","10","0","12","7","10","1400000US11001008410","Census Tract 84.10, District of Columbia, District of Columbia"
"2311","352","805","162","1474","307","0","12","0","12","0","12","7","12","25","23","0","12","25","23","1400000US11001008701","Census Tract 87.01, District of Columbia, District of Columbia"
"1930","250","260","87","1495","260","0","12","11","12","0","12","121","105","43","31","0","12","43","31","1400000US11001008702","Census Tract 87.02, District of Columbia, District of Columbia"
"4598","478","791","168","3501","462","69","73","129","103","0","12","47","51","61","54","0","12","61","54","1400000US11001008802","Census Tract 88.02, District of Columbia, District of Columbia"
"2148","446","649","171","1300","348","9","17","71","43","0","12","38","27","81","56","36","37","45","36","1400000US11001008803","Census Tract 88.03, District of Columbia, District of Columbia"
"2442","313","220","113","1869","378","0","12","171","176","0","12","140","193","42","50","0","12","42","50","1400000US11001008804","Census Tract 88.04, District of Columbia, District of Columbia"
"3465","507","279","151","2959","478","0","12","88","80","0","12","103","149","36","60","0","12","36","60","1400000US11001008903","Census Tract 89.03, District of Columbia, District of Columbia"
"3046","372","142","76","2411","337","0","12","60","79","0","12","322","287","111","120","0","12","111","120","1400000US11001008904","Census Tract 89.04, District of Columbia, District of Columbia"
"3049","269","158","114","2836","293","0","12","9","14","0","12","0","12","46","48","28","44","18","19","1400000US11001009000","Census Tract 90, District of Columbia, District of Columbia"
"5288","497","379","154","4653","513","0","17","42","30","0","17","162","150","52","39","10","16","42","35","1400000US11001009102","Census Tract 91.02, District of Columbia, District of Columbia"
"2261","273","806","162","1200","210","0","12","32","25","0","12","59","57","164","111","67","92","97","61","1400000US11001009201","Census Tract 92.01, District of Columbia, District of Columbia"
"2612","415","517","164","1912","394","0","12","0","12","0","12","25","27","158","110","43","53","115","89","1400000US11001009203","Census Tract 92.03, District of Columbia, District of Columbia"
"2785","288","260","128","2190","334","0","12","12","15","0","12","256","203","67","64","4","13","63","61","1400000US11001009204","Census Tract 92.04, District of Columbia, District of Columbia"
"3204","360","1229","233","1681","362","24","38","90","56","9","16","64","49","107","63","0","12","107","63","1400000US11001009301","Census Tract 93.01, District of Columbia, District of Columbia"
"1053","143","237","58","617","113","0","12","124","140","0","12","58","52","17","16","0","12","17","16","1400000US11001009302","Census Tract 93.02, District of Columbia, District of Columbia"
"4850","459","927","263","3770","506","0","12","65","44","0","12","47","41","41","50","0","12","41","50","1400000US11001009400","Census Tract 94, District of Columbia, District of Columbia"
"7088","560","1923","341","3806","447","17","22","151","102","0","17","880","430","311","280","20","29","291","275","1400000US11001009501","Census Tract 95.01, District of Columbia, District of Columbia"
"3347","208","782","286","2478","316","0","12","21","33","0","12","4","9","62","59","0","12","62","59","1400000US11001009503","Census Tract 95.03, District of Columbia, District of Columbia"
"3315","345","709","208","2052","345","212","314","6","14","0","12","296","302","40","38","15","23","25","30","1400000US11001009504","Census Tract 95.04, District of Columbia, District of Columbia"
"2701","323","152","129","2114","319","15","23","67","88","0","12","327","207","26","30","0","12","26","30","1400000US11001009505","Census Tract 95.05, District of Columbia, District of Columbia"
"1631","205","144","144","1482","231","0","12","0","12","0","12","0","12","5","8","0","12","5","8","1400000US11001009507","Census Tract 95.07, District of Columbia, District of Columbia"
"3829","429","373","185","3028","394","0","12","78","80","0","12","330","267","20","24","0","12","20","24","1400000US11001009508","Census Tract 95.08, District of Columbia, District of Columbia"
"3485","475","98","59","2907","335","0","12","0","12","0","12","421","394","59","62","0","12","59","62","1400000US11001009509","Census Tract 95.09, District of Columbia, District of Columbia"
"2211","281","6","6","2168","280","0","12","0","12","0","12","9","14","28","36","0","12","28","36","1400000US11001009601","Census Tract 96.01, District of Columbia, District of Columbia"
"3457","439","25","26","3314","451","0","12","0","12","0","12","103","132","15","26","0","12","15","26","1400000US11001009602","Census Tract 96.02, District of Columbia, District of Columbia"
"3014","477","10","22","2785","490","27","43","0","12","0","12","135","195","57","51","0","12","57","51","1400000US11001009603","Census Tract 96.03, District of Columbia, District of Columbia"
"2108","208","56","48","2024","206","0","12","0","12","0","12","4","7","24","21","0","12","24","21","1400000US11001009604","Census Tract 96.04, District of Columbia, District of Columbia"
"3371","425","9","21","3321","419","0","12","0","12","0","12","41","50","0","12","0","12","0","12","1400000US11001009700","Census Tract 97, District of Columbia, District of Columbia"
"2159","300","32","33","1980","273","4","6","0","12","0","12","28","44","115","112","0","12","115","112","1400000US11001009801","Census Tract 98.01, District of Columbia, District of Columbia"
"1646","221","3","5","1643","221","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US11001009802","Census Tract 98.02, District of Columbia, District of Columbia"
"2733","375","6","14","2713","375","8","14","0","12","0","12","0","12","6","10","0","12","6","10","1400000US11001009803","Census Tract 98.03, District of Columbia, District of Columbia"
"2778","283","51","53","2455","218","0","12","0","12","0","12","192","196","80","108","0","12","80","108","1400000US11001009804","Census Tract 98.04, District of Columbia, District of Columbia"
"3043","360","76","61","2946","364","0","12","0","12","0","12","0","12","21","33","0","12","21","33","1400000US11001009807","Census Tract 98.07, District of Columbia, District of Columbia"
"2676","305","0","12","2605","306","0","12","0","12","0","12","26","53","45","58","0","12","45","58","1400000US11001009810","Census Tract 98.10, District of Columbia, District of Columbia"
"5018","499","0","17","4993","498","0","17","0","17","0","17","17","29","8","12","0","17","8","12","1400000US11001009811","Census Tract 98.11, District of Columbia, District of Columbia"
"2563","247","118","101","2410","250","0","12","0","12","0","12","0","12","35","40","0","12","35","40","1400000US11001009901","Census Tract 99.01, District of Columbia, District of Columbia"
"2780","293","28","24","2679","308","0","12","25","27","0","12","0","12","48","37","0","12","48","37","1400000US11001009902","Census Tract 99.02, District of Columbia, District of Columbia"
"1828","231","46","32","1722","231","54","78","0","12","0","12","0","12","6","9","0","12","6","9","1400000US11001009903","Census Tract 99.03, District of Columbia, District of Columbia"
"2462","311","66","47","2282","328","0","12","1","2","0","12","19","30","94","122","0","12","94","122","1400000US11001009904","Census Tract 99.04, District of Columbia, District of Columbia"
"2795","392","151","206","2643","398","1","2","0","12","0","12","0","12","0","12","0","12","0","12","1400000US11001009905","Census Tract 99.05, District of Columbia, District of Columbia"
"1521","188","37","43","1460","209","0","12","5","8","0","12","0","12","19","30","0","12","19","30","1400000US11001009906","Census Tract 99.06, District of Columbia, District of Columbia"
"2890","321","11","20","2804","301","0","12","0","12","0","12","0","12","75","81","0","12","75","81","1400000US11001009907","Census Tract 99.07, District of Columbia, District of Columbia"
"2624","242","1769","237","324","105","0","12","383","163","0","12","95","66","53","36","0","12","53","36","1400000US11001010100","Census Tract 101, District of Columbia, District of Columbia"
"2537","265","1173","171","1071","244","0","12","115","79","0","12","0","12","178","82","18","26","160","79","1400000US11001010200","Census Tract 102, District of Columbia, District of Columbia"
"3462","423","766","165","2036","354","7","13","74","51","0","12","417","299","162","90","52","58","110","68","1400000US11001010300","Census Tract 103, District of Columbia, District of Columbia"
"4474","580","360","160","4016","597","0","12","0","12","0","12","24","31","74","56","38","59","36","35","1400000US11001010400","Census Tract 104, District of Columbia, District of Columbia"
