"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"4802","631","4238","566","29","36","113","126","249","141","0","95","146","196","27","44","0","95","27","44","1400000US11001000100","Census Tract 1, District of Columbia, District of Columbia"
"4216","764","3476","763","307","128","0","95","385","170","0","95","14","23","34","34","0","95","34","34","1400000US11001000201","Census Tract 2.01, District of Columbia, District of Columbia"
"4819","617","4399","594","121","141","0","95","141","76","0","95","15","23","143","98","0","95","143","98","1400000US11001000202","Census Tract 2.02, District of Columbia, District of Columbia"
"5386","588","4732","568","98","92","83","77","289","124","15","25","122","128","47","44","0","95","47","44","1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia"
"1433","185","1313","195","36","30","0","95","72","57","0","95","0","95","12","15","0","95","12","15","1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia"
"3431","300","3053","295","61","53","42","69","145","82","0","95","0","95","130","83","20","31","110","77","1400000US11001000501","Census Tract 5.01, District of Columbia, District of Columbia"
"3260","200","2756","227","147","84","9","15","181","99","0","95","57","66","110","71","20","32","90","63","1400000US11001000502","Census Tract 5.02, District of Columbia, District of Columbia"
"4580","629","3679","418","509","354","0","95","242","112","3","12","29","46","118","81","0","95","118","81","1400000US11001000600","Census Tract 6, District of Columbia, District of Columbia"
"4481","364","3330","320","240","131","0","95","572","405","0","95","41","68","298","208","31","51","267","199","1400000US11001000701","Census Tract 7.01, District of Columbia, District of Columbia"
"3426","314","2804","320","77","86","36","58","310","181","0","95","145","129","54","52","0","95","54","52","1400000US11001000702","Census Tract 7.02, District of Columbia, District of Columbia"
"6763","451","5776","488","147","90","0","95","429","153","0","95","250","309","161","132","10","18","151","131","1400000US11001000801","Census Tract 8.01, District of Columbia, District of Columbia"
"2575","228","2189","261","173","146","0","95","55","48","0","95","10","15","148","128","0","95","148","128","1400000US11001000802","Census Tract 8.02, District of Columbia, District of Columbia"
"7460","749","6485","782","490","320","0","95","382","189","0","95","51","46","52","49","0","95","52","49","1400000US11001000901","Census Tract 9.01, District of Columbia, District of Columbia"
"2178","248","2058","250","27","31","0","95","51","36","0","95","18","30","24","28","0","95","24","28","1400000US11001000902","Census Tract 9.02, District of Columbia, District of Columbia"
"7712","458","6533","479","203","116","50","69","567","203","0","95","8","18","351","161","0","95","351","161","1400000US11001001001","Census Tract 10.01, District of Columbia, District of Columbia"
"3003","432","2170","386","281","221","0","95","504","349","0","95","9","16","39","46","0","95","39","46","1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia"
"4410","402","3595","360","204","105","0","95","333","139","0","95","0","95","278","113","0","95","278","113","1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia"
"5093","360","4178","416","232","115","0","95","473","202","0","95","128","101","82","70","10","19","72","67","1400000US11001001200","Census Tract 12, District of Columbia, District of Columbia"
"4220","408","3206","361","282","88","2","4","472","277","0","95","125","108","133","117","29","46","104","110","1400000US11001001301","Census Tract 13.01, District of Columbia, District of Columbia"
"7080","450","6033","491","244","111","0","95","458","155","0","95","98","102","247","101","0","95","247","101","1400000US11001001302","Census Tract 13.02, District of Columbia, District of Columbia"
"3326","316","2758","226","225","134","0","95","117","79","0","95","218","343","8","14","0","95","8","14","1400000US11001001401","Census Tract 14.01, District of Columbia, District of Columbia"
"2837","261","2090","197","500","187","0","95","73","53","0","95","65","72","109","67","0","95","109","67","1400000US11001001402","Census Tract 14.02, District of Columbia, District of Columbia"
"5933","301","4776","293","717","204","0","95","139","70","0","95","192","205","109","85","15","25","94","79","1400000US11001001500","Census Tract 15, District of Columbia, District of Columbia"
"4432","327","873","215","3166","381","40","39","14","21","0","95","224","211","115","99","8","13","107","98","1400000US11001001600","Census Tract 16, District of Columbia, District of Columbia"
"2783","335","852","173","1665","289","0","95","104","94","0","95","52","54","110","87","24","30","86","78","1400000US11001001702","Census Tract 17.02, District of Columbia, District of Columbia"
"3106","349","233","122","2253","244","0","95","34","47","0","95","518","329","68","58","24","27","44","51","1400000US11001001803","Census Tract 18.03, District of Columbia, District of Columbia"
"4645","522","889","526","2883","366","66","99","57","52","0","95","712","249","38","36","0","95","38","36","1400000US11001001804","Census Tract 18.04, District of Columbia, District of Columbia"
"4056","523","282","142","3401","556","17","26","31","28","0","95","298","285","27","53","0","95","27","53","1400000US11001001901","Census Tract 19.01, District of Columbia, District of Columbia"
"2122","185","272","123","1700","228","14","20","16","22","0","95","54","61","66","64","0","95","66","64","1400000US11001001902","Census Tract 19.02, District of Columbia, District of Columbia"
"2507","293","596","176","1190","309","0","95","189","201","0","95","351","255","181","128","58","76","123","93","1400000US11001002001","Census Tract 20.01, District of Columbia, District of Columbia"
"3673","389","816","264","2296","321","0","95","37","36","0","95","481","204","43","51","14","22","29","46","1400000US11001002002","Census Tract 20.02, District of Columbia, District of Columbia"
"5157","682","782","318","3279","523","10","16","48","82","0","95","876","486","162","112","31","33","131","105","1400000US11001002101","Census Tract 21.01, District of Columbia, District of Columbia"
"5064","479","529","234","3353","568","8","13","67","79","0","95","980","406","127","94","21","32","106","86","1400000US11001002102","Census Tract 21.02, District of Columbia, District of Columbia"
"3733","314","321","254","2854","311","23","26","0","95","0","95","456","219","79","62","0","95","79","62","1400000US11001002201","Census Tract 22.01, District of Columbia, District of Columbia"
"3101","330","316","180","2414","330","0","95","0","95","0","95","323","202","48","59","31","53","17","26","1400000US11001002202","Census Tract 22.02, District of Columbia, District of Columbia"
"3059","373","381","132","2315","382","81","86","7","13","0","95","217","102","58","53","46","51","12","18","1400000US11001002301","Census Tract 23.01, District of Columbia, District of Columbia"
"1564","314","431","172","993","307","0","95","49","49","0","95","11","17","80","88","16","20","64","84","1400000US11001002302","Census Tract 23.02, District of Columbia, District of Columbia"
"3578","450","876","341","2376","458","0","95","12","21","0","95","194","147","120","80","0","95","120","80","1400000US11001002400","Census Tract 24, District of Columbia, District of Columbia"
"2367","392","416","144","1805","404","0","95","0","95","0","95","114","110","32","34","25","31","7","12","1400000US11001002501","Census Tract 25.01, District of Columbia, District of Columbia"
"5018","718","1466","436","2489","525","37","50","62","63","0","95","946","369","18","29","0","95","18","29","1400000US11001002502","Census Tract 25.02, District of Columbia, District of Columbia"
"2344","227","900","153","1132","239","0","95","44","42","10","19","169","149","89","76","11","17","78","74","1400000US11001002600","Census Tract 26, District of Columbia, District of Columbia"
"5070","503","3430","368","1040","332","14","22","287","177","0","95","144","135","155","85","14","32","141","80","1400000US11001002701","Census Tract 27.01, District of Columbia, District of Columbia"
"5198","523","3480","515","1080","405","0","95","113","65","0","95","351","283","174","130","65","71","109","86","1400000US11001002702","Census Tract 27.02, District of Columbia, District of Columbia"
"3930","541","1614","485","1590","375","0","95","104","159","25","39","475","302","122","92","0","95","122","92","1400000US11001002801","Census Tract 28.01, District of Columbia, District of Columbia"
"4238","466","2346","422","1241","270","21","30","298","142","0","95","211","94","121","75","44","42","77","54","1400000US11001002802","Census Tract 28.02, District of Columbia, District of Columbia"
"4408","505","2263","361","1263","292","7","13","201","158","0","95","636","394","38","31","0","95","38","31","1400000US11001002900","Census Tract 29, District of Columbia, District of Columbia"
"3346","350","1526","283","1550","224","26","38","134","77","0","95","38","38","72","54","39","45","33","37","1400000US11001003000","Census Tract 30, District of Columbia, District of Columbia"
"2758","361","1174","315","1049","275","108","179","33","29","0","95","350","319","44","40","13","23","31","34","1400000US11001003100","Census Tract 31, District of Columbia, District of Columbia"
"4550","452","1586","455","2492","389","17","25","115","79","0","95","227","181","113","83","37","58","76","57","1400000US11001003200","Census Tract 32, District of Columbia, District of Columbia"
"2840","450","623","223","1948","401","0","95","40","33","0","95","77","73","152","88","28","45","124","75","1400000US11001003301","Census Tract 33.01, District of Columbia, District of Columbia"
"2352","242","641","147","1344","178","8","13","89","57","0","95","138","140","132","82","14","23","118","78","1400000US11001003302","Census Tract 33.02, District of Columbia, District of Columbia"
"5526","578","1265","481","3734","703","66","87","172","114","0","95","228","246","61","47","0","95","61","47","1400000US11001003400","Census Tract 34, District of Columbia, District of Columbia"
"3441","1059","625","340","2468","1073","0","95","37","85","12","20","263","270","36","38","11","17","25","34","1400000US11001003500","Census Tract 35, District of Columbia, District of Columbia"
"4204","387","1834","333","1808","299","0","95","71","60","0","95","417","213","74","51","10","15","64","52","1400000US11001003600","Census Tract 36, District of Columbia, District of Columbia"
"5068","732","2113","567","2443","392","0","95","121","104","0","95","297","209","94","118","0","95","94","118","1400000US11001003700","Census Tract 37, District of Columbia, District of Columbia"
"4391","402","2656","387","1015","263","0","95","245","122","81","89","340","202","54","70","0","95","54","70","1400000US11001003800","Census Tract 38, District of Columbia, District of Columbia"
"4584","373","3098","398","785","248","51","52","408","182","0","95","187","131","55","52","0","95","55","52","1400000US11001003900","Census Tract 39, District of Columbia, District of Columbia"
"3301","302","3139","299","70","55","0","95","92","50","0","95","0","95","0","95","0","95","0","95","1400000US11001004001","Census Tract 40.01, District of Columbia, District of Columbia"
"2338","296","1889","311","140","86","6","11","150","74","9","14","81","67","63","44","0","95","63","44","1400000US11001004002","Census Tract 40.02, District of Columbia, District of Columbia"
"2767","264","2350","279","60","70","17","26","234","118","0","95","0","95","106","104","0","95","106","104","1400000US11001004100","Census Tract 41, District of Columbia, District of Columbia"
"3430","261","2690","287","386","153","9","14","214","107","0","95","114","120","17","27","17","27","0","95","1400000US11001004201","Census Tract 42.01, District of Columbia, District of Columbia"
"2451","239","1970","206","69","41","0","95","265","111","0","95","84","61","63","50","0","95","63","50","1400000US11001004202","Census Tract 42.02, District of Columbia, District of Columbia"
"2851","471","1799","408","841","256","0","95","65","60","0","95","75","87","71","62","0","95","71","62","1400000US11001004300","Census Tract 43, District of Columbia, District of Columbia"
"5114","377","3029","335","1487","289","0","95","313","124","0","95","214","197","71","54","0","95","71","54","1400000US11001004400","Census Tract 44, District of Columbia, District of Columbia"
"2536","359","559","205","1705","273","87","115","73","67","0","95","13","18","99","92","0","95","99","92","1400000US11001004600","Census Tract 46, District of Columbia, District of Columbia"
"2959","435","448","162","2180","421","36","53","269","155","0","95","0","95","26","44","0","95","26","44","1400000US11001004701","Census Tract 47.01, District of Columbia, District of Columbia"
"1470","249","658","180","718","233","0","95","88","69","0","95","6","14","0","95","0","95","0","95","1400000US11001004702","Census Tract 47.02, District of Columbia, District of Columbia"
"1784","253","636","145","900","233","0","95","33","34","0","95","81","82","134","92","94","97","40","36","1400000US11001004801","Census Tract 48.01, District of Columbia, District of Columbia"
"3029","462","910","364","1629","239","0","95","350","207","0","95","129","150","11","18","0","95","11","18","1400000US11001004802","Census Tract 48.02, District of Columbia, District of Columbia"
"2314","316","1101","317","1142","225","0","95","28","40","0","95","11","18","32","38","2","8","30","37","1400000US11001004901","Census Tract 49.01, District of Columbia, District of Columbia"
"2849","285","1833","282","751","196","22","26","115","56","0","95","101","93","27","32","0","95","27","32","1400000US11001004902","Census Tract 49.02, District of Columbia, District of Columbia"
"1829","273","1054","208","485","173","0","95","59","56","0","95","31","43","200","123","25","39","175","130","1400000US11001005001","Census Tract 50.01, District of Columbia, District of Columbia"
"6054","573","4326","525","1074","280","0","95","283","178","0","95","336","257","35","35","0","95","35","35","1400000US11001005002","Census Tract 50.02, District of Columbia, District of Columbia"
"5501","433","3929","402","687","196","7","10","498","127","0","95","234","156","146","98","0","95","146","98","1400000US11001005201","Census Tract 52.01, District of Columbia, District of Columbia"
"5107","518","4364","474","238","176","22","29","351","153","0","95","0","95","132","87","12","20","120","91","1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia"
"6424","564","4893","461","474","177","65","59","784","314","0","95","99","115","109","72","12","22","97","70","1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia"
"5504","624","3891","575","334","130","14","21","995","272","0","95","153","122","117","103","0","95","117","103","1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia"
"2784","261","1850","268","161","101","0","95","571","106","0","95","152","154","50","38","0","95","50","38","1400000US11001005800","Census Tract 58, District of Columbia, District of Columbia"
"3663","428","1886","255","1361","301","0","95","248","106","0","95","70","67","98","80","19","27","79","75","1400000US11001005900","Census Tract 59, District of Columbia, District of Columbia"
"0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","1400000US11001006202","Census Tract 62.02, District of Columbia, District of Columbia"
"1710","235","39","48","1537","205","0","95","134","203","0","95","0","95","0","95","0","95","0","95","1400000US11001006400","Census Tract 64, District of Columbia, District of Columbia"
"2508","289","2310","291","86","64","0","95","24","28","0","95","46","50","42","41","0","95","42","41","1400000US11001006500","Census Tract 65, District of Columbia, District of Columbia"
