"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"2834","326","2163","264","316","112","0","12","53","51","0","12","96","66","206","112","0","12","206","112","1400000US11001007000","Census Tract 70, District of Columbia, District of Columbia"
"3349","440","1304","194","1900","418","0","12","73","52","0","12","34","42","38","38","0","12","38","38","1400000US11001007100","Census Tract 71, District of Columbia, District of Columbia"
"4664","305","3085","310","1294","246","0","12","166","75","0","12","12","18","107","61","0","12","107","61","1400000US11001007200","Census Tract 72, District of Columbia, District of Columbia"
"4680","401","3062","355","1176","328","12","17","110","68","0","12","160","158","160","85","14","17","146","83","1400000US11001007301","Census Tract 73.01, District of Columbia, District of Columbia"
"3427","463","149","71","3219","484","0","12","0","12","0","12","0","12","59","67","34","56","25","34","1400000US11001007304","Census Tract 73.04, District of Columbia, District of Columbia"
"2314","206","0","12","2302","207","0","12","12","12","0","12","0","12","0","12","0","12","0","12","1400000US11001007401","Census Tract 74.01, District of Columbia, District of Columbia"
"3192","374","45","57","3147","396","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US11001007403","Census Tract 74.03, District of Columbia, District of Columbia"
"3785","579","26","39","3513","594","41","56","7","12","0","12","156","251","42","64","0","12","42","64","1400000US11001007404","Census Tract 74.04, District of Columbia, District of Columbia"
"2954","480","3","6","2695","574","0","12","0","12","13","19","200","234","43","69","0","12","43","69","1400000US11001007406","Census Tract 74.06, District of Columbia, District of Columbia"
"2901","328","44","57","2797","326","0","12","0","12","0","12","0","12","60","69","0","12","60","69","1400000US11001007407","Census Tract 74.07, District of Columbia, District of Columbia"
"3607","453","52","41","3370","463","8","12","0","12","0","12","139","175","38","58","38","58","0","12","1400000US11001007408","Census Tract 74.08, District of Columbia, District of Columbia"
"3894","442","27","32","3691","419","0","12","48","78","0","12","112","180","16","28","0","12","16","28","1400000US11001007409","Census Tract 74.09, District of Columbia, District of Columbia"
"5164","488","70","54","5074","477","0","17","0","17","0","17","0","17","20","23","0","17","20","23","1400000US11001007502","Census Tract 75.02, District of Columbia, District of Columbia"
"2648","295","103","62","2510","317","0","12","6","9","0","12","10","16","19","21","0","12","19","21","1400000US11001007503","Census Tract 75.03, District of Columbia, District of Columbia"
"2903","400","24","22","2879","401","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US11001007504","Census Tract 75.04, District of Columbia, District of Columbia"
"4909","583","307","169","4518","597","0","12","0","12","18","27","35","43","31","47","0","12","31","47","1400000US11001007601","Census Tract 76.01, District of Columbia, District of Columbia"
"4034","567","229","123","3526","543","0","12","34","34","0","12","202","279","43","47","0","12","43","47","1400000US11001007603","Census Tract 76.03, District of Columbia, District of Columbia"
"4012","394","192","96","3577","381","93","74","24","27","0","12","86","93","40","45","0","12","40","45","1400000US11001007604","Census Tract 76.04, District of Columbia, District of Columbia"
"3993","344","125","77","3386","362","30","45","162","172","0","12","159","244","131","96","0","12","131","96","1400000US11001007605","Census Tract 76.05, District of Columbia, District of Columbia"
"5521","854","0","17","5199","811","0","17","26","47","0","17","296","411","0","17","0","17","0","17","1400000US11001007703","Census Tract 77.03, District of Columbia, District of Columbia"
"4507","502","0","12","4483","503","0","12","0","12","0","12","0","12","24","21","0","12","24","21","1400000US11001007707","Census Tract 77.07, District of Columbia, District of Columbia"
"3012","318","0","12","3012","318","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US11001007708","Census Tract 77.08, District of Columbia, District of Columbia"
"2275","270","44","33","2061","255","0","12","0","12","0","12","75","80","95","72","23","26","72","61","1400000US11001007709","Census Tract 77.09, District of Columbia, District of Columbia"
"3707","460","58","41","3251","461","37","48","0","12","0","12","334","287","27","32","20","28","7","14","1400000US11001007803","Census Tract 78.03, District of Columbia, District of Columbia"
"3547","665","8","10","3380","661","0","12","8","13","0","12","99","157","52","58","0","12","52","58","1400000US11001007804","Census Tract 78.04, District of Columbia, District of Columbia"
"2078","316","54","52","2013","320","9","15","0","12","0","12","2","5","0","12","0","12","0","12","1400000US11001007806","Census Tract 78.06, District of Columbia, District of Columbia"
"2317","219","51","55","2159","227","0","12","10","15","0","12","69","106","28","25","0","12","28","25","1400000US11001007807","Census Tract 78.07, District of Columbia, District of Columbia"
"3847","441","22","24","3649","431","0","12","40","52","0","12","82","71","54","54","0","12","54","54","1400000US11001007808","Census Tract 78.08, District of Columbia, District of Columbia"
"3074","417","14","21","2959","407","7","12","22","27","0","12","0","12","72","53","39","48","33","34","1400000US11001007809","Census Tract 78.09, District of Columbia, District of Columbia"
"3897","450","884","114","2857","460","31","36","23","19","0","12","19","29","83","53","8","13","75","52","1400000US11001007901","Census Tract 79.01, District of Columbia, District of Columbia"
"1907","257","390","119","1406","246","7","13","29","21","0","12","8","12","67","35","13","19","54","29","1400000US11001007903","Census Tract 79.03, District of Columbia, District of Columbia"
"3162","349","1978","260","901","264","0","12","135","79","0","12","27","26","121","81","0","12","121","81","1400000US11001008001","Census Tract 80.01, District of Columbia, District of Columbia"
"3437","279","2251","230","997","173","0","12","92","49","0","12","1","3","96","49","16","25","80","45","1400000US11001008002","Census Tract 80.02, District of Columbia, District of Columbia"
"3237","225","2651","215","381","94","0","12","69","42","0","12","35","33","101","61","9","13","92","61","1400000US11001008100","Census Tract 81, District of Columbia, District of Columbia"
"3006","337","2580","333","171","87","0","12","118","63","0","12","10","15","127","71","0","12","127","71","1400000US11001008200","Census Tract 82, District of Columbia, District of Columbia"
"2419","274","1831","224","289","86","0","12","132","82","0","12","24","31","143","77","12","19","131","76","1400000US11001008301","Census Tract 83.01, District of Columbia, District of Columbia"
"2446","190","1774","150","522","155","2","4","101","50","0","12","10","12","37","31","4","7","33","30","1400000US11001008302","Census Tract 83.02, District of Columbia, District of Columbia"
"2129","276","1309","222","673","218","0","12","28","29","0","12","18","28","101","74","5","10","96","73","1400000US11001008402","Census Tract 84.02, District of Columbia, District of Columbia"
"1454","188","776","137","586","158","0","12","47","33","0","12","15","17","30","34","6","11","24","25","1400000US11001008410","Census Tract 84.10, District of Columbia, District of Columbia"
"2642","448","1005","183","1504","427","0","12","95","112","0","12","24","27","14","16","1","3","13","15","1400000US11001008701","Census Tract 87.01, District of Columbia, District of Columbia"
"2026","243","441","121","1380","229","0","12","37","23","0","12","105","97","63","38","0","12","63","38","1400000US11001008702","Census Tract 87.02, District of Columbia, District of Columbia"
"4897","510","967","177","3700","537","28","33","98","95","0","12","49","54","55","55","0","12","55","55","1400000US11001008802","Census Tract 88.02, District of Columbia, District of Columbia"
"2344","376","669","170","1479","344","8","13","75","61","0","12","33","25","80","54","39","34","41","39","1400000US11001008803","Census Tract 88.03, District of Columbia, District of Columbia"
"2500","394","268","147","1857","350","0","12","155","144","0","12","160","175","60","57","0","12","60","57","1400000US11001008804","Census Tract 88.04, District of Columbia, District of Columbia"
"3448","499","419","160","2663","492","0","12","84","80","0","12","276","278","6","10","0","12","6","10","1400000US11001008903","Census Tract 89.03, District of Columbia, District of Columbia"
"3338","416","333","207","2635","343","0","12","67","86","0","12","181","213","122","144","0","12","122","144","1400000US11001008904","Census Tract 89.04, District of Columbia, District of Columbia"
"3045","221","189","118","2816","230","0","12","7","11","0","12","0","12","33","43","26","41","7","11","1400000US11001009000","Census Tract 90, District of Columbia, District of Columbia"
"5264","431","503","202","4447","416","0","17","65","41","0","17","138","147","111","85","14","25","97","80","1400000US11001009102","Census Tract 91.02, District of Columbia, District of Columbia"
"2844","458","1087","331","1280","309","0","12","69","42","0","12","151","105","257","145","75","113","182","98","1400000US11001009201","Census Tract 92.01, District of Columbia, District of Columbia"
"2686","415","634","211","1769","390","27","39","0","12","0","12","87","112","169","137","65","69","104","85","1400000US11001009203","Census Tract 92.03, District of Columbia, District of Columbia"
"2851","295","346","133","2307","356","0","12","18","22","0","12","143","181","37","40","6","13","31","37","1400000US11001009204","Census Tract 92.04, District of Columbia, District of Columbia"
"3518","336","1170","230","1989","347","23","39","116","76","12","19","81","63","127","80","0","12","127","80","1400000US11001009301","Census Tract 93.01, District of Columbia, District of Columbia"
"1043","109","354","73","620","131","0","12","4","7","0","12","52","49","13","13","0","12","13","13","1400000US11001009302","Census Tract 93.02, District of Columbia, District of Columbia"
"5293","390","1044","244","4120","352","0","17","48","38","0","17","42","46","39","41","0","17","39","41","1400000US11001009400","Census Tract 94, District of Columbia, District of Columbia"
"7625","594","2094","405","3790","491","25","27","240","126","0","17","1228","525","248","206","22","30","226","210","1400000US11001009501","Census Tract 95.01, District of Columbia, District of Columbia"
"3437","250","571","140","2783","248","0","12","34","40","0","12","5","10","44","54","0","12","44","54","1400000US11001009503","Census Tract 95.03, District of Columbia, District of Columbia"
"3318","503","850","223","1987","349","318","438","32","36","0","12","74","70","57","47","16","26","41","39","1400000US11001009504","Census Tract 95.04, District of Columbia, District of Columbia"
"2579","350","234","160","1982","339","13","23","59","61","0","12","216","153","75","98","0","12","75","98","1400000US11001009505","Census Tract 95.05, District of Columbia, District of Columbia"
"1777","206","158","163","1530","228","0","12","0","12","0","12","83","126","6","9","0","12","6","9","1400000US11001009507","Census Tract 95.07, District of Columbia, District of Columbia"
"3688","477","371","198","2725","568","0","12","43","51","0","12","447","336","102","127","0","12","102","127","1400000US11001009508","Census Tract 95.08, District of Columbia, District of Columbia"
"3309","459","215","112","2523","360","0","12","0","12","0","12","483","400","88","76","25","39","63","65","1400000US11001009509","Census Tract 95.09, District of Columbia, District of Columbia"
"2383","266","23","26","2316","275","0","12","0","12","0","12","17","19","27","35","0","12","27","35","1400000US11001009601","Census Tract 96.01, District of Columbia, District of Columbia"
"3673","380","27","27","3510","363","0","12","0","12","0","12","119","135","17","29","0","12","17","29","1400000US11001009602","Census Tract 96.02, District of Columbia, District of Columbia"
"3514","581","10","22","3371","583","21","30","0","12","0","12","96","150","16","24","0","12","16","24","1400000US11001009603","Census Tract 96.03, District of Columbia, District of Columbia"
"2123","256","93","47","2005","259","0","12","0","12","0","12","5","9","20","22","0","12","20","22","1400000US11001009604","Census Tract 96.04, District of Columbia, District of Columbia"
"3434","444","13","22","3388","441","0","12","0","12","0","12","33","50","0","12","0","12","0","12","1400000US11001009700","Census Tract 97, District of Columbia, District of Columbia"
"2373","305","43","42","2164","310","8","10","0","12","0","12","27","43","131","130","0","12","131","130","1400000US11001009801","Census Tract 98.01, District of Columbia, District of Columbia"
"1757","217","63","83","1689","216","0","12","0","12","0","12","5","8","0","12","0","12","0","12","1400000US11001009802","Census Tract 98.02, District of Columbia, District of Columbia"
"2786","365","0","12","2769","364","10","17","0","12","0","12","0","12","7","11","0","12","7","11","1400000US11001009803","Census Tract 98.03, District of Columbia, District of Columbia"
"2834","316","47","54","2464","260","0","12","7","10","0","12","216","230","100","135","0","12","100","135","1400000US11001009804","Census Tract 98.04, District of Columbia, District of Columbia"
"2871","389","88","74","2783","379","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US11001009807","Census Tract 98.07, District of Columbia, District of Columbia"
"2658","347","0","12","2589","348","0","12","0","12","0","12","36","63","33","53","0","12","33","53","1400000US11001009810","Census Tract 98.10, District of Columbia, District of Columbia"
"5091","452","0","17","4955","471","0","17","0","17","0","17","19","30","117","178","0","17","117","178","1400000US11001009811","Census Tract 98.11, District of Columbia, District of Columbia"
"2718","284","137","116","2535","321","0","12","0","12","0","12","8","18","38","40","0","12","38","40","1400000US11001009901","Census Tract 99.01, District of Columbia, District of Columbia"
"2964","325","16","17","2892","311","0","12","19","23","0","12","0","12","37","40","0","12","37","40","1400000US11001009902","Census Tract 99.02, District of Columbia, District of Columbia"
"1854","260","59","44","1723","238","41","72","0","12","0","12","0","12","31","36","0","12","31","36","1400000US11001009903","Census Tract 99.03, District of Columbia, District of Columbia"
"2596","282","59","44","2457","279","0","12","0","12","12","18","22","31","46","37","4","7","42","36","1400000US11001009904","Census Tract 99.04, District of Columbia, District of Columbia"
"2897","409","88","155","2809","381","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US11001009905","Census Tract 99.05, District of Columbia, District of Columbia"
"1463","185","41","36","1392","190","0","12","7","8","0","12","0","12","23","29","0","12","23","29","1400000US11001009906","Census Tract 99.06, District of Columbia, District of Columbia"
"2942","289","12","20","2859","278","0","12","0","12","0","12","0","12","71","80","0","12","71","80","1400000US11001009907","Census Tract 99.07, District of Columbia, District of Columbia"
"2647","217","1780","245","390","172","0","12","346","157","0","12","84","72","47","34","0","12","47","34","1400000US11001010100","Census Tract 101, District of Columbia, District of Columbia"
"2552","269","1173","175","1020","260","61","55","112","78","0","12","0","12","186","123","0","12","186","123","1400000US11001010200","Census Tract 102, District of Columbia, District of Columbia"
"3265","407","646","164","1890","274","6","10","77","45","0","12","480","323","166","86","61","63","105","78","1400000US11001010300","Census Tract 103, District of Columbia, District of Columbia"
"4726","553","290","126","4357","571","0","12","0","12","0","12","20","30","59","46","32","48","27","32","1400000US11001010400","Census Tract 104, District of Columbia, District of Columbia"
