GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
0500000US42069,42069,"Lackawanna County, Pennsylvania",211960,*****,195401,557,6100,365,180,72,5393,320,28,27,1289,347,3569,548,290,153,3279,530
0500000US42071,42071,"Lancaster County, Pennsylvania",536494,*****,475145,1697,22900,890,826,232,11493,380,53,56,15070,1475,11007,1048,1636,389,9371,988
0500000US42073,42073,"Lawrence County, Pennsylvania",88231,*****,82074,212,3151,284,55,35,400,102,0,24,559,221,1992,289,59,37,1933,290
0500000US42075,42075,"Lebanon County, Pennsylvania",137616,*****,120081,663,3021,371,123,55,1805,155,82,86,9574,754,2930,588,907,368,2023,361
0500000US42077,42077,"Lehigh County, Pennsylvania",360774,*****,283607,2049,24878,1041,822,305,11971,400,112,170,28282,2059,11102,1075,1881,373,9221,992
0500000US42079,42079,"Luzerne County, Pennsylvania",318222,*****,283692,1197,13687,617,750,286,3783,211,75,78,10536,1019,5699,591,1141,274,4558,529
0500000US42081,42081,"Lycoming County, Pennsylvania",115398,*****,106211,232,5711,303,173,77,704,101,12,17,523,216,2064,312,130,112,1934,294
0500000US42083,42083,"McKean County, Pennsylvania",42070,*****,39798,117,1111,201,62,54,183,64,17,25,252,122,647,200,78,84,569,197
0500000US42085,42085,"Mercer County, Pennsylvania",113623,*****,103680,224,6567,320,103,51,749,116,4,5,490,239,2030,339,82,47,1948,343
0500000US42087,42087,"Mifflin County, Pennsylvania",46452,*****,45107,102,306,88,39,30,262,56,43,56,137,83,558,106,43,41,515,106
0500000US42089,42089,"Monroe County, Pennsylvania",167306,*****,128746,1088,23629,794,720,249,3788,385,31,43,5254,1039,5138,821,1122,522,4016,781
0500000US42091,42091,"Montgomery County, Pennsylvania",818677,*****,653904,1055,73771,867,838,181,60112,551,197,71,10302,1107,19553,1051,1819,358,17734,951
0500000US42093,42093,"Montour County, Pennsylvania",18302,*****,17274,39,329,26,2,5,566,32,0,16,14,21,117,48,24,21,93,45
0500000US42095,42095,"Northampton County, Pennsylvania",300941,*****,259314,1221,16204,861,1100,491,8328,273,53,32,6303,887,9639,1009,1468,325,8171,1010
0500000US42097,42097,"Northumberland County, Pennsylvania",93038,*****,88534,265,2529,142,268,144,323,58,95,124,389,137,900,206,130,83,770,187
0500000US42099,42099,"Perry County, Pennsylvania",45878,*****,44591,75,416,80,86,41,166,50,0,22,131,70,488,110,12,12,476,109
0500000US42101,42101,"Philadelphia County, Pennsylvania",1569657,*****,652204,4291,668123,2683,5641,847,111487,990,831,307,87384,3694,43987,2251,6900,1055,37087,1980
0500000US42103,42103,"Pike County, Pennsylvania",55687,*****,49540,420,3382,209,69,51,817,262,19,23,838,383,1022,306,307,228,715,206
0500000US42105,42105,"Potter County, Pennsylvania",17070,*****,16607,43,63,25,38,16,56,17,0,16,40,28,266,64,6,8,260,62
0500000US42107,42107,"Schuylkill County, Pennsylvania",144287,*****,135378,342,4052,235,244,72,717,119,31,33,1705,349,2160,305,227,79,1933,290
0500000US42109,42109,"Snyder County, Pennsylvania",40570,*****,39197,98,361,84,24,26,297,34,0,22,217,79,474,96,66,39,408,91
0500000US42111,42111,"Somerset County, Pennsylvania",75619,*****,72098,85,2080,114,50,32,292,83,30,43,327,64,742,150,81,55,661,141
0500000US42113,42113,"Sullivan County, Pennsylvania",6192,*****,5818,33,158,109,32,38,28,22,0,15,46,36,110,77,11,26,99,64
0500000US42115,42115,"Susquehanna County, Pennsylvania",41716,*****,40699,60,262,51,84,37,160,22,22,20,173,60,316,58,4,5,312,57
0500000US42117,42117,"Tioga County, Pennsylvania",41550,*****,40349,61,238,55,50,31,224,22,15,16,114,54,560,75,52,30,508,70
0500000US42119,42119,"Union County, Pennsylvania",45056,*****,39384,355,2990,213,245,93,783,70,14,25,839,286,801,268,206,103,595,241
0500000US42121,42121,"Venango County, Pennsylvania",52880,*****,51252,64,484,102,22,14,196,41,0,24,80,45,846,112,26,25,820,108
0500000US42123,42123,"Warren County, Pennsylvania",40345,*****,39488,27,185,43,47,25,209,36,0,22,33,23,383,62,17,13,366,59
0500000US42125,42125,"Washington County, Pennsylvania",207661,*****,194604,309,6286,371,236,108,2010,264,22,24,500,149,4003,372,154,82,3849,380
0500000US42127,42127,"Wayne County, Pennsylvania",51656,*****,48572,116,1764,120,143,69,301,46,0,24,193,68,683,145,120,59,563,142
0500000US42129,42129,"Westmoreland County, Pennsylvania",356835,*****,338659,254,8432,438,317,158,3093,313,54,48,556,174,5724,558,498,295,5226,468
0500000US42131,42131,"Wyoming County, Pennsylvania",27760,*****,26991,40,188,58,22,13,101,35,0,19,75,33,383,68,9,9,374,68
0500000US42133,42133,"York County, Pennsylvania",442216,*****,393265,1108,25093,735,521,181,6417,304,175,100,5778,1004,10967,892,1040,394,9927,831
