"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"2248","224","1905","215","42","46","0","11","170","127","10","16","56","52","65","48","0","11","65","48","1400000US17031060200","Census Tract 602, Cook County, Illinois"
"2936","297","2521","308","49","62","12","18","242","210","0","11","35","33","77","58","0","11","77","58","1400000US17031060300","Census Tract 603, Cook County, Illinois"
"3877","303","3517","313","25","31","0","11","136","88","0","11","77","63","122","149","0","11","122","149","1400000US17031060400","Census Tract 604, Cook County, Illinois"
"1197","100","952","121","34","40","0","11","154","71","0","11","17","28","40","28","21","20","19","19","1400000US17031060500","Census Tract 605, Cook County, Illinois"
"5037","501","3846","497","192","101","0","16","509","254","0","16","119","93","371","208","46","45","325","186","1400000US17031060800","Census Tract 608, Cook County, Illinois"
"7292","774","5998","813","625","174","0","16","412","250","0","16","99","159","158","136","23","36","135","134","1400000US17031060900","Census Tract 609, Cook County, Illinois"
"2202","222","2007","235","33","30","0","11","120","81","0","11","10","15","32","26","0","11","32","26","1400000US17031061000","Census Tract 610, Cook County, Illinois"
"1368","186","1260","175","46","32","0","11","55","48","0","11","0","11","7","10","7","10","0","11","1400000US17031061100","Census Tract 611, Cook County, Illinois"
"2164","268","1934","253","28","25","0","11","94","55","0","11","24","16","84","54","0","11","84","54","1400000US17031061200","Census Tract 612, Cook County, Illinois"
"2000","168","1824","144","27","23","0","11","41","25","0","11","18","15","90","82","47","52","43","34","1400000US17031061500","Census Tract 615, Cook County, Illinois"
"1415","122","1103","136","67","47","0","11","102","53","0","11","43","30","100","72","0","11","100","72","1400000US17031061800","Census Tract 618, Cook County, Illinois"
"3492","342","2607","384","79","66","29","42","652","233","0","11","16","26","109","75","14","23","95","68","1400000US17031061901","Census Tract 619.01, Cook County, Illinois"
"4759","597","3966","565","134","78","24","37","473","266","0","11","44","70","118","79","29","46","89","63","1400000US17031061902","Census Tract 619.02, Cook County, Illinois"
"3027","306","2607","332","117","71","0","11","145","77","0","11","0","11","158","94","0","11","158","94","1400000US17031062000","Census Tract 620, Cook County, Illinois"
"3722","307","3198","275","180","106","0","11","247","165","0","11","0","11","97","61","22","36","75","49","1400000US17031062100","Census Tract 621, Cook County, Illinois"
"2988","331","2829","334","33","36","0","11","74","51","0","11","52","55","0","11","0","11","0","11","1400000US17031062200","Census Tract 622, Cook County, Illinois"
"1595","128","1330","131","34","25","0","11","119","52","0","11","21","30","91","37","0","11","91","37","1400000US17031062300","Census Tract 623, Cook County, Illinois"
"1571","126","1377","117","75","48","0","11","43","31","0","11","50","54","26","19","0","11","26","19","1400000US17031062400","Census Tract 624, Cook County, Illinois"
"1556","151","1362","150","49","51","0","11","145","69","0","11","0","11","0","11","0","11","0","11","1400000US17031062500","Census Tract 625, Cook County, Illinois"
"2442","174","2037","187","45","40","0","11","245","103","8","12","6","10","101","59","7","11","94","57","1400000US17031062600","Census Tract 626, Cook County, Illinois"
"2982","313","2786","305","7","12","18","28","40","34","0","11","54","52","77","50","7","10","70","49","1400000US17031062700","Census Tract 627, Cook County, Illinois"
"3460","263","2999","296","77","53","17","24","301","158","0","11","0","11","66","52","0","11","66","52","1400000US17031062800","Census Tract 628, Cook County, Illinois"
"3818","286","3200","293","276","192","0","11","218","108","0","11","27","25","97","63","34","42","63","43","1400000US17031062900","Census Tract 629, Cook County, Illinois"
"3456","267","2649","307","172","91","0","11","353","132","41","51","42","39","199","101","0","11","199","101","1400000US17031063000","Census Tract 630, Cook County, Illinois"
"2238","211","1921","203","24","26","0","11","150","85","0","11","29","32","114","63","24","28","90","56","1400000US17031063100","Census Tract 631, Cook County, Illinois"
"6745","542","6054","497","193","148","0","16","346","315","0","16","34","53","118","96","0","16","118","96","1400000US17031063200","Census Tract 632, Cook County, Illinois"
"2735","200","2245","202","164","63","0","11","123","70","0","11","48","38","155","74","22","26","133","65","1400000US17031063301","Census Tract 633.01, Cook County, Illinois"
"3967","346","3408","366","120","80","0","11","370","178","0","11","0","11","69","70","0","11","69","70","1400000US17031063302","Census Tract 633.02, Cook County, Illinois"
"1243","100","1079","113","0","11","0","11","158","55","0","11","0","11","6","9","0","11","6","9","1400000US17031063303","Census Tract 633.03, Cook County, Illinois"
"2443","253","2127","231","65","46","0","11","177","68","0","11","0","11","74","54","0","11","74","54","1400000US17031063400","Census Tract 634, Cook County, Illinois"
"3885","393","3202","386","91","80","15","25","210","101","0","11","160","169","207","203","0","11","207","203","1400000US17031070101","Census Tract 701.01, Cook County, Illinois"
"2918","284","2500","250","173","113","0","11","118","64","16","24","39","38","72","58","0","11","72","58","1400000US17031070102","Census Tract 701.02, Cook County, Illinois"
"1636","154","1328","168","64","85","0","11","173","93","0","11","43","41","28","24","0","11","28","24","1400000US17031070103","Census Tract 701.03, Cook County, Illinois"
"4216","429","3677","411","166","100","0","11","195","115","0","11","91","101","87","71","0","11","87","71","1400000US17031070200","Census Tract 702, Cook County, Illinois"
"3634","262","3254","269","31","29","0","11","174","58","0","11","0","11","175","96","40","44","135","85","1400000US17031070300","Census Tract 703, Cook County, Illinois"
"3151","284","2590","295","177","116","0","11","254","168","0","11","35","44","95","72","0","11","95","72","1400000US17031070400","Census Tract 704, Cook County, Illinois"
"3458","405","2942","370","237","117","0","11","189","150","0","11","0","11","90","76","0","11","90","76","1400000US17031070500","Census Tract 705, Cook County, Illinois"
"3296","351","2994","384","11","19","0","11","215","137","0","11","39","42","37","36","9","14","28","32","1400000US17031070600","Census Tract 706, Cook County, Illinois"
"4191","480","3009","337","673","449","7","10","352","219","0","11","53","57","97","61","18","22","79","52","1400000US17031070700","Census Tract 707, Cook County, Illinois"
"4634","543","3820","501","316","115","8","15","332","111","0","11","29","35","129","63","30","30","99","50","1400000US17031071000","Census Tract 710, Cook County, Illinois"
"3394","356","2694","305","56","35","0","11","388","236","0","11","75","48","181","103","35","28","146","100","1400000US17031071100","Census Tract 711, Cook County, Illinois"
"1956","202","1541","239","162","97","0","11","160","137","0","11","57","72","36","31","0","11","36","31","1400000US17031071200","Census Tract 712, Cook County, Illinois"
"4308","334","3445","393","45","50","0","11","597","350","0","11","82","106","139","98","12","18","127","96","1400000US17031071300","Census Tract 713, Cook County, Illinois"
"5096","439","4234","423","282","135","0","16","274","115","0","16","82","76","224","129","5","11","219","128","1400000US17031071400","Census Tract 714, Cook County, Illinois"
"6187","474","5376","457","131","101","0","16","475","213","0","16","79","102","126","106","0","16","126","106","1400000US17031071500","Census Tract 715, Cook County, Illinois"
"1914","149","1469","150","217","104","0","11","171","84","0","11","0","11","57","30","0","11","57","30","1400000US17031071600","Census Tract 716, Cook County, Illinois"
"1670","182","1264","200","149","76","0","11","160","80","0","11","46","57","51","43","0","11","51","43","1400000US17031071700","Census Tract 717, Cook County, Illinois"
"2613","277","1949","265","312","180","0","11","305","171","0","11","0","11","47","44","0","11","47","44","1400000US17031071800","Census Tract 718, Cook County, Illinois"
"6741","643","5585","598","197","127","47","75","484","243","0","16","26","38","402","342","0","16","402","342","1400000US17031080100","Census Tract 801, Cook County, Illinois"
"3160","291","2611","242","185","156","0","11","280","238","0","11","19","29","65","76","45","69","20","32","1400000US17031080201","Census Tract 802.01, Cook County, Illinois"
"3339","399","3048","416","111","66","0","11","147","138","0","11","33","54","0","11","0","11","0","11","1400000US17031080202","Census Tract 802.02, Cook County, Illinois"
"4911","382","4161","414","174","185","0","11","475","196","0","11","31","35","70","66","32","47","38","43","1400000US17031080300","Census Tract 803, Cook County, Illinois"
"4331","493","1451","300","2517","457","3","6","107","81","0","11","22","35","231","151","0","11","231","151","1400000US17031080400","Census Tract 804, Cook County, Illinois"
"8204","679","5522","605","1180","333","0","16","1234","335","0","16","97","85","171","120","26","35","145","119","1400000US17031081000","Census Tract 810, Cook County, Illinois"
"4200","414","3244","323","399","176","0","11","336","158","0","11","42","67","179","141","0","11","179","141","1400000US17031081100","Census Tract 811, Cook County, Illinois"
"4711","406","3865","355","147","97","0","11","654","303","0","11","18","30","27","33","0","11","27","33","1400000US17031081201","Census Tract 812.01, Cook County, Illinois"
"2928","240","2520","239","72","74","0","11","210","86","0","11","79","65","47","57","0","11","47","57","1400000US17031081202","Census Tract 812.02, Cook County, Illinois"
"5393","543","4292","503","168","108","0","16","754","257","0","16","50","47","129","95","17","29","112","86","1400000US17031081300","Census Tract 813, Cook County, Illinois"
"2224","227","1858","192","32","28","0","11","183","83","0","11","27","35","124","70","15","24","109","66","1400000US17031081401","Census Tract 814.01, Cook County, Illinois"
"5651","529","3826","502","237","192","0","16","1442","395","0","16","0","16","146","132","0","16","146","132","1400000US17031081402","Census Tract 814.02, Cook County, Illinois"
"8450","687","5990","653","239","171","0","16","1906","379","0","16","172","162","143","165","0","16","143","165","1400000US17031081403","Census Tract 814.03, Cook County, Illinois"
"4521","465","3172","474","91","80","1","3","1109","240","0","11","101","111","47","42","0","11","47","42","1400000US17031081500","Census Tract 815, Cook County, Illinois"
"4040","368","2973","371","201","189","0","11","700","262","0","11","31","36","135","83","0","11","135","83","1400000US17031081600","Census Tract 816, Cook County, Illinois"
"4118","347","3074","323","153","81","0","11","732","284","0","11","15","26","144","72","36","40","108","67","1400000US17031081700","Census Tract 817, Cook County, Illinois"
"10298","736","8216","842","250","204","0","18","1340","583","0","18","191","190","301","332","0","18","301","332","1400000US17031081800","Census Tract 818, Cook County, Illinois"
"1026","103","597","82","379","84","0","11","39","29","0","11","11","10","0","11","0","11","0","11","1400000US17031081900","Census Tract 819, Cook County, Illinois"
"3509","188","2961","226","26","41","0","11","188","114","0","11","95","81","239","166","17","21","222","165","1400000US17031090100","Census Tract 901, Cook County, Illinois"
"6416","478","6109","522","16","25","0","16","176","164","0","16","50","78","65","66","0","16","65","66","1400000US17031090200","Census Tract 902, Cook County, Illinois"
"1339","96","1268","104","0","11","0","11","23","20","0","11","5","9","43","34","9","13","34","30","1400000US17031090300","Census Tract 903, Cook County, Illinois"
"5630","687","5364","723","1","2","0","16","167","135","0","16","63","71","35","52","35","52","0","16","1400000US17031100100","Census Tract 1001, Cook County, Illinois"
"6819","582","5759","539","229","234","27","42","248","220","0","16","344","260","212","147","71","64","141","126","1400000US17031100200","Census Tract 1002, Cook County, Illinois"
"6259","423","5468","446","58","59","14","23","303","214","0","16","284","218","132","111","22","38","110","104","1400000US17031100300","Census Tract 1003, Cook County, Illinois"
"3404","184","3045","207","2","3","13","21","68","55","0","11","184","154","92","67","25","39","67","60","1400000US17031100400","Census Tract 1004, Cook County, Illinois"
"5840","328","5031","404","17","25","0","16","152","103","23","35","207","143","410","264","65","101","345","236","1400000US17031100500","Census Tract 1005, Cook County, Illinois"
"4792","317","3957","386","60","92","0","11","373","114","0","11","271","195","131","82","79","65","52","51","1400000US17031100600","Census Tract 1006, Cook County, Illinois"
"5180","395","4555","427","10","15","12","19","314","259","0","16","248","216","41","32","0","16","41","32","1400000US17031100700","Census Tract 1007, Cook County, Illinois"
"5514","469","4697","465","64","64","0","16","405","196","0","16","241","236","107","107","0","16","107","107","1400000US17031110100","Census Tract 1101, Cook County, Illinois"
"3095","524","2523","372","42","45","0","11","368","453","0","11","133","106","29","41","29","41","0","11","1400000US17031110200","Census Tract 1102, Cook County, Illinois"
"5331","424","4386","415","11","17","42","47","354","145","0","16","360","260","178","119","0","16","178","119","1400000US17031110300","Census Tract 1103, Cook County, Illinois"
"4666","358","3333","314","22","23","11","17","423","165","0","11","580","291","297","167","118","97","179","135","1400000US17031110400","Census Tract 1104, Cook County, Illinois"
"5323","442","3854","491","41","41","0","16","853","210","15","26","402","247","158","119","22","29","136","117","1400000US17031110501","Census Tract 1105.01, Cook County, Illinois"
"3574","343","2363","365","134","97","42","50","231","124","0","11","592","298","212","112","82","74","130","89","1400000US17031110502","Census Tract 1105.02, Cook County, Illinois"
"4158","282","3824","283","12","21","0","11","144","83","0","11","60","71","118","113","12","18","106","114","1400000US17031120100","Census Tract 1201, Cook County, Illinois"
"4607","237","3693","256","142","133","0","11","465","205","0","11","180","143","127","105","0","11","127","105","1400000US17031120200","Census Tract 1202, Cook County, Illinois"
"6892","363","5661","453","59","89","0","16","869","259","0","16","67","109","236","119","26","37","210","120","1400000US17031120300","Census Tract 1203, Cook County, Illinois"
"3727","323","2475","267","18","26","0","11","603","113","0","11","389","223","242","133","87","80","155","105","1400000US17031120400","Census Tract 1204, Cook County, Illinois"
"5341","483","3419","474","186","166","7","16","1605","342","0","16","21","26","103","105","0","16","103","105","1400000US17031130100","Census Tract 1301, Cook County, Illinois"
"1571","140","1127","124","15","23","0","11","242","99","0","11","128","78","59","47","0","11","59","47","1400000US17031130200","Census Tract 1302, Cook County, Illinois"
"5509","380","3228","350","222","184","62","96","1491","321","0","16","345","264","161","97","12","17","149","96","1400000US17031130300","Census Tract 1303, Cook County, Illinois"
"3194","379","1805","395","442","237","68","111","381","156","0","11","392","255","106","86","47","58","59","61","1400000US17031140100","Census Tract 1401, Cook County, Illinois"
"6514","635","3818","622","357","162","2","2","1156","270","0","16","1030","485","151","90","58","56","93","67","1400000US17031140200","Census Tract 1402, Cook County, Illinois"
"2839","335","1312","350","81","70","32","37","653","229","0","11","686","400","75","40","7","11","68","41","1400000US17031140301","Census Tract 1403.01, Cook County, Illinois"
"4189","431","2024","373","228","104","0","11","724","225","0","11","528","336","685","363","262","212","423","258","1400000US17031140302","Census Tract 1403.02, Cook County, Illinois"
"5978","730","4042","826","26","34","0","16","746","298","0","16","872","519","292","207","206","181","86","94","1400000US17031140400","Census Tract 1404, Cook County, Illinois"
"3920","422","2056","470","262","174","0","11","827","429","0","11","682","317","93","108","0","11","93","108","1400000US17031140500","Census Tract 1405, Cook County, Illinois"
"2886","243","1407","292","341","182","0","11","695","194","0","11","399","196","44","47","26","28","18","29","1400000US17031140601","Census Tract 1406.01, Cook County, Illinois"
"5003","527","2977","538","360","172","0","16","676","243","0","16","791","419","199","127","68","89","131","80","1400000US17031140602","Census Tract 1406.02, Cook County, Illinois"
"3028","264","1427","259","173","89","9","15","561","187","0","11","714","253","144","81","15","21","129","80","1400000US17031140701","Census Tract 1407.01, Cook County, Illinois"
"5882","465","3846","541","232","176","14","22","286","122","0","16","1167","461","337","241","78","71","259","227","1400000US17031140702","Census Tract 1407.02, Cook County, Illinois"
"6373","711","3898","631","224","210","0","16","783","314","0","16","1351","700","117","74","0","16","117","74","1400000US17031140800","Census Tract 1408, Cook County, Illinois"
"7753","707","5598","540","41","42","67","82","571","251","0","16","981","503","495","298","186","181","309","244","1400000US17031150200","Census Tract 1502, Cook County, Illinois"
"7862","722","5851","661","185","131","0","16","332","156","0","16","823","499","671","367","266","240","405","297","1400000US17031150300","Census Tract 1503, Cook County, Illinois"
"4909","429","3479","457","113","108","66","84","225","158","0","11","497","352","529","254","254","207","275","163","1400000US17031150401","Census Tract 1504.01, Cook County, Illinois"
"3817","336","2737","338","42","47","23","38","203","158","0","11","737","402","75","87","66","78","9","16","1400000US17031150402","Census Tract 1504.02, Cook County, Illinois"
"3903","364","2907","352","151","112","10","15","295","172","0","11","236","157","304","182","66","74","238","162","1400000US17031150501","Census Tract 1505.01, Cook County, Illinois"
"4339","526","3133","430","81","63","25","41","238","157","0","11","570","446","292","232","105","163","187","178","1400000US17031150502","Census Tract 1505.02, Cook County, Illinois"
