"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"3562","564","1820","314","801","226","25","37","272","154","0","12","605","517","39","34","17","28","22","21","1400000US17031010701","Census Tract 107.01, Cook County, Illinois"
"5209","1078","2365","421","1741","849","0","17","334","236","0","17","249","227","520","590","395","585","125","79","1400000US17031010702","Census Tract 107.02, Cook County, Illinois"
"3742","649","1395","276","1386","488","0","12","178","100","0","12","453","290","330","311","21","28","309","313","1400000US17031020100","Census Tract 201, Cook County, Illinois"
"6980","1121","3569","689","560","228","0","17","1166","471","0","17","547","449","1138","907","1049","891","89","111","1400000US17031020200","Census Tract 202, Cook County, Illinois"
"5447","747","4530","742","134","96","9","16","568","172","0","17","88","85","118","114","6","9","112","113","1400000US17031020301","Census Tract 203.01, Cook County, Illinois"
"5116","1005","3827","950","283","129","58","117","586","163","0","17","155","242","207","129","2","5","205","129","1400000US17031020302","Census Tract 203.02, Cook County, Illinois"
"4011","623","2012","354","896","294","0","12","460","209","0","12","174","163","469","432","298","407","171","92","1400000US17031020400","Census Tract 204, Cook County, Illinois"
"6744","1273","2060","1067","987","408","0","17","2901","809","0","17","521","310","275","211","51","76","224","189","1400000US17031020500","Census Tract 205, Cook County, Illinois"
"6112","1115","4216","963","405","355","61","88","1060","818","2","4","57","90","311","197","53","62","258","190","1400000US17031020601","Census Tract 206.01, Cook County, Illinois"
"5239","1235","2565","1082","663","375","0","17","1044","551","0","17","888","367","79","79","3","7","76","80","1400000US17031020602","Census Tract 206.02, Cook County, Illinois"
"1764","191","1326","207","111","74","0","12","172","82","0","12","59","67","96","49","8","8","88","48","1400000US17031020701","Census Tract 207.01, Cook County, Illinois"
"8674","1991","5159","1717","527","410","0","17","1810","1016","0","17","736","665","442","379","330","321","112","151","1400000US17031020702","Census Tract 207.02, Cook County, Illinois"
"5859","1075","3401","500","680","823","0","17","954","415","15","24","97","131","712","521","227","344","485","384","1400000US17031020801","Census Tract 208.01, Cook County, Illinois"
"8536","1569","3095","1144","678","412","383","293","2865","858","0","17","461","461","1054","830","160","150","894","815","1400000US17031020802","Census Tract 208.02, Cook County, Illinois"
"6094","748","2601","694","1349","472","0","17","1697","537","0","17","109","108","338","222","78","69","260","231","1400000US17031020901","Census Tract 209.01, Cook County, Illinois"
"4445","591","2165","495","789","334","0","12","1188","281","0","12","216","198","87","67","29","39","58","55","1400000US17031020902","Census Tract 209.02, Cook County, Illinois"
"3791","578","1822","345","1002","509","18","29","695","224","0","12","166","161","88","82","0","12","88","82","1400000US17031030101","Census Tract 301.01, Cook County, Illinois"
"3192","708","1516","241","482","178","9","15","836","632","0","12","171","106","178","112","69","70","109","82","1400000US17031030102","Census Tract 301.02, Cook County, Illinois"
"2490","266","1444","306","580","181","9","19","343","111","0","12","61","50","53","43","20","25","33","31","1400000US17031030103","Census Tract 301.03, Cook County, Illinois"
"3425","389","2124","295","293","109","9","17","885","308","0","12","50","42","64","40","35","26","29","30","1400000US17031030104","Census Tract 301.04, Cook County, Illinois"
"5863","1137","4199","357","236","146","0","17","199","88","0","17","272","199","957","1074","799","1025","158","109","1400000US17031030200","Census Tract 302, Cook County, Illinois"
"3722","599","1988","483","656","351","20","31","522","245","0","12","172","156","364","387","275","384","89","63","1400000US17031030300","Census Tract 303, Cook County, Illinois"
"2606","460","1871","312","106","69","24","26","89","68","0","12","130","135","386","314","189","277","197","156","1400000US17031030400","Census Tract 304, Cook County, Illinois"
"6870","778","5230","853","352","179","0","17","469","245","14","28","234","124","571","305","60","58","511","305","1400000US17031030500","Census Tract 305, Cook County, Illinois"
"3981","962","1896","428","961","831","0","12","887","280","0","12","20","34","217","214","32","51","185","209","1400000US17031030601","Census Tract 306.01, Cook County, Illinois"
"2355","228","1440","222","504","178","0","12","279","123","0","12","28","36","104","72","9","17","95","70","1400000US17031030603","Census Tract 306.03, Cook County, Illinois"
"3267","395","1874","330","697","214","0","12","530","262","0","12","8","15","158","94","69","68","89","60","1400000US17031030604","Census Tract 306.04, Cook County, Illinois"
"1528","179","710","142","508","130","0","12","240","111","0","12","46","60","24","24","0","12","24","24","1400000US17031030701","Census Tract 307.01, Cook County, Illinois"
"2352","454","1420","194","29","28","0","12","772","344","0","12","22","23","109","86","25","24","84","81","1400000US17031030702","Census Tract 307.02, Cook County, Illinois"
"3035","360","1966","317","514","164","27","42","146","69","0","12","110","86","272","211","206","204","66","47","1400000US17031030703","Census Tract 307.03, Cook County, Illinois"
"2774","467","1632","288","555","324","0","12","517","398","0","12","11","30","59","87","0","12","59","87","1400000US17031030706","Census Tract 307.06, Cook County, Illinois"
"4389","478","3457","451","238","177","0","12","420","232","0","12","192","193","82","76","0","12","82","76","1400000US17031030800","Census Tract 308, Cook County, Illinois"
"3053","328","2355","310","227","156","16","23","298","160","0","12","6","9","151","96","20","22","131","92","1400000US17031030900","Census Tract 309, Cook County, Illinois"
"3847","443","3068","385","57","39","0","12","215","147","0","12","117","112","390","289","132","163","258","238","1400000US17031031000","Census Tract 310, Cook County, Illinois"
"4596","588","3729","568","203","169","0","12","398","210","0","12","15","23","251","182","73","115","178","138","1400000US17031031100","Census Tract 311, Cook County, Illinois"
"6235","913","2659","546","1991","649","7","14","901","492","0","17","418","304","259","186","91","114","168","142","1400000US17031031200","Census Tract 312, Cook County, Illinois"
"7796","837","4188","475","1307","241","19","28","1803","696","0","17","221","211","258","212","20","29","238","207","1400000US17031031300","Census Tract 313, Cook County, Illinois"
"4840","551","3665","529","269","138","0","12","596","253","0","12","68","71","242","124","53","49","189","112","1400000US17031031400","Census Tract 314, Cook County, Illinois"
"4794","841","1846","342","1554","794","7","11","827","262","0","12","420","336","140","87","37","47","103","70","1400000US17031031501","Census Tract 315.01, Cook County, Illinois"
"4693","472","2117","409","1731","363","67","103","175","115","0","12","236","206","367","262","123","142","244","221","1400000US17031031502","Census Tract 315.02, Cook County, Illinois"
"6809","1198","4756","1000","1219","397","224","211","225","127","0","17","168","124","217","138","115","100","102","87","1400000US17031031700","Census Tract 317, Cook County, Illinois"
"1976","274","1347","149","79","59","2","4","272","105","0","12","91","66","185","133","71","64","114","91","1400000US17031031800","Census Tract 318, Cook County, Illinois"
"2553","394","1990","327","270","168","0","12","157","114","0","12","60","59","76","58","0","12","76","58","1400000US17031031900","Census Tract 319, Cook County, Illinois"
"7166","1264","5727","1158","660","434","0","17","304","303","0","17","262","214","213","203","50","87","163","179","1400000US17031032100","Census Tract 321, Cook County, Illinois"
"3934","433","3120","391","359","235","15","33","113","83","0","12","201","168","126","81","13","21","113","78","1400000US17031040100","Census Tract 401, Cook County, Illinois"
"6875","1012","5105","944","101","79","1","2","575","224","0","17","661","430","432","219","25","40","407","213","1400000US17031040201","Census Tract 402.01, Cook County, Illinois"
"7427","1149","3871","1035","323","202","96","170","1303","532","0","17","485","363","1349","948","180","193","1169","943","1400000US17031040202","Census Tract 402.02, Cook County, Illinois"
"2844","388","1759","319","59","48","0","12","899","322","0","12","71","112","56","63","0","12","56","63","1400000US17031040300","Census Tract 403, Cook County, Illinois"
"3442","573","2764","501","119","134","23","35","247","226","0","12","32","35","257","151","39","42","218","147","1400000US17031040401","Census Tract 404.01, Cook County, Illinois"
"4796","400","4034","348","71","55","0","12","210","112","0","12","202","157","279","136","27","32","252","129","1400000US17031040402","Census Tract 404.02, Cook County, Illinois"
"2635","381","2027","347","248","192","0","12","19","20","0","12","261","250","80","51","15","23","65","46","1400000US17031040600","Census Tract 406, Cook County, Illinois"
"3320","372","2788","337","64","52","0","12","200","108","0","12","115","83","153","95","21","25","132","90","1400000US17031040700","Census Tract 407, Cook County, Illinois"
"1629","229","1363","224","44","40","0","12","42","41","0","12","58","53","122","49","8","13","114","47","1400000US17031040800","Census Tract 408, Cook County, Illinois"
"1810","259","1587","247","33","33","0","12","82","63","0","12","22","35","86","73","0","12","86","73","1400000US17031040900","Census Tract 409, Cook County, Illinois"
"2832","375","2412","346","97","78","38","60","130","62","0","12","47","59","108","69","0","12","108","69","1400000US17031050100","Census Tract 501, Cook County, Illinois"
"5594","871","4490","477","179","179","0","17","223","126","36","55","16","25","650","579","309","487","341","308","1400000US17031050200","Census Tract 502, Cook County, Illinois"
"2550","371","1789","265","6","9","0","12","326","200","0","12","92","83","337","246","93","80","244","215","1400000US17031050300","Census Tract 503, Cook County, Illinois"
"5911","925","5044","734","3","7","0","17","485","411","0","17","14","22","365","277","8","14","357","277","1400000US17031050500","Census Tract 505, Cook County, Illinois"
"2178","327","2113","331","0","12","0","12","33","30","0","12","0","12","32","48","0","12","32","48","1400000US17031050600","Census Tract 506, Cook County, Illinois"
"1435","222","1357","229","0","12","0","12","49","31","0","12","8","8","21","20","0","12","21","20","1400000US17031050700","Census Tract 507, Cook County, Illinois"
"1527","332","1130","211","53","50","2","3","67","45","0","12","38","40","237","252","10","10","227","252","1400000US17031050800","Census Tract 508, Cook County, Illinois"
"1452","226","1106","200","43","30","0","12","99","71","0","12","140","111","64","44","18","24","46","35","1400000US17031050900","Census Tract 509, Cook County, Illinois"
"1783","216","1482","174","80","73","0","12","121","71","0","12","33","33","67","51","20","30","47","37","1400000US17031051000","Census Tract 510, Cook County, Illinois"
"1820","290","1392","198","27","36","0","12","102","73","0","12","15","25","284","164","162","138","122","88","1400000US17031051100","Census Tract 511, Cook County, Illinois"
"1531","220","1323","204","63","30","0","12","60","41","0","12","5","8","80","43","17","13","63","42","1400000US17031051200","Census Tract 512, Cook County, Illinois"
"2933","445","2478","477","186","164","0","12","63","50","0","12","98","123","108","69","9","20","99","68","1400000US17031051300","Census Tract 513, Cook County, Illinois"
"2220","362","1645","347","158","130","1","3","237","176","27","39","86","98","66","45","6","9","60","41","1400000US17031051400","Census Tract 514, Cook County, Illinois"
"3109","483","2486","406","113","90","0","12","296","224","0","12","7","12","207","108","0","12","207","108","1400000US17031060100","Census Tract 601, Cook County, Illinois"
"2191","318","1796","244","42","46","0","12","71","55","10","19","198","214","74","49","6","9","68","49","1400000US17031060200","Census Tract 602, Cook County, Illinois"
"2918","455","2322","350","12","18","11","18","257","186","0","12","34","32","282","288","208","284","74","54","1400000US17031060300","Census Tract 603, Cook County, Illinois"
"3981","428","3655","423","26","30","0","12","143","105","0","12","97","89","60","46","17","19","43","42","1400000US17031060400","Census Tract 604, Cook County, Illinois"
"1233","170","981","169","34","37","0","12","189","87","0","12","0","12","29","24","17","20","12","13","1400000US17031060500","Census Tract 605, Cook County, Illinois"
"5225","669","3734","584","260","184","0","17","694","348","0","17","133","90","404","242","125","115","279","187","1400000US17031060800","Census Tract 608, Cook County, Illinois"
"6815","1128","5923","1092","176","200","0","17","378","208","0","17","94","143","244","154","60","59","184","147","1400000US17031060900","Census Tract 609, Cook County, Illinois"
"2224","373","1891","278","43","35","0","12","82","51","0","12","11","16","197","241","0","12","197","241","1400000US17031061000","Census Tract 610, Cook County, Illinois"
"1431","238","1227","182","63","39","0","12","53","48","0","12","23","34","65","79","8","11","57","78","1400000US17031061100","Census Tract 611, Cook County, Illinois"
"2161","272","1840","251","34","27","0","12","117","73","0","12","56","55","114","68","0","12","114","68","1400000US17031061200","Census Tract 612, Cook County, Illinois"
"2051","226","1768","193","75","90","0","12","79","43","0","12","16","16","113","81","49","46","64","52","1400000US17031061500","Census Tract 615, Cook County, Illinois"
"1409","188","1064","153","35","32","0","12","178","119","0","12","47","27","85","54","26","32","59","49","1400000US17031061800","Census Tract 618, Cook County, Illinois"
"3384","444","2448","387","225","241","18","32","441","154","0","12","41","49","211","184","101","160","110","95","1400000US17031061901","Census Tract 619.01, Cook County, Illinois"
"4607","830","3677","700","292","293","19","27","443","268","0","12","47","74","129","91","42","52","87","72","1400000US17031061902","Census Tract 619.02, Cook County, Illinois"
"3057","404","2583","393","98","62","0","12","132","73","0","12","35","47","209","127","41","58","168","124","1400000US17031062000","Census Tract 620, Cook County, Illinois"
"3710","504","3151","478","105","82","0","12","327","170","0","12","48","54","79","51","19","30","60","42","1400000US17031062100","Census Tract 621, Cook County, Illinois"
"3252","612","3012","617","24","26","0","12","101","82","0","12","59","56","56","63","19","30","37","56","1400000US17031062200","Census Tract 622, Cook County, Illinois"
"1616","229","1284","222","34","26","0","12","138","66","0","12","19","28","141","57","24","35","117","43","1400000US17031062300","Census Tract 623, Cook County, Illinois"
"1510","173","1317","163","97","64","0","12","13","14","0","12","43","53","40","31","16","24","24","21","1400000US17031062400","Census Tract 624, Cook County, Illinois"
"1580","238","1404","239","27","32","0","12","149","97","0","12","0","12","0","12","0","12","0","12","1400000US17031062500","Census Tract 625, Cook County, Illinois"
"2438","399","1963","378","39","37","0","12","301","128","15","26","14","16","106","72","19","21","87","69","1400000US17031062600","Census Tract 626, Cook County, Illinois"
"2972","369","2638","308","29","24","12","20","74","63","0","12","56","51","163","88","57","56","106","76","1400000US17031062700","Census Tract 627, Cook County, Illinois"
"3443","524","3119","540","49","51","13","21","179","111","2","4","0","12","81","47","2","5","79","46","1400000US17031062800","Census Tract 628, Cook County, Illinois"
"3759","526","3029","343","128","131","0","12","249","133","0","12","216","259","137","89","89","76","48","43","1400000US17031062900","Census Tract 629, Cook County, Illinois"
"3506","464","2687","487","140","86","0","12","291","113","88","111","41","45","259","91","28","34","231","87","1400000US17031063000","Census Tract 630, Cook County, Illinois"
"2309","258","2022","273","0","12","0","12","121","82","0","12","32","33","134","63","31","25","103","57","1400000US17031063100","Census Tract 631, Cook County, Illinois"
"6285","770","5418","781","264","210","0","17","383","267","0","17","37","62","183","175","0","17","183","175","1400000US17031063200","Census Tract 632, Cook County, Illinois"
"2925","448","2160","315","278","173","0","12","170","103","0","12","61","57","256","183","144","157","112","95","1400000US17031063301","Census Tract 633.01, Cook County, Illinois"
"3867","543","3312","535","137","79","0","12","337","176","0","12","0","12","81","81","0","12","81","81","1400000US17031063302","Census Tract 633.02, Cook County, Illinois"
"1160","115","987","100","0","12","0","12","168","60","0","12","0","12","5","7","0","12","5","7","1400000US17031063303","Census Tract 633.03, Cook County, Illinois"
"2628","366","2235","348","107","78","0","12","209","105","0","12","0","12","77","67","0","12","77","67","1400000US17031063400","Census Tract 634, Cook County, Illinois"
"3848","654","3357","674","15","24","11","17","135","80","0","12","155","153","175","201","0","12","175","201","1400000US17031070101","Census Tract 701.01, Cook County, Illinois"
"3394","515","2876","494","228","132","0","12","141","80","0","12","98","78","51","45","0","12","51","45","1400000US17031070102","Census Tract 701.02, Cook County, Illinois"
"1469","130","1208","158","27","29","0","12","174","98","0","12","29","34","31","29","0","12","31","29","1400000US17031070103","Census Tract 701.03, Cook County, Illinois"
"4260","824","3536","686","165","84","0","12","270","185","2","5","103","97","184","164","0","12","184","164","1400000US17031070200","Census Tract 702, Cook County, Illinois"
"3729","694","3405","688","21","22","0","12","175","96","0","12","0","12","128","87","40","62","88","62","1400000US17031070300","Census Tract 703, Cook County, Illinois"
"3277","410","2868","412","128","78","0","12","201","135","0","12","8","13","72","54","0","12","72","54","1400000US17031070400","Census Tract 704, Cook County, Illinois"
"3256","421","2799","386","217","118","0","12","112","89","0","12","0","12","128","99","63","74","65","64","1400000US17031070500","Census Tract 705, Cook County, Illinois"
"3305","770","3002","743","10","15","0","12","194","120","0","12","74","54","25","27","6","11","19","24","1400000US17031070600","Census Tract 706, Cook County, Illinois"
"3880","616","2794","381","336","290","5","8","486","351","0","12","30","35","229","156","109","132","120","72","1400000US17031070700","Census Tract 707, Cook County, Illinois"
"4836","738","4013","722","322","93","0","12","356","110","0","12","31","39","114","68","18","23","96","57","1400000US17031071000","Census Tract 710, Cook County, Illinois"
"3397","546","2740","531","43","37","0","12","399","179","0","12","52","37","163","80","34","29","129","73","1400000US17031071100","Census Tract 711, Cook County, Illinois"
"1994","361","1701","304","106","78","0","12","52","38","0","12","67","78","68","53","42","48","26","29","1400000US17031071200","Census Tract 712, Cook County, Illinois"
"4378","562","3449","593","32","35","0","12","669","320","0","12","111","144","117","110","25","39","92","103","1400000US17031071300","Census Tract 713, Cook County, Illinois"
"4998","730","4247","671","246","170","0","12","288","174","0","12","70","80","147","112","7","14","140","111","1400000US17031071400","Census Tract 714, Cook County, Illinois"
"6157","667","5304","537","200","102","0","17","447","254","0","17","174","161","32","38","0","17","32","38","1400000US17031071500","Census Tract 715, Cook County, Illinois"
"1975","326","1551","328","160","77","0","12","200","93","0","12","0","12","64","33","5","7","59","31","1400000US17031071600","Census Tract 716, Cook County, Illinois"
"1622","227","1278","198","155","118","0","12","163","133","0","12","4","6","22","21","0","12","22","21","1400000US17031071700","Census Tract 717, Cook County, Illinois"
"2579","412","1944","310","190","106","0","12","370","249","0","12","8","13","67","69","39","59","28","35","1400000US17031071800","Census Tract 718, Cook County, Illinois"
"6944","866","5813","779","153","85","0","17","614","343","0","17","0","17","364","291","23","36","341","289","1400000US17031080100","Census Tract 801, Cook County, Illinois"
"3038","640","2647","603","121","122","0","12","190","194","0","12","18","28","62","76","43","70","19","31","1400000US17031080201","Census Tract 802.01, Cook County, Illinois"
"3321","538","2985","530","89","69","0","12","134","106","0","12","30","46","83","127","83","127","0","12","1400000US17031080202","Census Tract 802.02, Cook County, Illinois"
"4697","499","3926","498","49","49","0","12","614","247","0","12","65","49","43","56","0","12","43","56","1400000US17031080300","Census Tract 803, Cook County, Illinois"
"4440","811","1420","401","2211","480","0","12","365","370","0","12","19","32","425","292","219","268","206","131","1400000US17031080400","Census Tract 804, Cook County, Illinois"
"8078","1019","5523","931","1166","346","0","17","1100","385","0","17","121","96","168","92","86","73","82","60","1400000US17031081000","Census Tract 810, Cook County, Illinois"
"4404","489","3350","433","358","183","0","12","470","224","0","12","55","67","171","142","19","30","152","139","1400000US17031081100","Census Tract 811, Cook County, Illinois"
"4688","439","3881","427","128","91","0","12","545","220","0","12","14","21","120","107","100","104","20","26","1400000US17031081201","Census Tract 812.01, Cook County, Illinois"
"3011","462","2727","419","63","58","0","12","114","61","0","12","43","28","64","73","0","12","64","73","1400000US17031081202","Census Tract 812.02, Cook County, Illinois"
"5726","865","4425","732","295","286","0","17","744","324","0","17","144","158","118","94","18","27","100","90","1400000US17031081300","Census Tract 813, Cook County, Illinois"
"2039","278","1653","221","45","40","0","12","251","175","0","12","32","39","58","42","14","22","44","44","1400000US17031081401","Census Tract 814.01, Cook County, Illinois"
"5429","628","3662","466","169","147","0","17","1271","426","0","17","102","160","225","173","0","17","225","173","1400000US17031081402","Census Tract 814.02, Cook County, Illinois"
"9069","1149","5472","607","173","143","0","17","2937","1108","0","17","235","195","252","199","36","58","216","188","1400000US17031081403","Census Tract 814.03, Cook County, Illinois"
"4645","760","3073","477","102","102","1","2","1291","642","0","12","104","118","74","63","47","53","27","41","1400000US17031081500","Census Tract 815, Cook County, Illinois"
"3986","506","3054","483","84","81","0","12","669","249","0","12","57","60","122","85","0","12","122","85","1400000US17031081600","Census Tract 816, Cook County, Illinois"
"4377","529","3357","440","164","79","0","12","567","239","0","12","16","26","273","196","164","179","109","59","1400000US17031081700","Census Tract 817, Cook County, Illinois"
"10974","1222","8251","891","190","184","0","19","1356","355","0","19","538","451","639","436","0","19","639","436","1400000US17031081800","Census Tract 818, Cook County, Illinois"
"1051","182","708","154","288","88","0","12","50","33","0","12","5","8","0","12","0","12","0","12","1400000US17031081900","Census Tract 819, Cook County, Illinois"
"3486","457","3003","443","33","42","0","12","149","99","0","12","78","81","223","169","0","12","223","169","1400000US17031090100","Census Tract 901, Cook County, Illinois"
"6166","890","5735","824","13","20","0","17","126","117","0","17","66","76","226","195","60","98","166","169","1400000US17031090200","Census Tract 902, Cook County, Illinois"
"1350","168","1252","171","0","12","0","12","7","10","0","12","25","31","66","53","7","11","59","49","1400000US17031090300","Census Tract 903, Cook County, Illinois"
"5746","762","5534","779","0","17","0","17","123","104","0","17","52","71","37","47","37","47","0","17","1400000US17031100100","Census Tract 1001, Cook County, Illinois"
"6755","968","5620","879","217","214","16","29","277","235","0","17","194","156","431","390","322","379","109","81","1400000US17031100200","Census Tract 1002, Cook County, Illinois"
"6343","585","5722","670","66","56","17","27","203","196","0","17","215","203","120","111","0","17","120","111","1400000US17031100300","Census Tract 1003, Cook County, Illinois"
"3386","537","2776","381","2","2","19","27","310","405","0","12","195","218","84","59","21","34","63","55","1400000US17031100400","Census Tract 1004, Cook County, Illinois"
"5620","648","4640","593","1","2","0","17","262","180","19","30","270","160","428","260","44","71","384","248","1400000US17031100500","Census Tract 1005, Cook County, Illinois"
"4821","649","3820","435","34","52","0","12","212","138","0","12","293","191","462","469","426","468","36","29","1400000US17031100600","Census Tract 1006, Cook County, Illinois"
"5417","735","4938","675","9","14","11","17","295","255","0","17","82","120","82","96","58","94","24","22","1400000US17031100700","Census Tract 1007, Cook County, Illinois"
"5686","904","4251","525","82","69","0","17","856","564","0","17","156","131","341","282","173","171","168","230","1400000US17031110100","Census Tract 1101, Cook County, Illinois"
"3107","548","2527","398","198","180","0","12","265","352","0","12","89","83","28","46","28","46","0","12","1400000US17031110200","Census Tract 1102, Cook County, Illinois"
"5305","898","3910","472","12","20","22","33","455","209","0","17","725","656","181","132","43","55","138","119","1400000US17031110300","Census Tract 1103, Cook County, Illinois"
"4480","486","3022","427","54","47","10","16","420","185","0","12","515","284","459","250","152","97","307","231","1400000US17031110400","Census Tract 1104, Cook County, Illinois"
"5076","628","3534","496","263","361","0","17","844","205","47","73","197","141","191","144","56","53","135","103","1400000US17031110501","Census Tract 1105.01, Cook County, Illinois"
"3540","586","2298","574","130","98","29","35","325","194","0","12","520","230","238","121","139","104","99","58","1400000US17031110502","Census Tract 1105.02, Cook County, Illinois"
"4515","452","4173","432","12","20","0","12","159","105","0","12","67","60","104","98","31","27","73","95","1400000US17031120100","Census Tract 1201, Cook County, Illinois"
"4771","498","3858","482","67","120","0","12","585","262","0","12","209","170","52","43","0","12","52","43","1400000US17031120200","Census Tract 1202, Cook County, Illinois"
"6826","816","5833","770","7","12","0","17","628","194","0","17","67","109","291","147","71","63","220","141","1400000US17031120300","Census Tract 1203, Cook County, Illinois"
"3816","524","2431","427","25","34","0","12","676","352","0","12","494","275","190","121","62","56","128","115","1400000US17031120400","Census Tract 1204, Cook County, Illinois"
"5279","708","3764","770","70","39","7","17","1339","294","0","17","8","13","91","95","0","17","91","95","1400000US17031130100","Census Tract 1301, Cook County, Illinois"
"1658","276","997","141","15","23","0","12","242","100","0","12","136","76","268","220","163","196","105","92","1400000US17031130200","Census Tract 1302, Cook County, Illinois"
"5617","869","2763","380","235","169","0","17","1816","744","0","17","379","286","424","236","229","203","195","117","1400000US17031130300","Census Tract 1303, Cook County, Illinois"
"3332","643","1622","525","428","294","69","112","303","159","0","12","626","349","284","202","209","193","75","58","1400000US17031140100","Census Tract 1401, Cook County, Illinois"
"6634","843","3249","581","396","241","0","17","1040","261","0","17","1647","726","302","274","194","202","108","83","1400000US17031140200","Census Tract 1402, Cook County, Illinois"
"2824","546","970","230","117","121","28","34","644","295","0","12","605","357","460","448","419","445","41","36","1400000US17031140301","Census Tract 1403.01, Cook County, Illinois"
"3842","576","2074","381","176","87","34","54","356","178","0","12","545","373","657","384","387","252","270","281","1400000US17031140302","Census Tract 1403.02, Cook County, Illinois"
"5639","765","3604","761","95","125","0","17","874","565","0","17","762","437","304","224","267","209","37","44","1400000US17031140400","Census Tract 1404, Cook County, Illinois"
"3782","578","1644","380","190","192","6","12","754","459","0","12","807","313","381","277","221","246","160","135","1400000US17031140500","Census Tract 1405, Cook County, Illinois"
"2803","396","1346","230","409","162","0","12","466","209","0","12","311","153","271","250","249","247","22","33","1400000US17031140601","Census Tract 1406.01, Cook County, Illinois"
"5124","742","2629","580","589","326","227","368","368","224","0","17","706","351","605","382","440","368","165","105","1400000US17031140602","Census Tract 1406.02, Cook County, Illinois"
"2999","372","1158","225","140","83","0","12","563","254","0","12","732","227","406","305","350","302","56","37","1400000US17031140701","Census Tract 1407.01, Cook County, Illinois"
"6083","708","3220","553","207","184","22","33","445","209","0","17","1310","457","879","487","638","429","241","186","1400000US17031140702","Census Tract 1407.02, Cook County, Illinois"
"6218","981","4279","1017","66","53","0","17","424","281","0","17","1190","570","259","159","125","112","134","96","1400000US17031140800","Census Tract 1408, Cook County, Illinois"
"7856","1275","5603","1135","79","61","58","125","567","209","0","17","935","471","614","458","90","106","524","446","1400000US17031150200","Census Tract 1502, Cook County, Illinois"
"7479","882","5734","761","155","126","0","17","414","230","0","17","585","296","591","366","362","299","229","197","1400000US17031150300","Census Tract 1503, Cook County, Illinois"
"4700","637","3380","436","81","92","49","73","452","422","0","12","487","351","251","133","111","93","140","99","1400000US17031150401","Census Tract 1504.01, Cook County, Illinois"
"3540","358","2573","346","159","152","14","22","120","76","0","12","467","277","207","189","187","183","20","24","1400000US17031150402","Census Tract 1504.02, Cook County, Illinois"
"3793","467","2568","398","33","43","12","18","457","299","0","12","484","275","239","175","33","56","206","165","1400000US17031150501","Census Tract 1505.01, Cook County, Illinois"
"3734","452","2689","454","91","108","29","49","336","225","0","12","433","238","156","199","27","106","129","170","1400000US17031150502","Census Tract 1505.02, Cook County, Illinois"
