"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"2597","264","2106","246","358","220","0","10","28","36","0","10","0","10","105","83","0","10","105","83","1400000US42003101100","Census Tract 1011, Allegheny County, Pennsylvania"
"3138","210","2737","213","279","94","16","23","47","46","0","10","0","10","59","47","0","10","59","47","1400000US42003101400","Census Tract 1014, Allegheny County, Pennsylvania"
"1132","123","82","46","1011","155","0","10","0","10","0","10","28","43","11","12","0","10","11","12","1400000US42003101600","Census Tract 1016, Allegheny County, Pennsylvania"
"1387","184","410","100","861","219","13","18","22","27","0","10","24","36","57","41","0","10","57","41","1400000US42003101700","Census Tract 1017, Allegheny County, Pennsylvania"
"2646","268","1950","141","597","205","5","9","14","16","0","10","14","22","66","47","16","24","50","42","1400000US42003101800","Census Tract 1018, Allegheny County, Pennsylvania"
"4414","442","2756","274","1332","466","0","10","221","195","0","10","0","10","105","85","1","3","104","85","1400000US42003110200","Census Tract 1102, Allegheny County, Pennsylvania"
"2325","265","1906","209","311","137","0","10","56","63","0","10","0","10","52","58","0","10","52","58","1400000US42003110600","Census Tract 1106, Allegheny County, Pennsylvania"
"2945","357","1264","212","1391","313","0","10","75","67","0","10","88","88","127","88","0","10","127","88","1400000US42003111300","Census Tract 1113, Allegheny County, Pennsylvania"
"1327","155","265","98","881","160","0","10","28","21","0","10","17","26","136","61","15","19","121","53","1400000US42003111400","Census Tract 1114, Allegheny County, Pennsylvania"
"3151","496","851","189","1893","473","2","5","319","224","0","10","0","10","86","54","0","10","86","54","1400000US42003111500","Census Tract 1115, Allegheny County, Pennsylvania"
"1730","187","189","161","1399","265","0","10","0","10","10","17","0","10","132","86","30","36","102","76","1400000US42003120300","Census Tract 1203, Allegheny County, Pennsylvania"
"758","115","33","29","648","100","0","10","12","18","0","10","0","10","65","68","0","10","65","68","1400000US42003120400","Census Tract 1204, Allegheny County, Pennsylvania"
"879","144","3","5","807","166","9","13","35","37","0","10","0","10","25","34","0","10","25","34","1400000US42003120700","Census Tract 1207, Allegheny County, Pennsylvania"
"718","149","151","64","565","127","0","10","0","10","0","10","0","10","2","4","0","10","2","4","1400000US42003120800","Census Tract 1208, Allegheny County, Pennsylvania"
"1804","295","37","43","1640","306","0","10","33","50","0","10","6","9","88","67","0","10","88","67","1400000US42003130100","Census Tract 1301, Allegheny County, Pennsylvania"
"1605","274","70","80","1502","277","0","10","0","10","0","10","0","10","33","29","0","10","33","29","1400000US42003130200","Census Tract 1302, Allegheny County, Pennsylvania"
"1211","160","35","27","1160","164","0","10","6","9","0","10","0","10","10","12","0","10","10","12","1400000US42003130300","Census Tract 1303, Allegheny County, Pennsylvania"
"990","138","46","35","808","125","1","3","29","42","0","10","0","10","106","84","0","10","106","84","1400000US42003130400","Census Tract 1304, Allegheny County, Pennsylvania"
"2725","455","147","130","2468","518","0","10","0","10","0","10","0","10","110","84","0","10","110","84","1400000US42003130600","Census Tract 1306, Allegheny County, Pennsylvania"
"5382","345","3582","255","315","165","9","13","1301","219","0","15","26","26","149","75","6","11","143","75","1400000US42003140100","Census Tract 1401, Allegheny County, Pennsylvania"
"2486","160","2004","172","52","38","0","10","300","111","0","10","72","65","58","44","14","21","44","29","1400000US42003140200","Census Tract 1402, Allegheny County, Pennsylvania"
"3925","600","3226","600","236","96","0","10","334","208","0","10","0","10","129","109","0","10","129","109","1400000US42003140300","Census Tract 1403, Allegheny County, Pennsylvania"
"2347","99","1980","149","44","30","5","10","214","130","0","10","10","14","94","47","0","10","94","47","1400000US42003140400","Census Tract 1404, Allegheny County, Pennsylvania"
"1912","244","1054","161","721","226","27","46","58","54","0","10","0","10","52","43","0","10","52","43","1400000US42003140500","Census Tract 1405, Allegheny County, Pennsylvania"
"3308","207","2863","182","298","158","0","10","57","52","0","10","0","10","90","66","0","10","90","66","1400000US42003140600","Census Tract 1406, Allegheny County, Pennsylvania"
"4526","289","3743","273","26","27","0","10","632","205","0","10","63","68","62","46","0","10","62","46","1400000US42003140800","Census Tract 1408, Allegheny County, Pennsylvania"
"1001","105","971","111","10","15","0","10","6","9","0","10","0","10","14","21","0","10","14","21","1400000US42003141000","Census Tract 1410, Allegheny County, Pennsylvania"
"1309","82","1184","85","61","33","0","10","27","49","0","10","0","10","37","41","0","10","37","41","1400000US42003141100","Census Tract 1411, Allegheny County, Pennsylvania"
"5309","389","3447","436","138","109","5","11","1469","361","0","15","69","77","181","98","4","9","177","100","1400000US42003141300","Census Tract 1413, Allegheny County, Pennsylvania"
"5482","429","4438","381","438","349","27","33","506","245","0","15","14","22","59","42","0","15","59","42","1400000US42003141400","Census Tract 1414, Allegheny County, Pennsylvania"
"2690","215","2457","198","72","62","0","10","71","67","0","10","0","10","90","79","0","10","90","79","1400000US42003151600","Census Tract 1516, Allegheny County, Pennsylvania"
"5392","388","4951","396","178","118","0","15","93","62","0","15","55","83","115","109","0","15","115","109","1400000US42003151700","Census Tract 1517, Allegheny County, Pennsylvania"
"2849","343","2433","338","341","222","0","10","0","10","0","10","0","10","75","52","0","10","75","52","1400000US42003160800","Census Tract 1608, Allegheny County, Pennsylvania"
"3370","448","3063","466","174","95","0","10","118","56","0","10","0","10","15","15","0","10","15","15","1400000US42003160900","Census Tract 1609, Allegheny County, Pennsylvania"
"3557","570","3300","534","76","88","25","35","40","35","0","10","44","41","72","82","0","10","72","82","1400000US42003170200","Census Tract 1702, Allegheny County, Pennsylvania"
"1734","204","1626","172","63","63","3","4","11","18","0","10","4","7","27","37","0","10","27","37","1400000US42003170600","Census Tract 1706, Allegheny County, Pennsylvania"
"2320","298","1040","193","1088","277","0","10","36","52","0","10","16","25","140","100","0","10","140","100","1400000US42003180300","Census Tract 1803, Allegheny County, Pennsylvania"
"2040","170","1502","175","436","149","7","10","0","10","0","10","23","34","72","82","0","10","72","82","1400000US42003180700","Census Tract 1807, Allegheny County, Pennsylvania"
"1785","307","1680","268","44","57","0","10","13","19","0","10","0","10","48","60","0","10","48","60","1400000US42003190300","Census Tract 1903, Allegheny County, Pennsylvania"
"2486","247","2322","227","49","54","0","10","91","71","0","10","0","10","24","37","0","10","24","37","1400000US42003191100","Census Tract 1911, Allegheny County, Pennsylvania"
"2685","289","2375","348","206","167","7","11","15","21","0","10","26","38","56","50","0","10","56","50","1400000US42003191400","Census Tract 1914, Allegheny County, Pennsylvania"
"1994","277","1664","286","210","194","0","10","77","86","0","10","0","10","43","27","0","10","43","27","1400000US42003191500","Census Tract 1915, Allegheny County, Pennsylvania"
"4357","391","3492","432","603","239","0","10","61","81","0","10","0","10","201","246","0","10","201","246","1400000US42003191600","Census Tract 1916, Allegheny County, Pennsylvania"
"3582","227","3124","308","259","138","7","12","85","84","0","10","19","22","88","59","7","11","81","58","1400000US42003191700","Census Tract 1917, Allegheny County, Pennsylvania"
"5198","389","4734","379","117","108","24","37","165","172","0","15","30","51","128","139","76","123","52","62","1400000US42003191800","Census Tract 1918, Allegheny County, Pennsylvania"
"2033","205","1569","264","271","170","14","21","97","75","0","10","0","10","82","66","0","10","82","66","1400000US42003191900","Census Tract 1919, Allegheny County, Pennsylvania"
"3656","364","2887","328","444","166","0","10","91","91","0","10","32","53","202","127","0","10","202","127","1400000US42003192000","Census Tract 1920, Allegheny County, Pennsylvania"
"2897","379","1518","211","1062","352","0","10","177","102","0","10","0","10","140","111","0","10","140","111","1400000US42003202200","Census Tract 2022, Allegheny County, Pennsylvania"
"3810","337","3178","330","235","129","0","10","337","243","0","10","0","10","60","59","0","10","60","59","1400000US42003202300","Census Tract 2023, Allegheny County, Pennsylvania"
"2156","282","678","168","1441","272","0","10","5","9","0","10","0","10","32","30","0","10","32","30","1400000US42003210700","Census Tract 2107, Allegheny County, Pennsylvania"
"1651","151","1064","126","430","94","12","11","87","60","0","10","0","10","58","33","0","10","58","33","1400000US42003220600","Census Tract 2206, Allegheny County, Pennsylvania"
"2046","282","1662","224","130","76","10","16","59","56","0","10","0","10","185","121","0","10","185","121","1400000US42003240600","Census Tract 2406, Allegheny County, Pennsylvania"
"825","88","666","109","121","67","0","10","0","10","0","10","0","10","38","38","0","10","38","38","1400000US42003241200","Census Tract 2412, Allegheny County, Pennsylvania"
"1073","118","637","95","392","84","0","10","0","10","0","10","39","69","5","8","0","10","5","8","1400000US42003250300","Census Tract 2503, Allegheny County, Pennsylvania"
"717","155","141","48","523","174","0","10","18","25","0","10","16","22","19","18","10","14","9","9","1400000US42003250700","Census Tract 2507, Allegheny County, Pennsylvania"
"1097","171","432","66","638","155","3","5","4","6","0","10","0","10","20","35","0","10","20","35","1400000US42003250900","Census Tract 2509, Allegheny County, Pennsylvania"
"2008","192","1431","138","494","119","3","5","0","10","0","10","12","14","68","44","6","11","62","44","1400000US42003260200","Census Tract 2602, Allegheny County, Pennsylvania"
"1681","215","1027","126","509","141","0","10","0","10","0","10","7","11","138","122","88","113","50","44","1400000US42003260700","Census Tract 2607, Allegheny County, Pennsylvania"
"1606","346","34","26","1510","334","0","10","0","10","0","10","0","10","62","62","0","10","62","62","1400000US42003260900","Census Tract 2609, Allegheny County, Pennsylvania"
"1154","89","1036","117","104","86","0","10","0","10","0","10","0","10","14","20","0","10","14","20","1400000US42003261200","Census Tract 2612, Allegheny County, Pennsylvania"
"1993","309","501","135","1464","340","0","10","6","13","0","10","0","10","22","28","0","10","22","28","1400000US42003261400","Census Tract 2614, Allegheny County, Pennsylvania"
"1533","244","444","92","1009","245","4","8","7","11","0","10","17","24","52","36","0","10","52","36","1400000US42003261500","Census Tract 2615, Allegheny County, Pennsylvania"
"2635","247","1706","256","654","226","0","10","71","108","0","10","22","25","182","179","0","10","182","179","1400000US42003262000","Census Tract 2620, Allegheny County, Pennsylvania"
"2610","313","1915","210","560","221","4","8","23","31","0","10","16","30","92","60","0","10","92","60","1400000US42003270100","Census Tract 2701, Allegheny County, Pennsylvania"
"1989","276","1198","181","667","145","0","10","0","10","0","10","0","10","124","76","0","10","124","76","1400000US42003270300","Census Tract 2703, Allegheny County, Pennsylvania"
"1029","163","550","88","439","120","0","10","0","10","0","10","2","7","38","34","2","5","36","33","1400000US42003270400","Census Tract 2704, Allegheny County, Pennsylvania"
"2462","236","1875","220","436","127","7","11","90","87","0","10","0","10","54","43","0","10","54","43","1400000US42003270800","Census Tract 2708, Allegheny County, Pennsylvania"
"2723","484","1345","265","1053","379","0","10","64","84","0","10","38","60","223","241","6","9","217","241","1400000US42003271500","Census Tract 2715, Allegheny County, Pennsylvania"
"2720","204","1367","125","1101","230","0","10","94","94","0","10","66","69","92","68","27","41","65","57","1400000US42003281400","Census Tract 2814, Allegheny County, Pennsylvania"
"1473","135","1227","132","160","94","0","10","19","29","0","10","23","19","44","34","0","10","44","34","1400000US42003281500","Census Tract 2815, Allegheny County, Pennsylvania"
"2058","152","1473","181","447","136","0","10","79","105","0","10","0","10","59","72","0","10","59","72","1400000US42003290100","Census Tract 2901, Allegheny County, Pennsylvania"
"4185","458","3351","286","303","268","3","5","454","350","0","10","0","10","74","69","0","10","74","69","1400000US42003290200","Census Tract 2902, Allegheny County, Pennsylvania"
"4215","418","3273","294","722","343","0","10","26","35","61","97","11","18","122","93","0","10","122","93","1400000US42003290400","Census Tract 2904, Allegheny County, Pennsylvania"
"3365","519","1357","296","1597","429","0","10","218","253","0","10","0","10","193","112","0","10","193","112","1400000US42003300100","Census Tract 3001, Allegheny County, Pennsylvania"
"3601","343","3601","343","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","1400000US42003310200","Census Tract 3102, Allegheny County, Pennsylvania"
"930","102","761","73","115","79","0","10","0","10","0","10","0","10","54","63","0","10","54","63","1400000US42003310300","Census Tract 3103, Allegheny County, Pennsylvania"
"1970","218","1778","201","111","97","0","10","0","10","0","10","0","10","81","61","10","20","71","56","1400000US42003320400","Census Tract 3204, Allegheny County, Pennsylvania"
"2259","150","1979","179","102","58","0","10","12","13","0","10","0","10","166","132","0","10","166","132","1400000US42003320600","Census Tract 3206, Allegheny County, Pennsylvania"
"1494","116","1372","145","38","43","0","10","73","112","6","9","0","10","5","7","0","10","5","7","1400000US42003320700","Census Tract 3207, Allegheny County, Pennsylvania"
"4747","250","4452","278","116","117","0","10","67","111","0","10","0","10","112","128","0","10","112","128","1400000US42003401100","Census Tract 4011, Allegheny County, Pennsylvania"
"2911","227","2808","239","23","31","18","18","14","22","0","10","48","59","0","10","0","10","0","10","1400000US42003401200","Census Tract 4012, Allegheny County, Pennsylvania"
"2783","155","2655","158","26","33","0","10","21","22","0","10","7","9","74","68","0","10","74","68","1400000US42003401300","Census Tract 4013, Allegheny County, Pennsylvania"
"3227","29","3021","98","148","91","0","10","6","18","0","10","0","10","52","47","0","10","52","47","1400000US42003402000","Census Tract 4020, Allegheny County, Pennsylvania"
"4480","20","3720","280","510","155","0","10","0","10","0","10","0","10","250","176","0","10","250","176","1400000US42003403500","Census Tract 4035, Allegheny County, Pennsylvania"
"1388","122","1338","122","20","31","0","10","0","10","0","10","0","10","30","21","4","7","26","20","1400000US42003404000","Census Tract 4040, Allegheny County, Pennsylvania"
"1084","88","1075","89","0","10","0","10","9","8","0","10","0","10","0","10","0","10","0","10","1400000US42003405000","Census Tract 4050, Allegheny County, Pennsylvania"
"2336","107","2311","109","18","25","0","10","0","10","7","11","0","10","0","10","0","10","0","10","1400000US42003406000","Census Tract 4060, Allegheny County, Pennsylvania"
"5289","261","5212","291","0","15","0","15","0","15","0","15","0","15","77","109","0","15","77","109","1400000US42003407001","Census Tract 4070.01, Allegheny County, Pennsylvania"
"6624","261","6508","257","24","21","0","15","19","31","0","15","0","15","73","62","8","15","65","61","1400000US42003407002","Census Tract 4070.02, Allegheny County, Pennsylvania"
"5276","231","5108","251","3","4","0","15","114","105","0","15","0","15","51","87","0","15","51","87","1400000US42003408001","Census Tract 4080.01, Allegheny County, Pennsylvania"
"6217","230","5872","402","154","219","0","15","126","192","0","15","34","52","31","36","0","15","31","36","1400000US42003408002","Census Tract 4080.02, Allegheny County, Pennsylvania"
"12682","31","11784","301","163","248","50","66","594","221","0","16","30","49","61","66","0","16","61","66","1400000US42003409000","Census Tract 4090, Allegheny County, Pennsylvania"
"1154","72","1119","76","4","5","0","10","22","18","0","10","0","10","9","11","0","10","9","11","1400000US42003410000","Census Tract 4100, Allegheny County, Pennsylvania"
"8232","22","6923","257","263","214","0","15","970","169","0","15","0","15","76","69","0","15","76","69","1400000US42003411000","Census Tract 4110, Allegheny County, Pennsylvania"
"8938","198","7256","352","157","160","50","52","1070","230","0","15","109","93","296","183","69","97","227","163","1400000US42003412001","Census Tract 4120.01, Allegheny County, Pennsylvania"
"5363","204","4837","217","55","58","5","8","443","98","0","15","0","15","23","33","0","15","23","33","1400000US42003412002","Census Tract 4120.02, Allegheny County, Pennsylvania"
"6848","378","5313","388","32","34","10","16","1206","302","0","15","12","21","275","173","42","64","233","164","1400000US42003413100","Census Tract 4131, Allegheny County, Pennsylvania"
"3674","190","3467","202","51","41","0","10","89","89","0","10","0","10","67","40","10","16","57","37","1400000US42003413201","Census Tract 4132.01, Allegheny County, Pennsylvania"
"2687","146","2613","156","0","10","0","10","74","70","0","10","0","10","0","10","0","10","0","10","1400000US42003413202","Census Tract 4132.02, Allegheny County, Pennsylvania"
"4605","240","4085","272","186","126","0","10","264","170","0","10","7","12","63","60","19","29","44","51","1400000US42003413300","Census Tract 4133, Allegheny County, Pennsylvania"
"4278","254","4006","232","32","36","5","8","235","132","0","10","0","10","0","10","0","10","0","10","1400000US42003413400","Census Tract 4134, Allegheny County, Pennsylvania"
"6647","274","5721","365","321","271","0","15","490","250","7","14","13","14","95","99","0","15","95","99","1400000US42003413500","Census Tract 4135, Allegheny County, Pennsylvania"
"5280","233","5154","247","80","70","0","15","29","32","0","15","2","6","15","24","0","15","15","24","1400000US42003414101","Census Tract 4141.01, Allegheny County, Pennsylvania"
"7476","278","6836","338","83","88","0","15","476","230","21","29","0","15","60","60","0","15","60","60","1400000US42003414102","Census Tract 4141.02, Allegheny County, Pennsylvania"
"5656","289","5487","316","124","140","0","15","44","71","0","15","0","15","1","2","0","15","1","2","1400000US42003414200","Census Tract 4142, Allegheny County, Pennsylvania"
"4754","162","4402","175","30","23","0","10","145","107","0","10","0","10","177","114","0","10","177","114","1400000US42003415001","Census Tract 4150.01, Allegheny County, Pennsylvania"
"2514","162","2234","187","27","27","0","10","151","84","0","10","26","30","76","53","0","10","76","53","1400000US42003415002","Census Tract 4150.02, Allegheny County, Pennsylvania"
"1641","77","1618","77","0","10","0","10","7","9","0","10","4","5","12","10","5","7","7","8","1400000US42003416000","Census Tract 4160, Allegheny County, Pennsylvania"
"2054","77","1962","101","21","27","0","10","9","14","0","10","0","10","62","48","14","23","48","43","1400000US42003417100","Census Tract 4171, Allegheny County, Pennsylvania"
"1321","75","1321","75","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","1400000US42003417200","Census Tract 4172, Allegheny County, Pennsylvania"
"1732","85","1717","85","1","2","3","4","5","7","0","10","0","10","6","8","0","10","6","8","1400000US42003418000","Census Tract 4180, Allegheny County, Pennsylvania"
"3067","17","3024","34","26","19","0","10","17","18","0","10","0","10","0","10","0","10","0","10","1400000US42003419000","Census Tract 4190, Allegheny County, Pennsylvania"
"1585","120","1143","124","72","41","0","10","265","162","0","10","28","37","77","56","0","10","77","56","1400000US42003420000","Census Tract 4200, Allegheny County, Pennsylvania"
"4560","160","3828","217","58","61","7","10","558","273","0","10","0","10","109","76","0","10","109","76","1400000US42003421100","Census Tract 4211, Allegheny County, Pennsylvania"
"4249","162","4023","218","1","8","0","10","167","97","0","10","33","41","25","38","0","10","25","38","1400000US42003421200","Census Tract 4212, Allegheny County, Pennsylvania"
"5363","26","4908","170","0","15","0","15","257","168","0","15","106","122","92","116","0","15","92","116","1400000US42003422000","Census Tract 4220, Allegheny County, Pennsylvania"
"2769","16","2494","147","0","10","0","10","232","135","0","10","0","10","43","34","0","10","43","34","1400000US42003423000","Census Tract 4230, Allegheny County, Pennsylvania"
"3414","39","2890","237","296","209","0","10","34","41","0","10","138","156","56","40","11","18","45","36","1400000US42003424000","Census Tract 4240, Allegheny County, Pennsylvania"
"3399","33","3144","167","100","101","0","10","108","113","0","10","0","10","47","42","0","10","47","42","1400000US42003425000","Census Tract 4250, Allegheny County, Pennsylvania"
